Wednesday, May 13, 2020	11:44:18 AM	Game1.txt	35962920
cued	now	35982269
9	BlinkStart	35982349
9	BlinkEnd	36021709
0	NoFeedLowProb	36021789
1	BlinkStart	36022019
1	BlinkEnd	36024929
1	NoFeedLowProb	36025009
6	BlinkStart	36025240
6	BlinkEnd	36030013
6	Feed	36030094
1	BlinkStart	36030324
1	BlinkEnd	36043247
1	NoFeedLowProb	36043328
6	BlinkStart	36043558
6	BlinkEnd	36047455
6	Feed	36047535
1	BlinkStart	36047766
1	BlinkEnd	36057617
1	NoFeedLowProb	36057698
6	BlinkStart	36057928
6	BlinkEnd	36061891
6	Feed	36061971
1	BlinkStart	36062201
1	BlinkEnd	36071588
1	NoFeedLowProb	36071668
6,4,7	BlinkStart	36071899
6,4,7	BlinkEnd	36076061
6	Feed	36076141
1	BlinkStart	36076372
1	BlinkEnd	36089437
1	NoFeedLowProb	36089517
5	BlinkStart	36089747
5	BlinkEnd	36093248
5	NoFeedLowProb	36093328
8	BlinkStart	36093558
8	BlinkEnd	36097923
8	Feed	36098004
5	BlinkStart	36098234
5	BlinkEnd	36107812
5	NoFeedLowProb	36107892
8	BlinkStart	36108122
8	BlinkEnd	36111954
8	Feed	36112034
5	BlinkStart	36112265
5	BlinkEnd	36119575
5	NoFeedLowProb	36119655
8	BlinkStart	36119885
8	BlinkEnd	36123654
8	Feed	36123734
5	BlinkStart	36123964
5	BlinkEnd	36133949
5	NoFeedLowProb	36134029
8,2	BlinkStart	36134259
8,2	BlinkEnd	36138425
8	Feed	36138505
5	BlinkStart	36138735
5	BlinkEnd	36146514
5	NoFeedLowProb	36146594
8,2	BlinkStart	36146824
8,2	BlinkEnd	36150327
8	Feed	36150408
5	BlinkStart	36150638
5	BlinkEnd	36158545
5	NoFeedLowProb	36158625
8,2	BlinkStart	36158855
8,2	BlinkEnd	36162625
8	Feed	36162705
5	BlinkStart	36162935
5	BlinkEnd	36171510
5	NoFeedLowProb	36171590
8,2	BlinkStart	36171821
