Ver1.2	735655263	StartFile	2/23/2020	3:01:47 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\022320\SoundData.txt	735655263
735841933	Triggered	8	 NoSound	50	2	735841933
735846693	Triggered	7	 NoSound	50	2	735846693
735847695	Triggered	6	 NoSound	50	2	735847695
735854319	Triggered	1	 Modulated Tone	25	2	735854319
735858858	Triggered	6	 NoSound	50	2	735858858
735873569	Triggered	1	 Modulated Tone	25	2	735873569
735878577	Triggered	6	 NoSound	50	2	735878577
735891479	Triggered	1	 Modulated Tone	25	2	735891479
735895512	Triggered	4	 NoSound	50	2	735895512
735902377	Triggered	1	 Modulated Tone	25	2	735902377
735907655	Triggered	4	 NoSound	50	2	735907655
735913074	Triggered	1	 Modulated Tone	25	2	735913074
735919751	Triggered	4	 NoSound	50	2	735919751
735922023	Triggered	3	 NoSound	50	2	735922023
735923036	Triggered	2	 NoSound	50	2	735923036
735928039	Triggered	1	 Modulated Tone	25	2	735928039
735931782	Triggered	6	 NoSound	50	2	735931782
735944282	Triggered	1	 Modulated Tone	25	2	735944282
735948159	Triggered	6	 NoSound	50	2	735948159
735958987	Triggered	1	 Modulated Tone	25	2	735958987
735962529	Triggered	6	 NoSound	50	2	735962529
735974160	Triggered	1	 Modulated Tone	25	2	735974160
735977903	Triggered	6	 NoSound	50	2	735977903
735988797	Triggered	1	 Modulated Tone	25	2	735988797
735991940	Triggered	6	 NoSound	50	2	735991940
736002032	Triggered	1	 Modulated Tone	25	2	736002032
736005374	Triggered	6	 NoSound	50	2	736005374
736030774	Triggered	1	 Modulated Tone	25	2	736030774
736034120	Triggered	6	 NoSound	50	2	736034120
736045612	Triggered	1	 Modulated Tone	25	2	736045612
736054569	Triggered	5	 Modulated Tone	25	2	736054569
736057779	Triggered	8	 NoSound	50	2	736057779
736068136	Triggered	5	 Modulated Tone	25	2	736068136
736071479	Triggered	2	 NoSound	50	2	736071479
736076760	Triggered	5	 Modulated Tone	25	2	736076760
736080036	Triggered	2	 NoSound	50	2	736080036
736085383	Triggered	5	 Modulated Tone	25	2	736085383
736092601	Triggered	2	 NoSound	50	2	736092601
736098349	Triggered	5	 Modulated Tone	25	2	736098349
736101229	Triggered	8	 NoSound	50	2	736101229
736111053	Triggered	5	 Modulated Tone	25	2	736111053
736114125	Triggered	8	 NoSound	50	2	736114125
736123214	Triggered	5	 Modulated Tone	25	2	736123214
736126088	Triggered	8	 NoSound	50	2	736126088
736134577	Triggered	5	 Modulated Tone	25	2	736134577
736137385	Triggered	8	 NoSound	50	2	736137385
736145473	Triggered	5	 Modulated Tone	25	2	736145473
736148347	Triggered	8	 NoSound	50	2	736148347
736157373	Triggered	5	 Modulated Tone	25	2	736157373
736160178	Triggered	8	 NoSound	50	2	736160178
736168331	Triggered	5	 Modulated Tone	25	2	736168331
736171275	Triggered	8	 NoSound	50	2	736171275
736179294	Triggered	5	 Modulated Tone	25	2	736179294
736182102	Triggered	8	 NoSound	50	2	736182102
736190189	Triggered	5	 Modulated Tone	25	2	736190189
736194333	Triggered	1	 Modulated Tone	25	2	736194333
736197478	Triggered	4	 NoSound	50	2	736197478
736203959	Triggered	1	 Modulated Tone	25	2	736203959
736206968	Triggered	6	 NoSound	50	2	736206968
736216060	Triggered	1	 Modulated Tone	25	2	736216060
736221872	Triggered	5	 Modulated Tone	25	2	736221872
736225548	Triggered	4	 NoSound	50	2	736225548
736228488	Triggered	3	 NoSound	50	2	736228488
736229489	Triggered	2	 NoSound	50	2	736229489
736233707	Triggered	1	 Modulated Tone	25	2	736233707
736239184	Triggered	4	 NoSound	50	2	736239184
736247606	Triggered	1	 Modulated Tone	25	2	736247606
736250546	Triggered	6	 NoSound	50	2	736250546
736260443	Triggered	1	 Modulated Tone	25	2	736260443
736263313	Triggered	6	 NoSound	50	2	736263313
736272873	Triggered	1	 Modulated Tone	25	2	736272873
736275545	Triggered	6	 NoSound	50	2	736275545
736285437	Triggered	1	 Modulated Tone	25	2	736285437
736288247	Triggered	6	 NoSound	50	2	736288247
