Ver1.3	2390647497	StartFile	3/9/2021	10:38:25 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\030921\SoundData.txt	2390647497
2390989300	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2390989300
2390989501	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2390989501
2391045926	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2391045926
2391049767	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2391049767
2391058550	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2391058550
2391058753	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2391058753
2391064146	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2391064146
2391064348	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	2391064348
2391078887	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2391078887
2391079088	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2391079088
2391095734	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2391095734
2391099042	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2391099042
2391099243	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2391099243
2391108609	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2391108609
2391108813	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2391108813
2391111858	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2391111858
2391112060	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2391112060
2391121003	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2391121003
2391121205	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2391121205
2391124313	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2391124313
2391124515	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2391124515
2391134482	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2391134482
2391134686	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2391134686
2391137910	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2391137910
2391138111	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2391138111
