Friday, July 3, 2020	2:03:42 PM	Game2.txt	398679112
Cued	Now	398687559
9	BlinkStart	398687579
9	BlinkEnd	399197157
24,5	BlinkStart	399197259
24,5	BlinkEnd	399204732
5	0DropFeed	399204812
24	NoFeedAbort	399204892
1	BlinkStart	399214906
1	BlinkEnd	399246847
1	NoFeedLowProb	399246927
4	BlinkStart	399246952
4	BlinkEnd	399251067
4	0DropFeed	399251147
1	BlinkStart	399251258
1	BlinkEnd	399269290
1	NoFeedLowProb	399269370
6,51	BlinkStart	399269396
6,51	BlinkEnd	399273080
6	Feed	399273160
51	Feed	399273240
1	BlinkStart	399273327
1	BlinkEnd	399291372
1	NoFeedLowProb	399291453
4	BlinkStart	399291465
4	BlinkEnd	399294921
4	0DropFeed	399295001
1	BlinkStart	399295103
1	BlinkEnd	399323740
1	NoFeedLowProb	399323820
6,51	BlinkStart	399323850
6,51	BlinkEnd	399330598
6	Feed	399330678
51	Feed	399330758
21,1	BlinkStart	399330855
21,1	BlinkEnd	399347145
1	0DropFeed	399347225
21	Feed	399347305
6,51,4	BlinkStart	399347419
6,51,4	BlinkEnd	399350695
4	0DropFeed	399350775
20,1	BlinkStart	399350879
3	KBWrong3	399356646
20,1	BlinkEnd	399366518
1	0DropFeed	399366598
20	Feed	399366679
6,51,4	BlinkStart	399366790
6,51,4	BlinkEnd	399518016
6	Feed	399518096
51	Feed	399518176
19,1	BlinkStart	399518279
19,1	BlinkEnd	399553273
1	0DropFeed	399553353
19	Feed	399553433
6,51,4	BlinkStart	399553532
6,51,4	BlinkEnd	399557966
6	Feed	399558046
51	Feed	399558126
18,1	BlinkStart	399558234
18,1	BlinkEnd	399569458
1	0DropFeed	399569538
18	Feed	399569618
6,51,4	BlinkStart	399569719
6,51,4	BlinkEnd	399573489
4	0DropFeed	399573569
17,1	BlinkStart	399573668
17,1	BlinkEnd	399583783
1	0DropFeed	399583863
17	Feed	399583943
6,51,4	BlinkStart	399584049
6,51,4	BlinkEnd	399587446
4	0DropFeed	399587526
16,1	BlinkStart	399587630
16,1	BlinkEnd	399606520
1	0DropFeed	399606601
16	Feed	399606681
6,51,4	BlinkStart	399606787
6,51,4	BlinkEnd	399799051
6	Feed	399799131
51	Feed	399799211
14,1	BlinkStart	399799316
14,1	BlinkEnd	399814891
1	0DropFeed	399814971
14	NoFeedAbort	399815051
5	BlinkStart	399825081
5	BlinkEnd	399839483
5	NoFeedLowProb	399839563
2	BlinkStart	399839571
2	BlinkEnd	399843452
2	0DropFeed	399843533
5	BlinkStart	399843632
5	BlinkEnd	399861924
5	NoFeedLowProb	399862004
2	BlinkStart	399862026
2	BlinkEnd	399865412
2	0DropFeed	399865492
5	BlinkStart	399865591
5	BlinkEnd	399878289
5	NoFeedLowProb	399878369
8,54	BlinkStart	399878399
8,54	BlinkEnd	399881786
8	Feed	399881866
54	Feed	399881946
5	BlinkStart	399882096
5	BlinkEnd	399891766
5	NoFeedLowProb	399891846
2	BlinkStart	399891937
2	BlinkEnd	399896639
2	0DropFeed	399896719
25,5	BlinkStart	399896889
25,5	BlinkEnd	399944291
5	0DropFeed	399944372
25	Feed	399944452
8,54,2	BlinkStart	399944609
8,54,2	BlinkEnd	399948382
8	Feed	399948462
54	Feed	399948542
24,5	BlinkStart	399948701
24,5	BlinkEnd	399957647
5	0DropFeed	399957727
24	NoFeedAbort	399957807
1	BlinkStart	399967870
1	BlinkEnd	399968658
1	NoFeedLowProb	399968738
4,42	BlinkStart	399968855
4,42	BlinkEnd	399972890
4	Feed	399972970
42	Feed	399973050
1	BlinkStart	399973228
1	BlinkEnd	399999827
1	NoFeedLowProb	399999908
6,48	BlinkStart	400000010
6,48	BlinkEnd	400003203
6	Feed	400003283
48	Feed	400003363
1	BlinkStart	400003529
1	BlinkEnd	400010774
1	NoFeedLowProb	400010854
4,42	BlinkStart	400010955
4,42	BlinkEnd	400014869
4	Feed	400014949
42	Feed	400015029
1	BlinkStart	400015190
1	BlinkEnd	400026177
1	NoFeedLowProb	400026257
6,48	BlinkStart	400026342
6,48	BlinkEnd	400029366
6	Feed	400029446
48	Feed	400029526
21,1	BlinkStart	400029681
21,1	BlinkEnd	400037548
1	0DropFeed	400037628
21	Feed	400037708
4,42,6,48	BlinkStart	400037901
4,42,6,48	BlinkEnd	400040677
4	Feed	400040757
42	Feed	400040837
20,1	BlinkStart	400040983
20,1	BlinkEnd	400046935
1	0DropFeed	400047015
20	Feed	400047095
4,42,6,48	BlinkStart	400047261
4,42,6,48	BlinkEnd	400051386
6	Feed	400051466
48	Feed	400051546
19,1	BlinkStart	400051709
19,1	BlinkEnd	400058487
1	0DropFeed	400058567
19	Feed	400058648
4,42,6,48	BlinkStart	400058807
4,42,6,48	BlinkEnd	400061854
6	Feed	400061934
48	Feed	400062014
18,1	BlinkStart	400062172
18,1	BlinkEnd	400068963
1	0DropFeed	400069043
18	Feed	400069123
4,42,6,48	BlinkStart	400069297
4,42,6,48	BlinkEnd	400072445
6	Feed	400072525
48	Feed	400072605
17,1	BlinkStart	400072763
17,1	BlinkEnd	400078942
1	0DropFeed	400079022
17	Feed	400079102
4,42,6,48	BlinkStart	400079274
4,42,6,48	BlinkEnd	400082071
4	Feed	400082151
42	Feed	400082231
16,1	BlinkStart	400082389
16,1	BlinkEnd	400094044
1	0DropFeed	400094124
16	Feed	400094204
4,42,6,48	BlinkStart	400094376
4,42,6,48	BlinkEnd	400105354
4	Feed	400105434
42	Feed	400105514
14,1	BlinkStart	400105675
14,1	BlinkEnd	400115405
1	0DropFeed	400115485
14	NoFeedAbort	400115566
5	BlinkStart	400125648
5	BlinkEnd	400130384
5	NoFeedLowProb	400130464
2,39	BlinkStart	400130573
2,39	BlinkEnd	400134415
2	Feed	400134495
39	Feed	400134575
5	BlinkStart	400134735
5	BlinkEnd	400153068
5	NoFeedLowProb	400153148
2,39	BlinkStart	400153235
2,39	BlinkEnd	400156151
2	Feed	400156231
39	Feed	400156312
5	BlinkStart	400156500
5	BlinkEnd	400164739
5	NoFeedLowProb	400164820
2,39	BlinkStart	400164918
2,39	BlinkEnd	400167808
2	Feed	400167888
39	Feed	400167968
5	BlinkStart	400168143
5	BlinkEnd	400177615
5	NoFeedLowProb	400177695
2,39	BlinkStart	400177787
2,39	BlinkEnd	400180924
2	Feed	400181004
39	Feed	400181085
25,5	BlinkStart	400181243
25,5	BlinkEnd	400190491
5	0DropFeed	400190571
25	Feed	400190651
8,55,2,39	BlinkStart	400190805
8,55,2,39	BlinkEnd	400193921
8	Feed	400194001
55	Feed	400194081
24,5	BlinkStart	400194237
24,5	BlinkEnd	400205538
5	0DropFeed	400205619
24	NoFeedAbort	400205699
1	BlinkStart	400215775
1	BlinkEnd	400217022
1	NoFeedLowProb	400217103
4,43	BlinkStart	400217209
4,43	BlinkEnd	400219971
4	Feed	400220052
43	Feed	400220132
1	BlinkStart	400220289
1	BlinkEnd	400226829
1	NoFeedLowProb	400226909
6,47	BlinkStart	400227014
