Friday, January 17, 2020	1:00:07 PM	Game1.txt	145962459
cued	now	146017624
2	BlinkStart	146017704
2	BlinkEnd	146039338
0	NoFeed	146039418
4	BlinkStart	146039648
4	BlinkEnd	146057906
4	Feed	146057986
2	BlinkStart	146058216
2	BlinkEnd	146065597
2	Feed	146065677
8	BlinkStart	146065907
8	BlinkEnd	146078091
8	Feed	146078171
2	BlinkStart	146078401
2	BlinkEnd	146109977
2	Feed	146110057
6	BlinkStart	146110288
6	BlinkEnd	146121885
6	Feed	146121965
4	BlinkStart	146122195
4	BlinkEnd	146130700
4	Feed	146130780
8	BlinkStart	146131010
8	BlinkEnd	146145343
8	Feed	146145424
2	BlinkStart	146145654
2	BlinkEnd	146157700
2	Feed	146157780
6	BlinkStart	146158010
6	BlinkEnd	146174283
6	Feed	146174364
4	BlinkStart	146174595
4	BlinkEnd	146183239
4	Feed	146183319
2	BlinkStart	146183549
2	BlinkEnd	146195943
2	Feed	146196023
4	BlinkStart	146196254
4	BlinkEnd	146206967
4	Feed	146207047
8	BlinkStart	146207277
8	BlinkEnd	146214519
8	Feed	146214599
4	BlinkStart	146214830
4	BlinkEnd	146225210
4	Feed	146225290
8	BlinkStart	146225520
8	BlinkEnd	146246601
8	Feed	146246681
4	BlinkStart	146246911
4	BlinkEnd	146255153
4	Feed	146255233
2	BlinkStart	146255463
2	BlinkEnd	146261306
2	Feed	146261386
8	BlinkStart	146261616
8	BlinkEnd	146267789
8	Feed	146267869
6	BlinkStart	146268099
6	BlinkEnd	146274412
6	Feed	146274492
2	BlinkStart	146274723
2	BlinkEnd	146282700
2	Feed	146282780
6	BlinkStart	146283010
6	BlinkEnd	146293131
6	Feed	146293211
4	BlinkStart	146293441
4	BlinkEnd	146298602
4	Feed	146298682
2	BlinkStart	146298912
2	BlinkEnd	146304081
2	Feed	146304161
8	BlinkStart	146304391
8	BlinkEnd	146311033
8	Feed	146311113
2	BlinkStart	146311344
2	BlinkEnd	146317383
2	Feed	146317463
6	BlinkStart	146317693
6	BlinkEnd	146324144
6	Feed	146324224
2	BlinkStart	146324454
2	BlinkEnd	146332956
2	Feed	146333037
8	BlinkStart	146333267
8	BlinkEnd	146339051
8	Feed	146339131
2	BlinkStart	146339361
