Wednesday, July 22, 2020	10:35:01 AM	Game1.txt	5919408
Cued	Now	5931106
9	BlinkStart	5931124
9	BlinkEnd	6136497
23,5	BlinkStart	6136593
23,5	BlinkEnd	6162729
5	0DropFeed	6162809
23	NoFeedAbort	6162889
1	BlinkStart	6172903
1	BlinkEnd	6187035
1	NoFeedLowProb	6187115
4,45	BlinkStart	6187146
4,45	BlinkEnd	6191008
4	Feed	6191088
45	Feed	6191169
16,1	BlinkStart	6191271
16,1	BlinkEnd	6203641
1	0DropFeed	6203721
16	Feed	6203801
4,45,6,47	BlinkStart	6203887
4,45,6,47	BlinkEnd	6208456
4	Feed	6208537
45	Feed	6208618
15,1	BlinkStart	6208727
15,1	BlinkEnd	6221871
1	0DropFeed	6221951
15	NoFeedAbort	6222031
5	BlinkStart	6232042
5	BlinkEnd	6236192
5	NoFeedLowProb	6236272
2,41	BlinkStart	6236294
2,41	BlinkEnd	6239439
2	Feed	6239519
41	Feed	6239599
30,5	BlinkStart	6239704
30,5	BlinkEnd	6251652
5	0DropFeed	6251732
30	Feed	6251813
2,41,8,56	BlinkStart	6251933
2,41,8,56	BlinkEnd	6254783
2	Feed	6254863
41	Feed	6254944
29,5	BlinkStart	6255059
29,5	BlinkEnd	6270305
5	0DropFeed	6270385
29	Feed	6270465
2,41,8,56	BlinkStart	6270571
2,41,8,56	BlinkEnd	6273252
2	Feed	6273332
41	Feed	6273413
28,5	BlinkStart	6273524
28,5	BlinkEnd	6285588
5	0DropFeed	6285668
28	Feed	6285748
2,41,8,56	BlinkStart	6285860
2,41,8,56	BlinkEnd	6288775
2	Feed	6288855
41	Feed	6288935
27,5	BlinkStart	6289041
27,5	BlinkEnd	6300929
5	0DropFeed	6301009
27	Feed	6301090
2,41,8,56	BlinkStart	6301176
2,41,8,56	BlinkEnd	6305622
8	Feed	6305702
56	Feed	6305782
26,5	BlinkStart	6305892
26,5	BlinkEnd	6320845
5	0DropFeed	6320925
26	Feed	6321005
2,41,8,56	BlinkStart	6321119
2,41,8,56	BlinkEnd	6324453
2	Feed	6324533
41	Feed	6324613
25,5	BlinkStart	6324722
25,5	BlinkEnd	6335344
5	0DropFeed	6335425
25	Feed	6335505
2,41,8,56	BlinkStart	6335591
2,41,8,56	BlinkEnd	6339496
2	Feed	6339576
41	Feed	6339657
23,5	BlinkStart	6339770
23,5	BlinkEnd	6350748
5	0DropFeed	6350829
23	NoFeedAbort	6350909
1	BlinkStart	6360923
1	BlinkEnd	6368314
1	NoFeedLowProb	6368394
6	BlinkStart	6368417
6	BlinkEnd	6371985
6	0DropFeed	6372065
16,1	BlinkStart	6372151
16,1	BlinkEnd	6382334
1	0DropFeed	6382414
16	Feed	6382494
4,44,6	BlinkStart	6382588
4,44,6	BlinkEnd	6385944
4	Feed	6386024
44	Feed	6386104
15,1	BlinkStart	6386211
15,1	BlinkEnd	6396894
1	0DropFeed	6396974
15	NoFeedAbort	6397054
5	BlinkStart	6407062
5	BlinkEnd	6409409
5	NoFeedLowProb	6409489
8,52	BlinkStart	6409502
8,52	BlinkEnd	6412476
8	Feed	6412556
52	Feed	6412636
30,5	BlinkStart	6412809
30,5	BlinkEnd	6420178
5	0DropFeed	6420258
30	Feed	6420338
8,52,2	BlinkStart	6420489
8,52,2	BlinkEnd	6423126
2	0DropFeed	6423206
29,5	BlinkStart	6423368
29,5	BlinkEnd	6429684
5	0DropFeed	6429764
29	Feed	6429845
8,52,2	BlinkStart	6429999
8,52,2	BlinkEnd	6434737
2	0DropFeed	6434817
28,5	BlinkStart	6434978
28,5	BlinkEnd	6438829
5	0DropFeed	6438910
28	Feed	6438990
8,52,2	BlinkStart	6439157
8,52,2	BlinkEnd	6443762
8	Feed	6443842
52	Feed	6443922
27,5	BlinkStart	6444096
27,5	BlinkEnd	6451528
5	0DropFeed	6451609
27	Feed	6451689
8,52,2	BlinkStart	6451842
8,52,2	BlinkEnd	6455074
8	Feed	6455154
52	Feed	6455234
26,5	BlinkStart	6455388
26,5	BlinkEnd	6462654
5	0DropFeed	6462734
26	Feed	6462814
8,52,2	BlinkStart	6462975
8,52,2	BlinkEnd	6466264
2	0DropFeed	6466344
25,5	BlinkStart	6466500
25,5	BlinkEnd	6471078
5	0DropFeed	6471158
25	Feed	6471238
8,52,2	BlinkStart	6471390
8,52,2	BlinkEnd	6475409
8	Feed	6475489
52	Feed	6475569
23,5	BlinkStart	6475732
23,5	BlinkEnd	6488586
5	0DropFeed	6488666
23	NoFeedAbort	6488746
1	BlinkStart	6498805
1	BlinkEnd	6499115
1	NoFeedLowProb	6499195
4,44	BlinkStart	6499289
4,44	BlinkEnd	6503808
4	Feed	6503888
44	Feed	6503969
16,1	BlinkStart	6504116
16,1	BlinkEnd	6514337
1	0DropFeed	6514417
16	Feed	6514497
4,44,6,47	BlinkStart	6514650
4,44,6,47	BlinkEnd	6519030
6	Feed	6519110
47	Feed	6519190
15,1	BlinkStart	6519348
15,1	BlinkEnd	6528597
1	0DropFeed	6528677
15	NoFeedAbort	6528758
5	BlinkStart	6538836
5	BlinkEnd	6567114
5	NoFeedLowProb	6567194
8,56	BlinkStart	6567286
8,56	BlinkEnd	6570953
8	Feed	6571033
56	Feed	6571113
30,5	BlinkStart	6571268
30,5	BlinkEnd	6583949
5	0DropFeed	6584029
30	Feed	6584109
8,56,2,41	BlinkStart	6584262
8,56,2,41	BlinkEnd	6589003
2	Feed	6589083
41	Feed	6589164
29,5	BlinkStart	6589325
29,5	BlinkEnd	6600012
5	0DropFeed	6600092
29	Feed	6600172
8,56,2,41	BlinkStart	6600339
8,56,2,41	BlinkEnd	6606693
8	Feed	6606773
56	Feed	6606853
28,5	BlinkStart	6607017
28,5	BlinkEnd	6619452
5	0DropFeed	6619533
28	Feed	6619613
8,56,2,41	BlinkStart	6619777
8,56,2,41	BlinkEnd	6623658
8	Feed	6623738
56	Feed	6623818
27,5	BlinkStart	6624008
27,5	BlinkEnd	6636835
5	0DropFeed	6636915
27	Feed	6636995
8,56,2,41	BlinkStart	6637157
8,56,2,41	BlinkEnd	6640684
8	Feed	6640764
56	Feed	6640844
26,5	BlinkStart	6641034
26,5	BlinkEnd	6652658
5	0DropFeed	6652738
26	Feed	6652818
8,56,2,41	BlinkStart	6653006
8,56,2,41	BlinkEnd	6656269
8	Feed	6656349
56	Feed	6656429
25,5	BlinkStart	6656575
25,5	BlinkEnd	6671309
5	0DropFeed	6671389
25	Feed	6671469
8,56,2,41	BlinkStart	6671648
8,56,2,41	BlinkEnd	6676483
8	Feed	6676563
56	Feed	6676643
23,5	BlinkStart	6676800
23,5	BlinkEnd	6691043
5	0DropFeed	6691123
23	NoFeedAbort	6691203
1	BlinkStart	6701264
1	BlinkEnd	6703378
1	NoFeedLowProb	6703458
6,49	BlinkStart	6703539
6,49	BlinkEnd	6706687
6	Feed	6706768
49	Feed	6706848
16,1	BlinkStart	6707017
16,1	BlinkEnd	6714808
1	0DropFeed	6714888
16	Feed	6714968
6,49,4	BlinkStart	6715128
6,49,4	BlinkEnd	6718119
4	0DropFeed	6718199
15,1	BlinkStart	6718362
15,1	BlinkEnd	6726722
1	0DropFeed	6726802
15	NoFeedAbort	6726883
5	BlinkStart	6736942
5	BlinkEnd	6737732
5	NoFeedLowProb	6737812
2,37	BlinkStart	6737912
2,37	BlinkEnd	6741102
2	Feed	6741182
37	Feed	6741262
30,5	BlinkStart	6741417
30,5	BlinkEnd	6748623
5	0DropFeed	6748703
30	Feed	6748783
2,37,8,53	BlinkStart	6748942
2,37,8,53	BlinkEnd	6752894
8	Feed	6752974
53	Feed	6753054
29,5	BlinkStart	6753210
29,5	BlinkEnd	6765409
5	0DropFeed	6765489
29	Feed	6765570
2,37,8,53	BlinkStart	6765723
2,37,8,53	BlinkEnd	6769620
2	Feed	6769700
37	Feed	6769780
28,5	BlinkStart	6769963
28,5	BlinkEnd	6777688
5	0DropFeed	6777768
