Ver1.2	118829225	StartFile	5/14/2020	10:45:24 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\051420\SoundData.txt	118829225
119284910	Triggered	5	 PureTone-5kHz	25	2	119284910
119292865	Triggered	2	 NoSound	25	2	119292865
119310109	Triggered	5	 PureTone-5kHz	25	2	119310109
119315456	Triggered	2	 NoSound	25	2	119315456
119327287	Triggered	5	 PureTone-5kHz	25	2	119327287
119331834	Triggered	2	 NoSound	25	2	119331834
119343664	Triggered	5	 PureTone-5kHz	25	2	119343664
119348812	Triggered	2	 NoSound	25	2	119348812
119358502	Triggered	5	 PureTone-5kHz	25	2	119358502
119364985	Triggered	1	 Modulated Tone	25	2	119364985
119369330	Triggered	4	 NoSound	25	2	119369330
119383102	Triggered	1	 Modulated Tone	25	2	119383102
119386914	Triggered	4	 NoSound	25	2	119386914
119400411	Triggered	1	 Modulated Tone	25	2	119400411
119403619	Triggered	4	 NoSound	25	2	119403619
119420195	Triggered	1	 Modulated Tone	25	2	119420195
119423538	Triggered	4	 NoSound	25	2	119423538
119437643	Triggered	1	 Modulated Tone	25	2	119437643
119440916	Triggered	4	 NoSound	25	2	119440916
119452080	Triggered	1	 Modulated Tone	25	2	119452080
119455287	Triggered	4	 NoSound	25	2	119455287
119467787	Triggered	1	 Modulated Tone	25	2	119467787
119471331	Triggered	4	 NoSound	25	2	119471331
119481357	Triggered	1	 Modulated Tone	25	2	119481357
119484966	Triggered	4	 NoSound	25	2	119484966
119494659	Triggered	1	 Modulated Tone	25	2	119494659
119498002	Triggered	4	 NoSound	25	2	119498002
119509629	Triggered	1	 Modulated Tone	25	2	119509629
119513841	Triggered	5	 PureTone-5kHz	25	2	119513841
119518118	Triggered	8	 NoSound	25	2	119518118
119530416	Triggered	5	 PureTone-5kHz	25	2	119530416
119534360	Triggered	8	 NoSound	25	2	119534360
119545589	Triggered	5	 PureTone-5kHz	25	2	119545589
119548931	Triggered	8	 NoSound	25	2	119548931
119562702	Triggered	5	 PureTone-5kHz	25	2	119562702
119565909	Triggered	8	 NoSound	25	2	119565909
119578275	Triggered	5	 PureTone-5kHz	25	2	119578275
119584425	Triggered	1	 Modulated Tone	25	2	119584425
119588301	Triggered	6	 NoSound	25	2	119588301
