Ver1.2	424194311	StartFile	3/18/2020	4:24:10 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\031820\SoundData.txt	424194311
424824282	Triggered	1	 Modulated Tone	25	2	424824282
424827022	Triggered	4	 NoSound	50	2	424827022
424840065	Triggered	1	 Modulated Tone	25	2	424840065
424842863	Triggered	4	 NoSound	50	2	424842863
424856900	Triggered	1	 Modulated Tone	25	2	424856900
424859516	Triggered	4	 NoSound	50	2	424859516
424872140	Triggered	1	 Modulated Tone	25	2	424872140
424876619	Triggered	5	 Modulated Tone	25	2	424876619
424879561	Triggered	8	 NoSound	50	2	424879561
424894399	Triggered	5	 Modulated Tone	25	2	424894399
424897346	Triggered	8	 NoSound	50	2	424897346
424911246	Triggered	5	 Modulated Tone	25	2	424911246
424914257	Triggered	8	 NoSound	50	2	424914257
424927954	Triggered	5	 Modulated Tone	25	2	424927954
424930968	Triggered	8	 NoSound	50	2	424930968
424945532	Triggered	5	 Modulated Tone	25	2	424945532
424949342	Triggered	8	 NoSound	50	2	424949342
424963320	Triggered	5	 Modulated Tone	25	2	424963320
424966587	Triggered	8	 NoSound	50	2	424966587
424979957	Triggered	5	 Modulated Tone	25	2	424979957
424983833	Triggered	2	 NoSound	50	2	424983833
424990383	Triggered	5	 Modulated Tone	25	2	424990383
424994129	Triggered	2	 NoSound	50	2	424994129
425000477	Triggered	5	 Modulated Tone	25	2	425000477
425004686	Triggered	2	 NoSound	50	2	425004686
425013977	Triggered	5	 Modulated Tone	25	2	425013977
425017055	Triggered	8	 NoSound	50	2	425017055
425032358	Triggered	5	 Modulated Tone	25	2	425032358
425035372	Triggered	8	 NoSound	50	2	425035372
425052010	Triggered	5	 Modulated Tone	25	2	425052010
425055085	Triggered	8	 NoSound	50	2	425055085
425069923	Triggered	5	 Modulated Tone	25	2	425069923
425100007	Triggered	1	 Modulated Tone	25	2	425100007
425103679	Triggered	6	 NoSound	50	2	425103679
425111967	Triggered	1	 Modulated Tone	25	2	425111967
425116577	Triggered	6	 NoSound	50	2	425116577
425123863	Triggered	1	 Modulated Tone	25	2	425123863
425127607	Triggered	6	 NoSound	50	2	425127607
425135426	Triggered	1	 Modulated Tone	25	2	425135426
425138972	Triggered	4	 NoSound	50	2	425138972
425155416	Triggered	1	 Modulated Tone	25	2	425155416
425158620	Triggered	4	 NoSound	50	2	425158620
425174461	Triggered	1	 Modulated Tone	25	2	425174461
425177470	Triggered	4	 NoSound	50	2	425177470
425194649	Triggered	1	 Modulated Tone	25	2	425194649
425197923	Triggered	4	 NoSound	50	2	425197923
425211971	Triggered	1	 Modulated Tone	25	2	425211971
425214702	Triggered	4	 NoSound	50	2	425214702
425229345	Triggered	1	 Modulated Tone	25	2	425229345
425232348	Triggered	4	 NoSound	50	2	425232348
425247190	Triggered	1	 Modulated Tone	25	2	425247190
425250733	Triggered	4	 NoSound	50	2	425250733
425264697	Triggered	1	 Modulated Tone	25	2	425264697
425267642	Triggered	4	 NoSound	50	2	425267642
425281613	Triggered	1	 Modulated Tone	25	2	425281613
425284756	Triggered	4	 NoSound	50	2	425284756
425299722	Triggered	1	 Modulated Tone	25	2	425299722
425304670	Triggered	5	 Modulated Tone	25	2	425304670
425307614	Triggered	8	 NoSound	50	2	425307614
425323457	Triggered	5	 Modulated Tone	25	2	425323457
425326525	Triggered	8	 NoSound	50	2	425326525
425346911	Triggered	5	 Modulated Tone	25	2	425346911
425349990	Triggered	8	 NoSound	50	2	425349990
425367501	Triggered	5	 Modulated Tone	25	2	425367501
425370439	Triggered	8	 NoSound	50	2	425370439
425387216	Triggered	5	 Modulated Tone	25	2	425387216
425390425	Triggered	8	 NoSound	50	2	425390425
425407677	Triggered	5	 Modulated Tone	25	2	425407677
425411087	Triggered	8	 NoSound	50	2	425411087
425428662	Triggered	5	 Modulated Tone	25	2	425428662
425433070	Triggered	2	 NoSound	50	2	425433070
425441964	Triggered	5	 Modulated Tone	25	2	425441964
425446304	Triggered	2	 NoSound	50	2	425446304
425453390	Triggered	5	 Modulated Tone	25	2	425453390
425456799	Triggered	2	 NoSound	50	2	425456799
425464088	Triggered	5	 Modulated Tone	25	2	425464088
425467697	Triggered	8	 NoSound	50	2	425467697
425488482	Triggered	7	 NoSound	50	2	425488482
425496109	Triggered	6	 NoSound	50	2	425496109
425500178	Triggered	5	 Modulated Tone	25	2	425500178
425503921	Triggered	8	 NoSound	50	2	425503921
425522309	Triggered	5	 Modulated Tone	25	2	425522309
425526446	Triggered	8	 NoSound	50	2	425526446
425544294	Triggered	5	 Modulated Tone	25	2	425544294
425554191	Triggered	1	 Modulated Tone	25	2	425554191
425557462	Triggered	4	 NoSound	50	2	425557462
425569292	Triggered	1	 Modulated Tone	25	2	425569292
425572707	Triggered	4	 NoSound	50	2	425572707
425600906	Triggered	1	 Modulated Tone	25	2	425600906
425604591	Triggered	4	 NoSound	50	2	425604591
425614408	Triggered	1	 Modulated Tone	25	2	425614408
425618552	Triggered	4	 NoSound	50	2	425618552
425634395	Triggered	1	 Modulated Tone	25	2	425634395
425639273	Triggered	4	 NoSound	50	2	425639273
425649166	Triggered	1	 Modulated Tone	25	2	425649166
425654721	Triggered	4	 NoSound	50	2	425654721
425663536	Triggered	1	 Modulated Tone	25	2	425663536
425667078	Triggered	6	 NoSound	50	2	425667078
425674767	Triggered	1	 Modulated Tone	25	2	425674767
425679317	Triggered	6	 NoSound	50	2	425679317
425687070	Triggered	1	 Modulated Tone	25	2	425687070
425701034	Triggered	6	 NoSound	50	2	425701034
425706450	Triggered	1	 Modulated Tone	25	2	425706450
425712197	Triggered	4	 NoSound	50	2	425712197
425724097	Triggered	3	 NoSound	50	2	425724097
425729175	Triggered	2	 NoSound	50	2	425729175
425741072	Triggered	1	 Modulated Tone	25	2	425741072
425748565	Triggered	4	 NoSound	50	2	425748565
425758317	Triggered	1	 Modulated Tone	25	2	425758317
425762398	Triggered	4	 NoSound	50	2	425762398
425771090	Triggered	1	 Modulated Tone	25	2	425771090
425775295	Triggered	5	 Modulated Tone	25	2	425775295
425778304	Triggered	8	 NoSound	50	2	425778304
425784719	Triggered	5	 Modulated Tone	25	2	425784719
425788663	Triggered	8	 NoSound	50	2	425788663
425840130	Triggered	5	 Modulated Tone	25	2	425840130
425843678	Triggered	8	 NoSound	50	2	425843678
425851359	Triggered	5	 Modulated Tone	25	2	425851359
425855837	Triggered	2	 NoSound	50	2	425855837
425866198	Triggered	5	 Modulated Tone	25	2	425866198
425869340	Triggered	8	 NoSound	50	2	425869340
425874955	Triggered	5	 Modulated Tone	25	2	425874955
425878831	Triggered	2	 NoSound	50	2	425878831
425886387	Triggered	5	 Modulated Tone	25	2	425886387
425890267	Triggered	2	 NoSound	50	2	425890267
425898081	Triggered	5	 Modulated Tone	25	2	425898081
425902158	Triggered	2	 NoSound	50	2	425902158
425914727	Triggered	5	 Modulated Tone	25	2	425914727
425918601	Triggered	2	 NoSound	50	2	425918601
425927022	Triggered	5	 Modulated Tone	25	2	425927022
425930569	Triggered	8	 NoSound	50	2	425930569
425935651	Triggered	5	 Modulated Tone	25	2	425935651
425939523	Triggered	2	 NoSound	50	2	425939523
425948013	Triggered	5	 Modulated Tone	25	2	425948013
425952022	Triggered	2	 NoSound	50	2	425952022
425958706	Triggered	5	 Modulated Tone	25	2	425958706
425963920	Triggered	1	 Modulated Tone	25	2	425963920
425967004	Triggered	4	 NoSound	50	2	425967004
425977893	Triggered	1	 Modulated Tone	25	2	425977893
425981300	Triggered	4	 NoSound	50	2	425981300
426014185	Triggered	1	 Modulated Tone	25	2	426014185
426017860	Triggered	4	 NoSound	50	2	426017860
426029491	Triggered	1	 Modulated Tone	25	2	426029491
426032966	Triggered	4	 NoSound	50	2	426032966
426041721	Triggered	1	 Modulated Tone	25	2	426041721
426045399	Triggered	4	 NoSound	50	2	426045399
426094932	Triggered	1	 Modulated Tone	25	2	426094932
426098670	Triggered	6	 NoSound	50	2	426098670
426139250	Triggered	1	 Modulated Tone	25	2	426139250
426142661	Triggered	6	 NoSound	50	2	426142661
426160432	Triggered	1	 Modulated Tone	25	2	426160432
426163574	Triggered	6	 NoSound	50	2	426163574
426180617	Triggered	1	 Modulated Tone	25	2	426180617
426183825	Triggered	6	 NoSound	50	2	426183825
426204555	Triggered	1	 Modulated Tone	25	2	426204555
426207756	Triggered	6	 NoSound	50	2	426207756
426225401	Triggered	1	 Modulated Tone	25	2	426225401
426228478	Triggered	6	 NoSound	50	2	426228478
426245253	Triggered	1	 Modulated Tone	25	2	426245253
426248460	Triggered	6	 NoSound	50	2	426248460
426269985	Triggered	1	 Modulated Tone	25	2	426269985
426280879	Triggered	5	 Modulated Tone	25	2	426280879
426284086	Triggered	8	 NoSound	50	2	426284086
426294649	Triggered	5	 Modulated Tone	25	2	426294649
426298591	Triggered	8	 NoSound	50	2	426298591
426309628	Triggered	5	 Modulated Tone	25	2	426309628
426313430	Triggered	8	 NoSound	50	2	426313430
426403398	Triggered	5	 Modulated Tone	25	2	426403398
426407139	Triggered	8	 NoSound	50	2	426407139
426421448	Triggered	5	 Modulated Tone	25	2	426421448
426425523	Triggered	8	 NoSound	50	2	426425523
426438689	Triggered	5	 Modulated Tone	25	2	426438689
426443236	Triggered	2	 NoSound	50	2	426443236
426468233	Triggered	5	 Modulated Tone	25	2	426468233
426472244	Triggered	2	 NoSound	50	2	426472244
426493967	Triggered	5	 Modulated Tone	25	2	426493967
426497646	Triggered	2	 NoSound	50	2	426497646
426516025	Triggered	5	 Modulated Tone	25	2	426516025
426519834	Triggered	2	 NoSound	50	2	426519834
426540561	Triggered	5	 Modulated Tone	25	2	426540561
426545034	Triggered	2	 NoSound	50	2	426545034
426561951	Triggered	5	 Modulated Tone	25	2	426561951
426566357	Triggered	2	 NoSound	50	2	426566357
426582397	Triggered	5	 Modulated Tone	25	2	426582397
426586477	Triggered	2	 NoSound	50	2	426586477
426608132	Triggered	5	 Modulated Tone	25	2	426608132
426627056	Triggered	1	 Modulated Tone	25	2	426627056
426630526	Triggered	4	 NoSound	50	2	426630526
426644091	Triggered	1	 Modulated Tone	25	2	426644091
426647574	Triggered	4	 NoSound	50	2	426647574
426658661	Triggered	1	 Modulated Tone	25	2	426658661
426662607	Triggered	4	 NoSound	50	2	426662607
427785397	Triggered	3	 NoSound	50	2	427785397
427795165	Triggered	4	 NoSound	50	2	427795165
