Monday, March 29, 2021	10:37:09 AM	Game1.txt	76732578
Cued	Now	76739615
9	BlinkStart	76739643
9	BlinkEnd	76953336
24,5	BlinkStart	76953423
24,5	BlinkEnd	76984312
5	0DropFeed	76984392
24	NoFeedAbort	76984472
23,1	BlinkStart	76994491
23,1	BlinkEnd	76997214
1	0DropFeed	76997294
4,44,6,49	BlinkStart	76997393
4,44,6,49	BlinkEnd	77001639
4	Feed	77001719
44	Feed	77001799
22,1	BlinkStart	77001889
22,1	BlinkEnd	77012855
1	0DropFeed	77012936
22	Feed	77013017
4,44,6,49	BlinkStart	77013104
4,44,6,49	BlinkEnd	77016198
6	Feed	77016278
49	Feed	77016359
21,1	BlinkStart	77016451
21,1	BlinkEnd	77028361
1	0DropFeed	77028441
21	Feed	77028521
4,44,6,49	BlinkStart	77028617
4,44,6,49	BlinkEnd	77032906
4	Feed	77032986
44	Feed	77033066
20,1	BlinkStart	77033156
20,1	BlinkEnd	77043071
1	0DropFeed	77043151
20	Feed	77043232
4,44,6,49	BlinkStart	77043327
4,44,6,49	BlinkEnd	77046276
6	Feed	77046356
49	Feed	77046436
19,1	BlinkStart	77046528
19,1	BlinkEnd	77054496
1	0DropFeed	77054576
19	Feed	77054656
4,44,6,49	BlinkStart	77054743
4,44,6,49	BlinkEnd	77057571
6	Feed	77057651
49	Feed	77057732
18,1	BlinkStart	77057824
18,1	BlinkEnd	77066727
1	0DropFeed	77066807
18	Feed	77066888
4,44,6,49	BlinkStart	77066986
4,44,6,49	BlinkEnd	77069736
6	Feed	77069816
49	Feed	77069896
17,1	BlinkStart	77069986
17,1	BlinkEnd	77077556
1	0DropFeed	77077636
17	Feed	77077716
4,44,6,49	BlinkStart	77077805
4,44,6,49	BlinkEnd	77080965
6	Feed	77081045
49	Feed	77081125
16,1	BlinkStart	77081217
16,1	BlinkEnd	77088183
1	0DropFeed	77088263
16	Feed	77088344
4,44,6,49	BlinkStart	77088442
4,44,6,49	BlinkEnd	77091192
6	Feed	77091272
49	Feed	77091352
14,1	BlinkStart	77091441
14,1	BlinkEnd	77098944
1	0DropFeed	77099025
14	NoFeedAbort	77099105
27,5	BlinkStart	77109123
27,5	BlinkEnd	77113382
5	0DropFeed	77113462
27	Feed	77113542
8,52,2	BlinkStart	77113643
8,52,2	BlinkEnd	77117192
2	0DropFeed	77117272
26,5	BlinkStart	77117377
26,5	BlinkEnd	77125012
5	0DropFeed	77125093
26	Feed	77125173
8,52,2	BlinkStart	77125264
8,52,2	BlinkEnd	77128956
8	Feed	77129037
52	Feed	77129118
25,5	BlinkStart	77129222
25,5	BlinkEnd	77136308
5	0DropFeed	77136388
25	Feed	77136468
8,52,2	BlinkStart	77136568
8,52,2	BlinkEnd	77139451
8	Feed	77139531
52	Feed	77139611
24,5	BlinkStart	77139700
24,5	BlinkEnd	77149142
5	0DropFeed	77149222
24	NoFeedAbort	77149303
23,1	BlinkStart	77159343
23,1	BlinkEnd	77159970
1	0DropFeed	77160050
6,51,4,42	BlinkStart	77160162
6,51,4,42	BlinkEnd	77162977
6	Feed	77163057
51	Feed	77163137
22,1	BlinkStart	77163225
22,1	BlinkEnd	77175409
1	0DropFeed	77175489
22	Feed	77175569
6,51,4,42	BlinkStart	77175732
6,51,4,42	BlinkEnd	77177816
6	Feed	77177896
51	Feed	77177976
21,1	BlinkStart	77178171
21,1	BlinkEnd	77188845
1	0DropFeed	77188925
21	Feed	77189005
6,51,4,42	BlinkStart	77189179
6,51,4,42	BlinkEnd	77191251
6	Feed	77191331
51	Feed	77191411
