Ver1.3	1033816036	StartFile	6/21/2020	6:27:37 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\062120\SoundData.txt	1033816036
1033848651	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1033848651
1033848851	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1033848851
1033878256	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1033878256
1033878460	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1033878460
1033892960	Triggered	6,	 NoSound	40	2	1033892960
1033899177	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1033899177
1033899377	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1033899377
1033906862	Triggered	4,	 NoSound	40	2	1033906862
1033917757	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1033917757
1033917971	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1033917971
1033922304	Triggered	4,	 NoSound	40	2	1033922304
1033931995	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1033931995
1033932197	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1033932197
1033936541	Triggered	4,	 NoSound	40	2	1033936541
1033945897	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1033945897
1033946097	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1033946097
1033949708	Triggered	4,	 NoSound	40	2	1033949708
1033958933	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1033958933
1033959134	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1033959134
1033962141	Triggered	4,	 NoSound	40	2	1033962141
1033971030	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1033971030
1033971230	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1033971230
1033975175	Triggered	4,	 NoSound	40	2	1033975175
1033984063	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1033984063
1033984264	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1033984264
1033998636	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1033998636
1033998839	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1033998839
1034002645	Triggered	8,	 NoSound	40	2	1034002645
1034008200	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1034008200
1034008400	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1034008400
1034012270	Triggered	2,	 NoSound	40	2	1034012270
1034022898	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1034022898
1034023098	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1034023098
1034041280	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1034041280
1034041482	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1034041482
1034044622	Triggered	4,	 NoSound	40	2	1034044622
1034107452	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1034107452
1034107652	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1034107652
1034113207	Triggered	4,	 NoSound	40	2	1034113207
1034122293	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1034122293
1034122493	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1034122493
1034127912	Triggered	4,	 NoSound	40	2	1034127912
1034136060	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1034136060
1034136260	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1034136260
1034141006	Triggered	4,	 NoSound	40	2	1034141006
