Ver1.2	935858233	StartFile	3/24/2020	2:31:53 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\032420\SoundData.txt	935858233
936438321	Triggered	4	 NoSound	50	2	936438321
936471090	Triggered	2	 NoSound	50	2	936471090
936480989	Triggered	1	 Modulated Tone	25	2	936480989
936488267	Triggered	6	 NoSound	50	2	936488267
936499764	Triggered	8	 NoSound	50	2	936499764
936505190	Triggered	1	 Modulated Tone	25	2	936505190
936509925	Triggered	6	 NoSound	50	2	936509925
936518012	Triggered	1	 Modulated Tone	25	2	936518012
936522622	Triggered	6	 NoSound	50	2	936522622
936529176	Triggered	1	 Modulated Tone	25	2	936529176
936534455	Triggered	4	 NoSound	50	2	936534455
936548891	Triggered	1	 Modulated Tone	25	2	936548891
936553703	Triggered	4	 NoSound	50	2	936553703
936567741	Triggered	1	 Modulated Tone	25	2	936567741
936572691	Triggered	4	 NoSound	50	2	936572691
936585790	Triggered	1	 Modulated Tone	25	2	936585790
936590205	Triggered	4	 NoSound	50	2	936590205
936650155	Triggered	1	 Modulated Tone	25	2	936650155
936653966	Triggered	4	 NoSound	50	2	936653966
936668407	Triggered	1	 Modulated Tone	25	2	936668407
936672214	Triggered	4	 NoSound	50	2	936672214
936684983	Triggered	1	 Modulated Tone	25	2	936684983
936689593	Triggered	5	 Modulated Tone	25	2	936689593
936693200	Triggered	8	 NoSound	50	2	936693200
936700490	Triggered	5	 Modulated Tone	25	2	936700490
936704236	Triggered	8	 NoSound	50	2	936704236
936707444	Triggered	7	 NoSound	50	2	936707444
936708576	Triggered	6	 NoSound	50	2	936708576
936715392	Triggered	1	 Modulated Tone	25	2	936715392
936722817	Triggered	5	 Modulated Tone	25	2	936722817
936726356	Triggered	8	 NoSound	50	2	936726356
936732576	Triggered	5	 Modulated Tone	25	2	936732576
936736324	Triggered	2	 NoSound	50	2	936736324
936741665	Triggered	3	 NoSound	50	2	936741665
936742997	Triggered	4	 NoSound	50	2	936742997
936748347	Triggered	5	 Modulated Tone	25	2	936748347
936751954	Triggered	2	 NoSound	50	2	936751954
936758039	Triggered	5	 Modulated Tone	25	2	936758039
936761250	Triggered	8	 NoSound	50	2	936761250
936766263	Triggered	5	 Modulated Tone	25	2	936766263
936770403	Triggered	2	 NoSound	50	2	936770403
936776485	Triggered	5	 Modulated Tone	25	2	936776485
936780028	Triggered	2	 NoSound	50	2	936780028
936785509	Triggered	5	 Modulated Tone	25	2	936785509
936789922	Triggered	2	 NoSound	50	2	936789922
936796871	Triggered	5	 Modulated Tone	25	2	936796871
936800413	Triggered	1	 Modulated Tone	25	2	936800413
936803889	Triggered	4	 NoSound	50	2	936803889
936811447	Triggered	1	 Modulated Tone	25	2	936811447
936815258	Triggered	4	 NoSound	50	2	936815258
936822739	Triggered	1	 Modulated Tone	25	2	936822739
936826348	Triggered	4	 NoSound	50	2	936826348
936832764	Triggered	1	 Modulated Tone	25	2	936832764
936836179	Triggered	4	 NoSound	50	2	936836179
936842525	Triggered	1	 Modulated Tone	25	2	936842525
936846267	Triggered	6	 NoSound	50	2	936846267
936856427	Triggered	1	 Modulated Tone	25	2	936856427
936859840	Triggered	4	 NoSound	50	2	936859840
936867125	Triggered	1	 Modulated Tone	25	2	936867125
936870731	Triggered	4	 NoSound	50	2	936870731
936877482	Triggered	1	 Modulated Tone	25	2	936877482
936881097	Triggered	4	 NoSound	50	2	936881097
936887977	Triggered	1	 Modulated Tone	25	2	936887977
936891797	Triggered	4	 NoSound	50	2	936891797
936901277	Triggered	1	 Modulated Tone	25	2	936901277
936905230	Triggered	5	 Modulated Tone	25	2	936905230
936908363	Triggered	2	 NoSound	50	2	936908363
936918459	Triggered	5	 Modulated Tone	25	2	936918459
936921730	Triggered	2	 NoSound	50	2	936921730
936931289	Triggered	5	 Modulated Tone	25	2	936931289
936934766	Triggered	2	 NoSound	50	2	936934766
936945059	Triggered	5	 Modulated Tone	25	2	936945059
936947999	Triggered	8	 NoSound	50	2	936947999
936956020	Triggered	5	 Modulated Tone	25	2	936956020
936992849	Triggered	8	 NoSound	50	2	936992849
937000604	Triggered	5	 Modulated Tone	25	2	937000604
937005281	Triggered	8	 NoSound	50	2	937005281
937013441	Triggered	5	 Modulated Tone	25	2	937013441
937016644	Triggered	8	 NoSound	50	2	937016644
937024129	Triggered	5	 Modulated Tone	25	2	937024129
937027606	Triggered	8	 NoSound	50	2	937027606
937036762	Triggered	5	 Modulated Tone	25	2	937036762
937039971	Triggered	8	 NoSound	50	2	937039971
937047261	Triggered	5	 Modulated Tone	25	2	937047261
937050866	Triggered	1	 Modulated Tone	25	2	937050866
937055746	Triggered	4	 NoSound	50	2	937055746
937064176	Triggered	1	 Modulated Tone	25	2	937064176
937068115	Triggered	4	 NoSound	50	2	937068115
937074661	Triggered	1	 Modulated Tone	25	2	937074661
937078205	Triggered	4	 NoSound	50	2	937078205
937084888	Triggered	1	 Modulated Tone	25	2	937084888
937088371	Triggered	4	 NoSound	50	2	937088371
937094581	Triggered	1	 Modulated Tone	25	2	937094581
937098590	Triggered	4	 NoSound	50	2	937098590
937104873	Triggered	1	 Modulated Tone	25	2	937104873
937108421	Triggered	4	 NoSound	50	2	937108421
937115571	Triggered	1	 Modulated Tone	25	2	937115571
937119378	Triggered	6	 NoSound	50	2	937119378
937130410	Triggered	1	 Modulated Tone	25	2	937130410
937134016	Triggered	4	 NoSound	50	2	937134016
937140299	Triggered	1	 Modulated Tone	25	2	937140299
937143778	Triggered	4	 NoSound	50	2	937143778
937150995	Triggered	1	 Modulated Tone	25	2	937150995
937155339	Triggered	5	 Modulated Tone	25	2	937155339
937158217	Triggered	8	 NoSound	50	2	937158217
937165301	Triggered	5	 Modulated Tone	25	2	937165301
937168314	Triggered	8	 NoSound	50	2	937168314
937175660	Triggered	5	 Modulated Tone	25	2	937175660
937178669	Triggered	8	 NoSound	50	2	937178669
937186158	Triggered	5	 Modulated Tone	25	2	937186158
937189094	Triggered	8	 NoSound	50	2	937189094
937195644	Triggered	5	 Modulated Tone	25	2	937195644
937198720	Triggered	8	 NoSound	50	2	937198720
937207408	Triggered	5	 Modulated Tone	25	2	937207408
937210417	Triggered	8	 NoSound	50	2	937210417
937217101	Triggered	5	 Modulated Tone	25	2	937217101
937220053	Triggered	8	 NoSound	50	2	937220053
937228263	Triggered	5	 Modulated Tone	25	2	937228263
937231479	Triggered	8	 NoSound	50	2	937231479
937240091	Triggered	5	 Modulated Tone	25	2	937240091
937243374	Triggered	8	 NoSound	50	2	937243374
