Ver1.3	1364570069	StartFile	9/4/2020	2:08:58 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\090420\SoundData.txt	1364570069
1365519740	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1365519740
1365519942	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1365519942
1365545875	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1365545875
1366091972	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1366091972
1366092174	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1366092174
1366121909	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1366121909
1366168096	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1366168096
1366168298	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1366168298
1366189492	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1366189492
1366733102	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1366733102
1366733304	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1366733304
1366753890	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1366753890
1366870527	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1366870527
1366870728	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1366870728
1366954347	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1366954347
1366954549	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1366954549
1366968522	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1366968522
1366968724	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1366968724
1366985024	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1366985024
1366985226	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1366985226
1367011159	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1367011159
1367028806	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1367028806
1367029008	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1367029008
1367545219	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1367545219
1367550767	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1367550767
1367550968	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1367550968
