Ver1.2	1427560769	StartFile	3/2/2020	3:13:33 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\030220\SoundData.txt	1427560769
1427870318	Triggered	1	 Modulated Tone	25	2	1427870318
1428206994	Triggered	5	 Modulated Tone	25	2	1428206994
1428232593	Triggered	2	 NoSound	50	2	1428232593
1428259196	Triggered	5	 Modulated Tone	25	2	1428259196
1428306185	Triggered	8	 NoSound	50	2	1428306185
1428319892	Triggered	5	 Modulated Tone	25	2	1428319892
1428325504	Triggered	2	 NoSound	50	2	1428325504
1428347560	Triggered	5	 Modulated Tone	25	2	1428347560
1428351571	Triggered	8	 NoSound	50	2	1428351571
1428362604	Triggered	5	 Modulated Tone	25	2	1428362604
1428366812	Triggered	2	 NoSound	50	2	1428366812
1428394349	Triggered	5	 Modulated Tone	25	2	1428394349
1428398159	Triggered	8	 NoSound	50	2	1428398159
1428407115	Triggered	5	 Modulated Tone	25	2	1428407115
1428412263	Triggered	2	 NoSound	50	2	1428412263
1428432586	Triggered	5	 Modulated Tone	25	2	1428432586
1428436325	Triggered	2	 NoSound	50	2	1428436325
1428454974	Triggered	5	 Modulated Tone	25	2	1428454974
1428458451	Triggered	2	 NoSound	50	2	1428458451
1428478305	Triggered	5	 Modulated Tone	25	2	1428478305
1428481647	Triggered	2	 NoSound	50	2	1428481647
1428503500	Triggered	5	 Modulated Tone	25	2	1428503500
1428506977	Triggered	2	 NoSound	50	2	1428506977
1428523484	Triggered	5	 Modulated Tone	25	2	1428523484
1428526961	Triggered	2	 NoSound	50	2	1428526961
1428540796	Triggered	5	 Modulated Tone	25	2	1428540796
1428573549	Triggered	1	 Modulated Tone	25	2	1428573549
1428577760	Triggered	4	 NoSound	50	2	1428577760
1428585781	Triggered	1	 Modulated Tone	25	2	1428585781
1428590594	Triggered	6	 NoSound	50	2	1428590594
1428600820	Triggered	1	 Modulated Tone	25	2	1428600820
1428605644	Triggered	6	 NoSound	50	2	1428605644
1428614924	Triggered	1	 Modulated Tone	25	2	1428614924
1428619402	Triggered	4	 NoSound	50	2	1428619402
1428625288	Triggered	1	 Modulated Tone	25	2	1428625288
1428632570	Triggered	2	 NoSound	50	2	1428632570
1428642933	Triggered	4	 NoSound	50	2	1428642933
1428654493	Triggered	1	 Modulated Tone	25	2	1428654493
1428658838	Triggered	6	 NoSound	50	2	1428658838
1428673751	Triggered	1	 Modulated Tone	25	2	1428673751
1428678692	Triggered	6	 NoSound	50	2	1428678692
1428688720	Triggered	1	 Modulated Tone	25	2	1428688720
1428694068	Triggered	6	 NoSound	50	2	1428694068
