Ver1.3	2398982677	StartFile	9/16/2020	1:29:11 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\091620\SoundData.txt	2398982677
2399556346	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2399556346
2399556549	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	2399556549
2399586558	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399586558
2399590704	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2399590704
2399590906	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2399590906
2399606143	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399606143
2399609418	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2399609418
2399609619	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2399609619
2399622986	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399622986
2399626195	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2399626195
2399626396	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2399626396
2399641101	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399641101
2399645044	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2399645044
2399645246	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2399645246
2399659683	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399659683
2399659886	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	2399659886
2399662895	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2399662895
2399663096	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2399663096
2399673786	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399673786
2399673989	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	2399673989
2399677068	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2399677068
2399677268	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2399677268
2399688432	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399688432
2399688633	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	2399688633
2399691565	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2399691565
2399691766	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2399691766
2399700730	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399700730
2399700932	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	2399700932
2399704197	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2399704197
2399704398	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2399704398
2399713022	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399713022
2399713223	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	2399713223
2399716897	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2399716897
2399717098	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2399717098
2399724518	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399724518
2399724720	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2399724720
2399728729	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2399728729
2399728930	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	2399728930
2399743836	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2399743836
2399744036	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	2399744036
2399770839	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2399770839
2399773780	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2399773780
2399773992	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2399773992
2399783270	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2399783270
2399786213	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2399786213
2399786415	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2399786415
2399793973	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2399793973
2399797241	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2399797241
2399797444	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2399797444
2399806331	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2399806331
2399809020	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2399809020
2399809222	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2399809222
2399816358	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2399816358
2399816559	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2399816559
2399819899	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2399819899
2399820100	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2399820100
2399827454	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2399827454
2399827655	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	2399827655
