Ver1.3	599289490	StartFile	4/4/2021	11:46:26 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\040421\SoundData.txt	599289490
599598896	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	599598896
599599098	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	599599098
599616286	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599616286
599616490	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	599616490
599620076	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599620076
599620277	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	599620277
599627597	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599627597
599627799	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	599627799
599631568	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599631568
599631769	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	599631769
599643842	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599643842
599644046	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	599644046
599647632	Triggered	6,47,48,49,50,51,	 NoSound	40	2	599647632
599652626	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599652626
599652827	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	599652827
599656596	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599656596
599656809	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	599656809
599664486	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599664486
599664688	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	599664688
599668932	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599668932
599669132	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	599669132
599676270	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599676270
599676472	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	599676472
599679580	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599679580
599679781	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	599679781
599686438	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599686438
599686640	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	599686640
599690230	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599690230
599690431	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	599690431
599697334	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599697334
599697535	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	599697535
599716341	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	599716341
599716543	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	599716543
599720252	Triggered	2,37,38,39,40,41,	 NoSound	40	2	599720252
599726329	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	599726329
599726530	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	599726530
599730180	Triggered	8,52,53,54,55,56,	 NoSound	40	2	599730180
599730382	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	599730382
599743717	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	599743717
599743918	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	599743918
599758458	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599758458
599758663	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	599758663
599762195	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599762195
599768565	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599768565
599768768	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	599768768
599772054	Triggered	6,47,48,49,50,51,	 NoSound	40	2	599772054
599772256	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	599772256
599782296	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599782296
599782499	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	599782499
599785351	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599785351
599790705	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599790705
599790919	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	599790919
599794015	Triggered	6,47,48,49,50,51,	 NoSound	40	2	599794015
599794217	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	599794217
599810150	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599810150
599810352	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	599810352
599813695	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599813695
599817726	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599817726
599817927	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	599817927
599820969	Triggered	6,47,48,49,50,51,	 NoSound	40	2	599820969
599821170	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	599821170
599832580	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599832580
599832792	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	599832792
599836430	Triggered	4,42,43,44,45,46,	 NoSound	40	2	599836430
599840642	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599840642
599840844	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	599840844
599868198	Triggered	8,52,53,54,55,56,	 NoSound	40	2	599868198
599868401	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	599868401
599876199	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	599876199
599876401	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	599876401
599879028	Triggered	2,37,38,39,40,41,	 NoSound	40	2	599879028
599879230	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	599879230
599891183	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	599891183
599891385	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	599891385
599906293	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599906293
599906497	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	599906497
599909412	Triggered	6,47,48,49,50,51,	 NoSound	40	2	599909412
599909625	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	599909625
599919699	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599919699
599919903	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	599919903
599923491	Triggered	6,47,48,49,50,51,	 NoSound	40	2	599923491
599923692	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	599923692
599932094	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599932094
599932297	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	599932297
599934922	Triggered	6,47,48,49,50,51,	 NoSound	40	2	599934922
599935136	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	599935136
599943894	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599943894
599944095	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	599944095
599946774	Triggered	6,47,48,49,50,51,	 NoSound	40	2	599946774
599946975	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	599946975
599955558	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	599955558
599955761	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	599955761
