Ver1.2	237673835	StartFile	2/17/2020	8:42:06 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\021720\SoundData.txt	237673835
239295282	Triggered	1	 Modulated Tone	25	2	239295282
239315266	Triggered	6	 NoSound	50	2	239315266
239325296	Triggered	1	 Modulated Tone	25	2	239325296
239328433	Triggered	4	 NoSound	50	2	239328433
239334315	Triggered	1	 Modulated Tone	25	2	239334315
239337724	Triggered	6	 NoSound	50	2	239337724
239345410	Triggered	1	 Modulated Tone	25	2	239345410
239348753	Triggered	4	 NoSound	50	2	239348753
239354708	Triggered	1	 Modulated Tone	25	2	239354708
239360049	Triggered	4	 NoSound	50	2	239360049
239365601	Triggered	1	 Modulated Tone	25	2	239365601
239369273	Triggered	6	 NoSound	50	2	239369273
239377365	Triggered	1	 Modulated Tone	25	2	239377365
239382240	Triggered	4	 NoSound	50	2	239382240
239388388	Triggered	1	 Modulated Tone	25	2	239388388
239391999	Triggered	6	 NoSound	50	2	239391999
239401892	Triggered	1	 Modulated Tone	25	2	239401892
239405707	Triggered	6	 NoSound	50	2	239405707
239414795	Triggered	1	 Modulated Tone	25	2	239414795
239419269	Triggered	6	 NoSound	50	2	239419269
239428093	Triggered	1	 Modulated Tone	25	2	239428093
239434709	Triggered	6	 NoSound	50	2	239434710
239448814	Triggered	5	 Modulated Tone	25	2	239448814
239454629	Triggered	1	 Modulated Tone	25	2	239454629
239460644	Triggered	5	 Modulated Tone	25	2	239460644
239463719	Triggered	8	 NoSound	50	2	239463719
239474686	Triggered	5	 Modulated Tone	25	2	239474686
239478029	Triggered	2	 NoSound	50	2	239478029
239487380	Triggered	5	 Modulated Tone	25	2	239487380
239490530	Triggered	8	 NoSound	50	2	239490530
239502687	Triggered	5	 Modulated Tone	25	2	239502687
239506564	Triggered	2	 NoSound	50	2	239506564
239513982	Triggered	5	 Modulated Tone	25	2	239513982
239517801	Triggered	8	 NoSound	50	2	239517801
239530959	Triggered	5	 Modulated Tone	25	2	239530959
239534707	Triggered	2	 NoSound	50	2	239534707
239540927	Triggered	5	 Modulated Tone	25	2	239540927
239544530	Triggered	8	 NoSound	50	2	239544530
239555898	Triggered	5	 Modulated Tone	25	2	239555898
239559836	Triggered	2	 NoSound	50	2	239559836
239566322	Triggered	5	 Modulated Tone	25	2	239566322
239569928	Triggered	8	 NoSound	50	2	239569928
239581093	Triggered	7	 NoSound	50	2	239581093
239585770	Triggered	5	 Modulated Tone	25	2	239585770
239592657	Triggered	8	 NoSound	50	2	239592657
239602281	Triggered	1	 Modulated Tone	25	2	239602281
239620192	Triggered	5	 Modulated Tone	25	2	239620192
239623736	Triggered	8	 NoSound	50	2	239623736
239635501	Triggered	5	 Modulated Tone	25	2	239635501
239639310	Triggered	8	 NoSound	50	2	239639310
239650138	Triggered	5	 Modulated Tone	25	2	239650138
239658426	Triggered	1	 Modulated Tone	25	2	239658426
239662036	Triggered	6	 NoSound	50	2	239662036
239668319	Triggered	1	 Modulated Tone	25	2	239668319
239671801	Triggered	6	 NoSound	50	2	239671801
239677945	Triggered	1	 Modulated Tone	25	2	239677945
239681893	Triggered	6	 NoSound	50	2	239681893
239695122	Triggered	1	 Modulated Tone	25	2	239695122
239698464	Triggered	4	 NoSound	50	2	239698464
239717915	Triggered	1	 Modulated Tone	25	2	239717915
239722461	Triggered	4	 NoSound	50	2	239722461
239737567	Triggered	1	 Modulated Tone	25	2	239737567
239741514	Triggered	4	 NoSound	50	2	239741514
239753408	Triggered	1	 Modulated Tone	25	2	239753408
239758287	Triggered	6	 NoSound	50	2	239758287
239764838	Triggered	5	 Modulated Tone	25	2	239764838
239770318	Triggered	2	 NoSound	50	2	239770318
239775063	Triggered	1	 Modulated Tone	25	2	239775063
239779877	Triggered	6	 NoSound	50	2	239779877
239786159	Triggered	1	 Modulated Tone	25	2	239786159
239790103	Triggered	6	 NoSound	50	2	239790103
239794920	Triggered	1	 Modulated Tone	25	2	239794920
239798596	Triggered	4	 NoSound	50	2	239798596
239807815	Triggered	1	 Modulated Tone	25	2	239807815
239812427	Triggered	4	 NoSound	50	2	239812427
239823930	Triggered	1	 Modulated Tone	25	2	239823930
239828337	Triggered	4	 NoSound	50	2	239828337
239838696	Triggered	1	 Modulated Tone	25	2	239838696
239844712	Triggered	4	 NoSound	50	2	239844712
239850067	Triggered	5	 Modulated Tone	25	2	239850067
239854271	Triggered	2	 NoSound	50	2	239854271
239871782	Triggered	5	 Modulated Tone	25	2	239871782
239875459	Triggered	2	 NoSound	50	2	239875459
239885284	Triggered	5	 Modulated Tone	25	2	239885284
239889097	Triggered	8	 NoSound	50	2	239889097
239897983	Triggered	5	 Modulated Tone	25	2	239897983
239901794	Triggered	8	 NoSound	50	2	239901794
239908352	Triggered	5	 Modulated Tone	25	2	239908352
239912623	Triggered	2	 NoSound	50	2	239912623
239924922	Triggered	5	 Modulated Tone	25	2	239924922
239929403	Triggered	8	 NoSound	50	2	239929403
239934879	Triggered	5	 Modulated Tone	25	2	239934879
239941030	Triggered	2	 NoSound	50	2	239941030
239953195	Triggered	5	 Modulated Tone	25	2	239953195
239957471	Triggered	2	 NoSound	50	2	239957471
239970106	Triggered	5	 Modulated Tone	25	2	239970106
239976059	Triggered	2	 NoSound	50	2	239976059
239987959	Triggered	5	 Modulated Tone	25	2	239987959
239991829	Triggered	8	 NoSound	50	2	239991829
239997510	Triggered	1	 Modulated Tone	25	2	239997510
240050848	Triggered	5	 Modulated Tone	25	2	240050848
240055328	Triggered	2	 NoSound	50	2	240055328
240066557	Triggered	5	 Modulated Tone	25	2	240066557
240072106	Triggered	2	 NoSound	50	2	240072106
240083604	Triggered	5	 Modulated Tone	25	2	240083604
240090886	Triggered	2	 NoSound	50	2	240090886
240095900	Triggered	1	 Modulated Tone	25	2	240095900
240099648	Triggered	6	 NoSound	50	2	240099648
240112744	Triggered	1	 Modulated Tone	25	2	240112744
240117422	Triggered	4	 NoSound	50	2	240117422
240126846	Triggered	1	 Modulated Tone	25	2	240126846
240131124	Triggered	6	 NoSound	50	2	240131124
240159806	Triggered	1	 Modulated Tone	25	2	240159806
240168690	Triggered	6	 NoSound	50	2	240168690
240185868	Triggered	1	 Modulated Tone	25	2	240185868
240190819	Triggered	4	 NoSound	50	2	240190819
240202846	Triggered	1	 Modulated Tone	25	2	240202846
240214809	Triggered	4	 NoSound	50	2	240214809
240219823	Triggered	3	 NoSound	50	2	240219823
240226306	Triggered	1	 Modulated Tone	25	2	240226306
240230920	Triggered	6	 NoSound	50	2	240230920
240248231	Triggered	1	 Modulated Tone	25	2	240248231
240253844	Triggered	6	 NoSound	50	2	240253844
240266946	Triggered	1	 Modulated Tone	25	2	240266946
240272634	Triggered	6	 NoSound	50	2	240272634
240286396	Triggered	1	 Modulated Tone	25	2	240286396
240291943	Triggered	6	 NoSound	50	2	240291943
240303909	Triggered	1	 Modulated Tone	25	2	240303909
240310459	Triggered	6	 NoSound	50	2	240310459
240323358	Triggered	1	 Modulated Tone	25	2	240323358
240368410	Triggered	6	 NoSound	50	2	240368410
240384920	Triggered	1	 Modulated Tone	25	2	240384920
240391939	Triggered	5	 Modulated Tone	25	2	240391939
240412729	Triggered	2	 NoSound	50	2	240412729
240430238	Triggered	5	 Modulated Tone	25	2	240430238
240435723	Triggered	2	 NoSound	50	2	240435723
240445009	Triggered	5	 Modulated Tone	25	2	240445009
240452096	Triggered	2	 NoSound	50	2	240452096
240461319	Triggered	5	 Modulated Tone	25	2	240461319
240465530	Triggered	8	 NoSound	50	2	240465530
240493203	Triggered	1	 Modulated Tone	25	2	240493203
