Ver1.2	2504706396	StartFile	4/11/2020	6:19:22 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\041120\SoundData.txt	2504706396
2504975231	Triggered	5	 PureTone-5kHz	50	2	2504975231
2504981983	Triggered	8	 NoSound	50	2	2504981983
2505002966	Triggered	7	 NoSound	50	2	2505002966
2505005573	Triggered	6	 NoSound	50	2	2505005573
2505011728	Triggered	5	 PureTone-5kHz	50	2	2505011728
2505015866	Triggered	8	 NoSound	50	2	2505015866
2505027769	Triggered	5	 PureTone-5kHz	50	2	2505027769
2505031841	Triggered	8	 NoSound	50	2	2505031841
2505039861	Triggered	5	 PureTone-5kHz	50	2	2505039861
2505043004	Triggered	2	 NoSound	50	2	2505043004
2505055909	Triggered	5	 PureTone-5kHz	50	2	2505055909
2505059583	Triggered	1	 PureTone-5kHz	50	2	2505059583
2505062722	Triggered	4	 NoSound	50	2	2505062722
2505078363	Triggered	1	 PureTone-5kHz	50	2	2505078363
2505082105	Triggered	4	 NoSound	50	2	2505082105
2505095481	Triggered	1	 PureTone-5kHz	50	2	2505095481
2505098629	Triggered	4	 NoSound	50	2	2505098629
2505110652	Triggered	1	 PureTone-5kHz	50	2	2505110652
2505113595	Triggered	4	 NoSound	50	2	2505113595
2505123948	Triggered	1	 PureTone-5kHz	50	2	2505123948
2505127556	Triggered	5	 PureTone-5kHz	50	2	2505127556
2505130098	Triggered	2	 NoSound	50	2	2505130098
2505141865	Triggered	5	 PureTone-5kHz	50	2	2505141865
2505144936	Triggered	2	 NoSound	50	2	2505144936
2505156436	Triggered	5	 PureTone-5kHz	50	2	2505156436
2505159045	Triggered	2	 NoSound	50	2	2505159045
2505169934	Triggered	5	 PureTone-5kHz	50	2	2505169934
2505172741	Triggered	2	 NoSound	50	2	2505172741
2505183309	Triggered	5	 PureTone-5kHz	50	2	2505183309
2505187047	Triggered	1	 PureTone-5kHz	50	2	2505187047
2505189987	Triggered	6	 NoSound	50	2	2505189987
2505194731	Triggered	1	 PureTone-5kHz	50	2	2505194731
2505200481	Triggered	4	 NoSound	50	2	2505200481
2505205634	Triggered	6	 NoSound	50	2	2505205634
2505210178	Triggered	1	 PureTone-5kHz	50	2	2505210178
2505214517	Triggered	6	 NoSound	50	2	2505214517
2505219335	Triggered	1	 PureTone-5kHz	50	2	2505219335
2505222937	Triggered	4	 NoSound	50	2	2505222937
2505229358	Triggered	1	 PureTone-5kHz	50	2	2505229358
2505232698	Triggered	5	 PureTone-5kHz	50	2	2505232698
2505235311	Triggered	2	 NoSound	50	2	2505235311
2505243793	Triggered	5	 PureTone-5kHz	50	2	2505243793
