Tuesday, March 24, 2020	5:53:05 PM	Game1.txt	947930160
cued	now	947938833
7	BlinkStart	947938913
7	BlinkEnd	948366565
0	NoFeedLowProb	948366645
1	BlinkStart	948366875
1	BlinkEnd	948380600
1	NoFeedLowProb	948380680
6	BlinkStart	948380910
6	BlinkEnd	948386020
6	Feed	948386101
1	BlinkStart	948386331
1	BlinkEnd	948395504
1	NoFeedLowProb	948395584
6	BlinkStart	948395814
6	BlinkEnd	948399446
6	Feed	948399526
1	BlinkStart	948399756
1	BlinkEnd	948407740
1	NoFeedLowProb	948407820
6	BlinkStart	948408050
6	BlinkEnd	948411547
6	Feed	948411627
1	BlinkStart	948411857
1	BlinkEnd	948430929
1	NoFeedLowProb	948431009
64	BlinkStart	948431240
64	BlinkEnd	948435808
6	Feed	948435888
1	BlinkStart	948436119
1	BlinkEnd	948443835
1	NoFeedLowProb	948443915
64	BlinkStart	948444145
64	BlinkEnd	948447514
4	Feed	948447594
1	BlinkStart	948447825
1	BlinkEnd	948460280
1	NoFeedLowProb	948460360
64	BlinkStart	948460590
64	BlinkEnd	948463484
4	Feed	948463564
1	BlinkStart	948463795
1	BlinkEnd	948474777
1	NoFeedLowProb	948474857
64	BlinkStart	948475087
64	BlinkEnd	948477990
4	Feed	948478070
1	BlinkStart	948478300
1	BlinkEnd	948489349
1	NoFeedLowProb	948489429
64	BlinkStart	948489659
64	BlinkEnd	948492502
4	Feed	948492582
1	BlinkStart	948492812
1	BlinkEnd	948502986
1	NoFeedLowProb	948503066
64	BlinkStart	948503296
64	BlinkEnd	948505791
4	Feed	948505871
1	BlinkStart	948506101
1	BlinkEnd	948517226
1	NoFeedLowProb	948517306
5	BlinkStart	948517536
5	BlinkEnd	948520369
5	NoFeedLowProb	948520449
8	BlinkStart	948520680
8	BlinkEnd	948523447
8	Feed	948523528
5	BlinkStart	948523758
5	BlinkEnd	948529055
5	NoFeedLowProb	948529135
8	BlinkStart	948529365
8	BlinkEnd	948531932
8	Feed	948532013
5	BlinkStart	948532243
5	BlinkEnd	948538085
5	NoFeedLowProb	948538165
8	BlinkStart	948538395
8	BlinkEnd	948560203
8	Feed	948560283
5	BlinkStart	948560514
5	BlinkEnd	948565017
5	NoFeedLowProb	948565097
28	BlinkStart	948565327
28	BlinkEnd	948568088
2	Feed	948568168
5	BlinkStart	948568398
5	BlinkEnd	948583397
5	NoFeedLowProb	948583477
28	BlinkStart	948583707
28	BlinkEnd	948586538
2	Feed	948586619
5	BlinkStart	948586850
5	BlinkEnd	948592485
5	NoFeedLowProb	948592565
28	BlinkStart	948592796
28	BlinkEnd	948597095
2	Feed	948597175
5	BlinkStart	948597406
5	BlinkEnd	948604590
5	NoFeedLowProb	948604670
28	BlinkStart	948604901
28	BlinkEnd	948608061
8	Feed	948608141
5	BlinkStart	948608372
5	BlinkEnd	948615958
5	NoFeedLowProb	948616038
28	BlinkStart	948616269
28	BlinkEnd	948619297
2	Feed	948619377
5	BlinkStart	948619609
5	BlinkEnd	948624841
5	NoFeedLowProb	948624922
28	BlinkStart	948625153
28	BlinkEnd	948628519
2	Feed	948628599
5	BlinkStart	948628829
5	BlinkEnd	948636000
5	NoFeedLowProb	948636080
1	BlinkStart	948636310
1	BlinkEnd	948639277
1	NoFeedLowProb	948639357
4	BlinkStart	948639588
4	BlinkEnd	948642222
4	Feed	948642302
1	BlinkStart	948642534
1	BlinkEnd	948650442
1	NoFeedLowProb	948650522
4	BlinkStart	948650752
4	BlinkEnd	948653449
4	Feed	948653529
1	BlinkStart	948653761
1	BlinkEnd	948662733
1	NoFeedLowProb	948662813
4	BlinkStart	948663043
4	BlinkEnd	948665741
4	Feed	948665821
1	BlinkStart	948666051
1	BlinkEnd	948671431
1	NoFeedLowProb	948671511
64	BlinkStart	948671742
64	BlinkEnd	948674363
6	Feed	948674443
1	BlinkStart	948674673
1	BlinkEnd	948687934
1	NoFeedLowProb	948688014
64	BlinkStart	948688245
64	BlinkEnd	948690939
6	Feed	948691020
1	BlinkStart	948691250
1	BlinkEnd	948700440
1	NoFeedLowProb	948700521
64	BlinkStart	948700751
64	BlinkEnd	948703373
6	Feed	948703453
1	BlinkStart	948703683
1	BlinkEnd	948712345
1	NoFeedLowProb	948712425
64	BlinkStart	948712657
64	BlinkEnd	948716147
6	Feed	948716228
1	BlinkStart	948716458
1	BlinkEnd	948725107
1	NoFeedLowProb	948725187
64	BlinkStart	948725417
64	BlinkEnd	948728049
6	Feed	948728129
1	BlinkStart	948728360
1	BlinkEnd	948736731
1	NoFeedLowProb	948736811
64	BlinkStart	948737041
64	BlinkEnd	948739868
4	Feed	948739948
1	BlinkStart	948740179
1	BlinkEnd	948745289
1	NoFeedLowProb	948745369
5	BlinkStart	948745600
5	BlinkEnd	948748964
5	NoFeedLowProb	948749044
2	BlinkStart	948749274
2	BlinkEnd	948751832
2	Feed	948751912
5	BlinkStart	948752142
5	BlinkEnd	948761599
5	NoFeedLowProb	948761680
2	BlinkStart	948761911
2	BlinkEnd	948764532
2	Feed	948764612
5	BlinkStart	948764843
5	BlinkEnd	948775096
5	NoFeedLowProb	948775176
2	BlinkStart	948775406
2	BlinkEnd	948777841
2	Feed	948777921
5	BlinkStart	948778152
5	BlinkEnd	948786860
5	NoFeedLowProb	948786940
28	BlinkStart	948787170
28	BlinkEnd	948789932
8	Feed	948790013
5	BlinkStart	948790243
5	BlinkEnd	948796482
5	NoFeedLowProb	948796562
28	BlinkStart	948796792
28	BlinkEnd	948799291
8	Feed	948799371
5	BlinkStart	948799602
5	BlinkEnd	948810123
5	NoFeedLowProb	948810203
28	BlinkStart	948810433
28	BlinkEnd	948813065
8	Feed	948813145
5	BlinkStart	948813377
5	BlinkEnd	948819076
5	NoFeedLowProb	948819156
28	BlinkStart	948819386
28	BlinkEnd	948823420
8	Feed	948823501
5	BlinkStart	948823732
5	BlinkEnd	948829177
5	NoFeedLowProb	948829258
28	BlinkStart	948829489
28	BlinkEnd	948832911
2	Feed	948832991
5	BlinkStart	948833222
5	BlinkEnd	948842536
5	NoFeedLowProb	948842616
28	BlinkStart	948842846
28	BlinkEnd	948845813
2	Feed	948845893
5	BlinkStart	948846124
5	BlinkEnd	948854574
5	NoFeedLowProb	948854654
1	BlinkStart	948854885
1	BlinkEnd	948857911
1	NoFeedLowProb	948857991
4	BlinkStart	948858221
4	BlinkEnd	948860646
4	Feed	948860726
1	BlinkStart	948860958
1	BlinkEnd	948868344
1	NoFeedLowProb	948868425
4	BlinkStart	948868656
4	BlinkEnd	948871411
4	Feed	948871491
1	BlinkStart	948871721
1	BlinkEnd	948876569
1	NoFeedLowProb	948876649
4	BlinkStart	948876879
4	BlinkEnd	948879439
4	Feed	948879519
1	BlinkStart	948879750
1	BlinkEnd	948885381
