Ver1.3	1439336100	StartFile	2/26/2021	10:23:13 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\022621\SoundData.txt	1439336100
1439726843	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1439726843
1439727044	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1439727044
1439743419	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1439743419
1439751173	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439751173
1439778444	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1439778444
1439784726	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439784726
1439809860	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1439809860
1439814271	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439814271
1439814475	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439814475
1439819886	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1439819886
1439832919	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439832919
1439833132	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439833132
1439837404	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1439837404
1439845551	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439845551
1439845756	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439845756
1439849830	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1439849830
1439854242	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439854242
1439854446	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439854446
1439861326	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1439861326
1439867476	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439867476
1439867691	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439867691
1439880376	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1439880376
1439885322	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439885322
1439885525	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439885525
1439891206	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1439891206
1439916538	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439916538
1439916741	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439916741
1439921684	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1439921684
1439928768	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439928768
1439928973	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439928973
1439938929	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1439938929
1439972416	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439972416
1439972621	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1439972621
1439976561	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1439976561
1439980370	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1439980370
1439980574	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1439980574
1440006638	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1440006638
1440026358	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1440026358
1440026561	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1440026561
1440044536	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1440044536
1440052424	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1440052424
1440052628	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1440052628
1440058908	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1440058908
1440065792	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1440065792
1440065995	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1440065995
1440072877	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1440072877
1440086447	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1440086447
1440086649	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1440086649
1440092262	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1440092262
1440098818	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1440098818
