Ver1.3	1018026097	StartFile	12/21/2020	1:11:44 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\12120\SoundData.txt	1018026097
1018208970	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018208970
1018209171	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1018209171
1018244404	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018244404
1018249072	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018249072
1018249274	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1018249274
1018257969	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018257969
1018261439	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018261439
1018261639	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1018261639
1018269459	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018269459
1018272937	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018272937
1018273138	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1018273138
1018281557	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018281557
1018281761	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1018281761
1018285167	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018285167
1018285369	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1018285369
1018295059	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018295059
1018295263	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1018295263
1018298669	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018298669
1018298871	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1018298871
1018308160	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018308160
1018308363	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1018308363
1018311236	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018311236
1018311439	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1018311439
1018320592	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018320592
1018320795	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1018320795
1018324001	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018324001
1018324203	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1018324203
1018332223	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018332223
1018332434	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1018332434
1018335765	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018335765
1018335965	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1018335965
1018344656	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018344656
1018344858	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1018344858
1018347664	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018347664
1018347864	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1018347864
1018355284	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018355284
1018355484	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1018355484
1018371927	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1018371927
1018372131	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1018372131
1018378945	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018378945
1018382019	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1018382019
1018382221	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1018382221
1018395120	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018395120
1018398730	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1018398730
1018398931	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1018398931
1018404879	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018404879
1018405083	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1018405083
1018408354	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018408354
1018408556	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1018408556
1018416584	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018416584
1018416787	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1018416787
1018419583	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018419583
1018419785	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1018419785
1018430813	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018430813
1018431017	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1018431017
1018434022	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018434022
1018434223	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1018434223
1018441575	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018441575
1018441776	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1018441776
1018444650	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018444650
1018444851	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1018444851
1018452002	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018452002
1018452205	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1018452205
1018455277	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018455277
1018455479	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1018455479
1018462698	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018462698
1018462899	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1018462899
1018466038	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1018466038
1018466239	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1018466239
1018471185	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018471185
1018471386	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1018471386
1018484754	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018484754
1018493110	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018493110
1018496662	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018496662
1018501002	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018501002
1018506277	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1018506277
1018511223	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018511223
1018511425	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1018511425
1018515366	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018515366
1018515568	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1018515568
1018527600	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018527600
1018527803	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1018527803
1018530140	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018530140
1018530341	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1018530341
1018541568	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018541568
1018541770	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1018541770
1018544248	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018544248
1018544450	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1018544450
1018555539	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018555539
1018555742	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1018555742
1018558144	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018558144
1018558347	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1018558347
1018570583	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018570583
1018570785	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1018570785
1018573518	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018573518
1018573721	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1018573721
1018586295	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018586295
1018586497	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1018586497
1018589627	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1018589627
1018589829	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1018589829
1018601726	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1018601726
1018601926	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1018601926
1018622246	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018622246
1018622449	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1018622449
1018632072	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018632072
1018635012	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018635012
1018635215	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1018635215
1018641896	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018641896
1018645441	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018645441
1018645642	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1018645642
1018652993	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018652993
1018653198	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1018653198
1018655866	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1018655866
1018656068	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1018656068
1018662550	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018662550
1018662754	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1018662754
1018665225	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1018665225
1018665427	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1018665427
1018671040	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018671040
1018671243	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1018671243
1018673847	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1018673847
1018674048	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1018674048
1018679997	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018679997
1018680200	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1018680200
1018683070	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1018683070
1018683272	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1018683272
1018690423	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1018690423
1018690625	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1018690625
1018693430	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1018693430
1018693632	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1018693632
