Wednesday, August 5, 2020	9:51:33 AM	Game1.txt	942434924
Cued	Now	942460032
9	BlinkStart	942460052
9	BlinkEnd	942764304
23,5	BlinkStart	942764398
23,5	BlinkEnd	942801657
5	0DropFeed	942801737
23	NoFeedAbort	942801817
1	BlinkStart	942811835
1	BlinkEnd	942816905
1	NoFeedLowProb	942816986
6,49	BlinkStart	942816995
6,49	BlinkEnd	942826054
6	Feed	942826134
49	Feed	942826215
1	BlinkStart	942826302
1	BlinkEnd	942836347
1	NoFeedLowProb	942836427
6,49	BlinkStart	942836440
6,49	BlinkEnd	942842163
6	Feed	942842243
49	Feed	942842324
1	BlinkStart	942842412
1	BlinkEnd	942851722
1	NoFeedLowProb	942851802
6,49	BlinkStart	942851814
6,49	BlinkEnd	942856870
6	Feed	942856950
49	Feed	942857030
22,1	BlinkStart	942857118
22,1	BlinkEnd	942869301
1	0DropFeed	942869381
22	Feed	942869461
6,49,4,43	BlinkStart	942869561
6,49,4,43	BlinkEnd	942877861
6	Feed	942877941
49	Feed	942878021
22,1	BlinkStart	942878110
22,1	BlinkEnd	942887949
1	0DropFeed	942888029
22	Feed	942888109
6,49,4,43	BlinkStart	942888208
6,49,4,43	BlinkEnd	942894166
4	Feed	942894246
43	Feed	942894326
22,1	BlinkStart	942894421
22,1	BlinkEnd	942905128
1	0DropFeed	942905208
22	Feed	942905289
6,49,4,43	BlinkStart	942905387
6,49,4,43	BlinkEnd	942908938
6	Feed	942909018
49	Feed	942909098
22,1	BlinkStart	942909187
22,1	BlinkEnd	942917894
1	0DropFeed	942917974
22	Feed	942918054
6,49,4,43	BlinkStart	942918152
6,49,4,43	BlinkEnd	942921503
6	Feed	942921583
49	Feed	942921663
22,1	BlinkStart	942921749
22,1	BlinkEnd	942930059
1	0DropFeed	942930139
22	Feed	942930219
6,49,4,43	BlinkStart	942930307
6,49,4,43	BlinkEnd	942934539
6	Feed	942934619
49	Feed	942934699
22,1	BlinkStart	942934789
22,1	BlinkEnd	942941906
1	0DropFeed	942941986
22	Feed	942942066
6,49,4,43	BlinkStart	942942154
6,49,4,43	BlinkEnd	942945901
6	Feed	942945981
49	Feed	942946061
22,1	BlinkStart	942946149
22,1	BlinkEnd	942953720
1	0DropFeed	942953800
22	Feed	942953880
6,49,4,43	BlinkStart	942953967
6,49,4,43	BlinkEnd	942957197
6	Feed	942957277
49	Feed	942957357
22,1	BlinkStart	942957445
22,1	BlinkEnd	942966821
1	0DropFeed	942966901
22	Feed	942966981
6,49,4,43	BlinkStart	942967078
6,49,4,43	BlinkEnd	942970030
6	Feed	942970110
49	Feed	942970190
22,1	BlinkStart	942970279
22,1	BlinkEnd	942978528
1	0DropFeed	942978608
22	Feed	942978688
6,49,4,43	BlinkStart	942978774
6,49,4,43	BlinkEnd	942981593
6	Feed	942981673
49	Feed	942981754
22,1	BlinkStart	942981844
22,1	BlinkEnd	942989747
1	0DropFeed	942989827
22	Feed	942989907
6,49,4,43	BlinkStart	942990007
6,49,4,43	BlinkEnd	942992823
6	Feed	942992903
49	Feed	942992983
22,1	BlinkStart	942993074
22,1	BlinkEnd	943001045
1	0DropFeed	943001125
22	Feed	943001206
6,49,4,43	BlinkStart	943001365
6,49,4,43	BlinkEnd	943003926
6	Feed	943004006
49	Feed	943004086
22,1	BlinkStart	943004229
22,1	BlinkEnd	943012005
1	0DropFeed	943012086
22	Feed	943012166
6,49,4,43	BlinkStart	943012324
6,49,4,43	BlinkEnd	943014881
6	Feed	943014961
49	Feed	943015041
22,1	BlinkStart	943015190
22,1	BlinkEnd	943022700
1	0DropFeed	943022780
22	Feed	943022860
6,49,4,43	BlinkStart	943023013
6,49,4,43	BlinkEnd	943025842
6	Feed	943025922
49	Feed	943026002
22,1	BlinkStart	943026156
22,1	BlinkEnd	943033930
1	0DropFeed	943034010
22	Feed	943034090
6,49,4,43	BlinkStart	943034247
6,49,4,43	BlinkEnd	943037004
6	Feed	943037084
49	Feed	943037164
21,1	BlinkStart	943037312
