Ver1.3	942407112	StartFile	8/5/2020	9:51:05 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\080520A\SoundData.txt	942407112
943273954	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943273954
943274157	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943274157
943284582	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943284582
943284785	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	943284785
943287189	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943287189
943287404	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943287404
943299956	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943299956
943300160	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	943300160
943302496	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943302496
943302698	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943302698
943314995	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943314995
943315199	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	943315199
943317401	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943317401
943317604	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943317604
943329968	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943329968
943330171	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	943330171
943332308	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943332308
943332525	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943332525
943346410	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943346410
943346615	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	943346615
943348950	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943348950
943349153	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943349153
943362653	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943362653
943362857	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	943362857
943365059	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943365059
943365260	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943365260
943378427	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943378427
943378630	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	943378630
943381034	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943381034
943381236	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943381236
943394737	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943394737
943394939	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	943394939
943397275	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943397275
943397479	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943397479
943411990	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943411990
943412194	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	943412194
943414454	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943414454
943414656	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943414656
943428758	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943428758
943428961	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	943428961
943431231	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943431231
943431433	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943431433
943447210	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943447210
943447411	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	943447411
943451149	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943451149
943451351	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943451351
943465053	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943465053
943465254	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	943465254
943467927	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943467927
943468130	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	943468130
943480572	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943480572
943480774	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	943480774
943496400	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943496400
943501414	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943501414
943501617	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943501617
943513780	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943513780
943517589	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943517589
943517792	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943517792
943530490	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943530490
943533765	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943533765
943533968	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943533968
943545729	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943545729
943545932	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943545932
943549072	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943549072
943549275	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943549275
943560703	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943560703
943560906	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943560906
943564110	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943564110
943564313	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943564313
943576210	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943576210
943576415	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943576415
943579818	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943579818
943580021	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943580021
943591934	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943591934
943592138	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943592138
943595058	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943595058
943595260	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943595260
943606822	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943606822
943607026	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943607026
943610499	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943610499
943610702	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943610702
943622464	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943622464
943622669	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943622669
943625741	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943625741
943625944	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943625944
943639713	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943639713
943639918	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943639918
943643587	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943643587
943643790	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943643790
943654880	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943654880
943655084	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943655084
943659091	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943659091
943659293	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943659293
943670388	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943670388
943670592	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943670592
943674466	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943674466
943674668	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943674668
943686899	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943686899
943687104	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943687104
943690707	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943690707
943690909	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943690909
943703808	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943703808
943704013	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943704013
943707952	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943707952
943708154	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943708154
943721053	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943721053
943721255	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943721255
943725732	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943725732
943725934	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943725934
943739568	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943739568
943739771	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943739771
943743917	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943743917
943744119	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943744119
943758417	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943758417
943758622	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	943758622
943763030	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943763030
943763232	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943763232
943776597	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943776597
943776805	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	943776805
943781745	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943781745
943781948	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943781948
943795246	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943795246
943795449	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	943795449
943799862	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943799862
943800064	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943800064
943814363	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943814363
943814564	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	943814564
943818507	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943818507
943818709	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943818709
943832009	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943832009
943832211	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	943832211
943837022	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943837022
943837224	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943837224
943849722	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943849722
943849924	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	943849924
943855203	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943855203
943855405	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943855405
943867635	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943867635
943867837	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	943867837
943872047	Triggered	4,42,43,44,45,46,	 NoSound	40	2	943872047
943872250	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	943872250
943885351	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	943885351
943885552	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	943885552
943938286	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943938286
943943499	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943943499
943943700	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	943943700
943979461	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	943979461
943984808	Triggered	8,52,53,54,55,56,	 NoSound	40	2	943984808
943985009	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	943985009
944012679	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944012679
944016824	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944016824
944017025	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944017025
944029123	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944029123
944029325	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944029325
944033467	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944033467
944033668	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944033668
944045767	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944045767
944045970	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944045970
944050914	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944050914
944051114	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944051114
944065284	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944065284
944065488	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944065488
944069629	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944069629
944069832	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944069832
944081326	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944081326
944081530	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944081530
944085202	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944085202
944085402	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944085402
944097702	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944097702
944097907	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944097907
944101444	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944101444
944101646	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944101646
944110534	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944110534
944110740	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944110740
944114552	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944114552
944114753	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944114753
944125043	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944125043
944125245	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944125245
944129451	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944129451
944129652	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944129652
944140947	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944140947
944141151	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944141151
944145292	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944145292
944145506	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944145506
944160665	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944160665
944160868	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944160868
944165479	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944165479
944165680	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944165680
944176975	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944176975
944177180	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944177180
944181720	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944181720
944181921	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944181921
944190811	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944190811
944191014	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944191014
944195570	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944195570
944195772	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944195772
944206384	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944206384
944206589	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944206589
944210729	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944210729
944210931	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944210931
944222366	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944222366
944222572	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944222572
