Ver1.2	212733146	StartFile	5/15/2020	12:50:28 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\051520\SoundData.txt	212733146
213468414	Triggered	5	 PureTone-5kHz	25	2	213468414
213474027	Triggered	2	 NoSound	25	2	213474027
213479842	Triggered	3	 Noisy Tone	25	2	213479842
213483317	Triggered	4	 NoSound	25	2	213483317
213489535	Triggered	5	 PureTone-5kHz	25	2	213489535
213493546	Triggered	2	 NoSound	25	2	213493546
213501701	Triggered	5	 PureTone-5kHz	25	2	213501701
213507046	Triggered	2	 NoSound	25	2	213507046
213513798	Triggered	5	 PureTone-5kHz	25	2	213513798
213518213	Triggered	8	 NoSound	25	2	213518213
213534453	Triggered	5	 PureTone-5kHz	25	2	213534453
213544278	Triggered	1	 Modulated Tone	25	2	213544278
213548221	Triggered	6	 NoSound	25	2	213548221
213561521	Triggered	1	 Modulated Tone	25	2	213561521
213565333	Triggered	6	 NoSound	25	2	213565333
213585316	Triggered	1	 Modulated Tone	25	2	213585316
213588860	Triggered	6	 NoSound	25	2	213588860
213600289	Triggered	1	 Modulated Tone	25	2	213600289
213603766	Triggered	4	 NoSound	25	2	213603766
213614325	Triggered	1	 Modulated Tone	25	2	213614325
213617601	Triggered	4	 NoSound	25	2	213617601
213629297	Triggered	1	 Modulated Tone	25	2	213629297
213632372	Triggered	4	 NoSound	25	2	213632372
213642466	Triggered	1	 Modulated Tone	25	2	213642466
213645406	Triggered	4	 NoSound	25	2	213645406
213656034	Triggered	1	 Modulated Tone	25	2	213656034
213658909	Triggered	4	 NoSound	25	2	213658909
213668868	Triggered	1	 Modulated Tone	25	2	213668868
213671541	Triggered	4	 NoSound	25	2	213671541
213682102	Triggered	1	 Modulated Tone	25	2	213682102
213685246	Triggered	5	 PureTone-5kHz	25	2	213685246
213688853	Triggered	8	 NoSound	25	2	213688853
213697876	Triggered	5	 PureTone-5kHz	25	2	213697876
213701218	Triggered	8	 NoSound	25	2	213701218
213708239	Triggered	5	 PureTone-5kHz	25	2	213708239
213711378	Triggered	8	 NoSound	25	2	213711378
213719667	Triggered	5	 PureTone-5kHz	25	2	213719667
213723078	Triggered	8	 NoSound	25	2	213723078
213730495	Triggered	5	 PureTone-5kHz	25	2	213730495
213734238	Triggered	1	 Modulated Tone	25	2	213734238
213736779	Triggered	4	 NoSound	25	2	213736779
213743596	Triggered	1	 Modulated Tone	25	2	213743596
213751151	Triggered	4	 NoSound	25	2	213751151
213757433	Triggered	1	 Modulated Tone	25	2	213757433
213761844	Triggered	4	 NoSound	25	2	213761844
213768194	Triggered	1	 Modulated Tone	25	2	213768194
213771335	Triggered	6	 NoSound	25	2	213771335
213785309	Triggered	1	 Modulated Tone	25	2	213785309
213787978	Triggered	6	 NoSound	25	2	213787978
213798071	Triggered	1	 Modulated Tone	25	2	213798071
213800746	Triggered	6	 NoSound	25	2	213800746
213810503	Triggered	1	 Modulated Tone	25	2	213810503
213813444	Triggered	4	 NoSound	25	2	213813444
213818261	Triggered	1	 Modulated Tone	25	2	213818261
213844525	Triggered	4	 NoSound	25	2	213844525
213851143	Triggered	1	 Modulated Tone	25	2	213851143
213854351	Triggered	6	 NoSound	25	2	213854351
213867056	Triggered	1	 Modulated Tone	25	2	213867056
213870192	Triggered	5	 PureTone-5kHz	25	2	213870192
213873334	Triggered	2	 NoSound	25	2	213873334
213883160	Triggered	5	 PureTone-5kHz	25	2	213883160
213887237	Triggered	2	 NoSound	25	2	213887237
213896996	Triggered	5	 PureTone-5kHz	25	2	213896996
213899937	Triggered	2	 NoSound	25	2	213899937
213909362	Triggered	5	 PureTone-5kHz	25	2	213909362
213912438	Triggered	2	 NoSound	25	2	213912438
213923398	Triggered	5	 PureTone-5kHz	25	2	213923398
213927007	Triggered	1	 Modulated Tone	25	2	213927007
213929949	Triggered	6	 NoSound	25	2	213929949
213936766	Triggered	7	 Noisy Tone	25	2	213936766
213939907	Triggered	8	 NoSound	25	2	213939907
213944720	Triggered	1	 Modulated Tone	25	2	213944720
213947795	Triggered	6	 NoSound	25	2	213947795
213960761	Triggered	1	 Modulated Tone	25	2	213960761
213963836	Triggered	6	 NoSound	25	2	213963836
213974331	Triggered	1	 Modulated Tone	25	2	213974331
213977271	Triggered	4	 NoSound	25	2	213977271
213988234	Triggered	1	 Modulated Tone	25	2	213988234
213991041	Triggered	4	 NoSound	25	2	213991041
214001135	Triggered	1	 Modulated Tone	25	2	214001135
214003875	Triggered	4	 NoSound	25	2	214003875
214014035	Triggered	1	 Modulated Tone	25	2	214014035
214018312	Triggered	4	 NoSound	25	2	214018312
214027803	Triggered	1	 Modulated Tone	25	2	214027803
214030410	Triggered	4	 NoSound	25	2	214030410
214039972	Triggered	1	 Modulated Tone	25	2	214039972
214042441	Triggered	4	 NoSound	25	2	214042441
214052133	Triggered	1	 Modulated Tone	25	2	214052133
214055810	Triggered	5	 PureTone-5kHz	25	2	214055810
214058617	Triggered	2	 NoSound	25	2	214058617
214073924	Triggered	5	 PureTone-5kHz	25	2	214073924
214077000	Triggered	2	 NoSound	25	2	214077000
214087291	Triggered	5	 PureTone-5kHz	25	2	214087291
214090634	Triggered	2	 NoSound	25	2	214090634
214100058	Triggered	5	 PureTone-5kHz	25	2	214100058
214103468	Triggered	8	 NoSound	25	2	214103468
214112157	Triggered	5	 PureTone-5kHz	25	2	214112157
214116701	Triggered	1	 Modulated Tone	25	2	214116701
214119710	Triggered	6	 NoSound	25	2	214119710
214126867	Triggered	1	 Modulated Tone	25	2	214126867
214131874	Triggered	6	 NoSound	25	2	214131874
214139026	Triggered	1	 Modulated Tone	25	2	214139026
214142368	Triggered	6	 NoSound	25	2	214142368
214151659	Triggered	1	 Modulated Tone	25	2	214151659
214154936	Triggered	4	 NoSound	25	2	214154936
214164292	Triggered	1	 Modulated Tone	25	2	214164292
214167299	Triggered	4	 NoSound	25	2	214167299
214176590	Triggered	1	 Modulated Tone	25	2	214176590
214179799	Triggered	4	 NoSound	25	2	214179799
214188823	Triggered	1	 Modulated Tone	25	2	214188823
214191764	Triggered	4	 NoSound	25	2	214191764
