Ver1.3	1279849864	StartFile	11/5/2020	11:34:41 AM	E:\BehavioralExperiments\Bobo\RawData\110520\SoundData.txt	1279849864
1281341029	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1281341029
1281354245	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281354245
1281384446	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1281384446
1281384648	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1281384648
1281403038	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281403038
1281409957	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1281409957
1281410157	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1281410157
1281426022	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281426022
1281470063	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1281470063
1281470264	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1281470264
1281480653	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281480653
1281487511	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1281487511
1281487712	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1281487712
1281497018	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281497018
1281497222	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1281497222
1281504899	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1281504899
1281505100	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1281505100
1281514526	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281514526
1281514730	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1281514730
1281520482	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1281520482
1281520683	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1281520683
1281531552	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281531552
1281531754	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1281531754
1281537749	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1281537749
1281537952	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1281537952
1281551466	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281551466
1281551669	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1281551669
1281557669	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1281557669
1281557869	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1281557869
1281566945	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281566945
1281567148	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1281567148
1281572404	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1281572404
1281572619	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1281572619
1281579987	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281579987
1281580189	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1281580189
1281586917	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1281586917
1281587117	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1281587117
1281594065	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281594065
1281594266	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1281594266
1281608461	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281608461
1281616086	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1281616086
1281616288	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1281616288
1281637985	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281637985
1281646351	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1281646351
1281646553	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1281646553
1281665482	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281665482
1281671442	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1281671442
1281671643	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1281671643
1281698451	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281698451
1281734806	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1281734806
1281735007	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1281735007
1281758017	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281758017
1281758220	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1281758220
1281764574	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1281764574
1281764775	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1281764775
1281776668	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281776668
1281776871	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1281776871
1281782264	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1281782264
1281782482	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1281782482
1281805126	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281805126
1281805329	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1281805329
1281812406	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1281812406
1281812607	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1281812607
1281823545	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281823545
1281823748	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1281823748
1281827929	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1281827929
1281828131	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1281828131
1281845798	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281845798
1281845999	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1281845999
1281851995	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1281851995
1281852196	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1281852196
1281872451	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281872451
1281872654	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1281872654
1281883710	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1281883710
1281883911	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1281883911
1281893693	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1281893693
1281893894	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1281893894
1281945374	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1281945374
1282457924	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1282457924
1282458126	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1282458126
1282539693	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1282539693
1282575008	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1282575008
1282575210	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1282575210
1282611827	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1282611827
1282617310	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1282617310
1282617511	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1282617511
1282633247	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1282633247
1282646183	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1282646183
1282646384	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1282646384
1282739319	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1282739319
1282739523	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1282739523
1282749668	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1282749668
1282749869	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1282749869
1282766514	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1282766514
1282766717	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1282766717
1282775359	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1282775359
1282775560	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1282775560
1282824273	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1282824273
1282824477	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1282824477
1282842504	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1282842504
1282842717	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1282842717
1282860254	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1282860254
1282860456	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1282860456
1283176062	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1283176062
1283176263	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1283176263
