Ver1.2	1279226230	StartFile	3/28/2020	1:54:41 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\032820\SoundData.txt	1279226230
1279542393	Triggered	5	 Modulated Tone	25	2	1279542393
1279547678	Triggered	2	 NoSound	50	2	1279547678
1279562600	Triggered	5	 Modulated Tone	25	2	1279562600
1279567359	Triggered	2	 NoSound	50	2	1279567359
1279576797	Triggered	5	 Modulated Tone	25	2	1279576797
1279581010	Triggered	2	 NoSound	50	2	1279581010
1279587930	Triggered	5	 Modulated Tone	25	2	1279587930
1279591721	Triggered	8	 NoSound	50	2	1279591721
1279600745	Triggered	5	 Modulated Tone	25	2	1279600745
1279604599	Triggered	2	 NoSound	50	2	1279604599
1279611816	Triggered	5	 Modulated Tone	25	2	1279611816
1279615365	Triggered	2	 NoSound	50	2	1279615365
1279621743	Triggered	5	 Modulated Tone	25	2	1279621743
1279625299	Triggered	8	 NoSound	50	2	1279625299
1279630950	Triggered	5	 Modulated Tone	25	2	1279630950
1279634683	Triggered	2	 NoSound	50	2	1279634683
1279640935	Triggered	5	 Modulated Tone	25	2	1279640935
1279644545	Triggered	8	 NoSound	50	2	1279644545
1279650206	Triggered	5	 Modulated Tone	25	2	1279650206
1279654235	Triggered	1	 Modulated Tone	25	2	1279654235
1279656759	Triggered	4	 NoSound	50	2	1279656759
1279671620	Triggered	1	 Modulated Tone	25	2	1279671620
1279674153	Triggered	4	 NoSound	50	2	1279674153
1279687202	Triggered	1	 Modulated Tone	25	2	1279687202
1279690152	Triggered	4	 NoSound	50	2	1279690152
1279701642	Triggered	1	 Modulated Tone	25	2	1279701642
1279704651	Triggered	4	 NoSound	50	2	1279704651
1279716263	Triggered	1	 Modulated Tone	25	2	1279716263
1279719391	Triggered	4	 NoSound	50	2	1279719391
1279729741	Triggered	1	 Modulated Tone	25	2	1279729741
1279734131	Triggered	4	 NoSound	50	2	1279734131
1279745390	Triggered	1	 Modulated Tone	25	2	1279745390
1279748395	Triggered	4	 NoSound	50	2	1279748395
1279760187	Triggered	1	 Modulated Tone	25	2	1279760187
1279763320	Triggered	4	 NoSound	50	2	1279763320
1279774563	Triggered	1	 Modulated Tone	25	2	1279774563
1279777993	Triggered	4	 NoSound	50	2	1279777993
1279788105	Triggered	1	 Modulated Tone	25	2	1279788105
1279791649	Triggered	5	 Modulated Tone	25	2	1279791649
1279794725	Triggered	2	 NoSound	50	2	1279794725
1279799719	Triggered	5	 Modulated Tone	25	2	1279799719
1279805247	Triggered	1	 Modulated Tone	25	2	1279805247
1279809518	Triggered	8	 NoSound	50	2	1279809518
1279814994	Triggered	2	 NoSound	50	2	1279814994
1279819995	Triggered	5	 Modulated Tone	25	2	1279819995
1279825163	Triggered	1	 Modulated Tone	25	2	1279825163
1279832021	Triggered	5	 Modulated Tone	25	2	1279832021
1279841648	Triggered	1	 Modulated Tone	25	2	1279841648
1279847789	Triggered	2	 NoSound	50	2	1279847789
1279852601	Triggered	5	 Modulated Tone	25	2	1279852601
1279855732	Triggered	8	 NoSound	50	2	1279855732
1279864580	Triggered	5	 Modulated Tone	25	2	1279864580
1279867465	Triggered	8	 NoSound	50	2	1279867465
1279873777	Triggered	5	 Modulated Tone	25	2	1279873777
1279876724	Triggered	8	 NoSound	50	2	1279876724
1279885152	Triggered	5	 Modulated Tone	25	2	1279885152
1279888397	Triggered	8	 NoSound	50	2	1279888397
1279894661	Triggered	5	 Modulated Tone	25	2	1279894661
1279898024	Triggered	8	 NoSound	50	2	1279898024
1279904041	Triggered	5	 Modulated Tone	25	2	1279904041
1279907048	Triggered	8	 NoSound	50	2	1279907048
1279913308	Triggered	5	 Modulated Tone	25	2	1279913308
1279916859	Triggered	1	 Modulated Tone	25	2	1279916859
1279920001	Triggered	4	 NoSound	50	2	1279920001
1279931777	Triggered	1	 Modulated Tone	25	2	1279931777
1279934971	Triggered	4	 NoSound	50	2	1279934971
1279945377	Triggered	1	 Modulated Tone	25	2	1279945377
1279947721	Triggered	4	 NoSound	50	2	1279947721
1279958495	Triggered	1	 Modulated Tone	25	2	1279958495
1279961441	Triggered	4	 NoSound	50	2	1279961441
1279972389	Triggered	1	 Modulated Tone	25	2	1279972389
1279975580	Triggered	4	 NoSound	50	2	1279975580
1279987014	Triggered	1	 Modulated Tone	25	2	1279987014
1279989842	Triggered	4	 NoSound	50	2	1279989842
1280001090	Triggered	1	 Modulated Tone	25	2	1280001090
1280004100	Triggered	4	 NoSound	50	2	1280004100
1280015228	Triggered	1	 Modulated Tone	25	2	1280015228
1280018356	Triggered	4	 NoSound	50	2	1280018356
1280029489	Triggered	1	 Modulated Tone	25	2	1280029489
1280032561	Triggered	4	 NoSound	50	2	1280032561
1280042662	Triggered	1	 Modulated Tone	25	2	1280042662
1280046394	Triggered	5	 Modulated Tone	25	2	1280046394
1280049761	Triggered	2	 NoSound	50	2	1280049761
1280057048	Triggered	5	 Modulated Tone	25	2	1280057048
1280060530	Triggered	2	 NoSound	50	2	1280060530
1280066788	Triggered	5	 Modulated Tone	25	2	1280066788
1280070037	Triggered	2	 NoSound	50	2	1280070037
1280076057	Triggered	5	 Modulated Tone	25	2	1280076057
1280079242	Triggered	8	 NoSound	50	2	1280079242
1280085078	Triggered	5	 Modulated Tone	25	2	1280085078
1280088937	Triggered	8	 NoSound	50	2	1280088937
1280094044	Triggered	5	 Modulated Tone	25	2	1280094044
1280107762	Triggered	2	 NoSound	50	2	1280107762
1280114747	Triggered	5	 Modulated Tone	25	2	1280114747
1280118230	Triggered	8	 NoSound	50	2	1280118230
1280123536	Triggered	5	 Modulated Tone	25	2	1280123536
1280129303	Triggered	8	 NoSound	50	2	1280129303
1280137484	Triggered	5	 Modulated Tone	25	2	1280137484
1280145785	Triggered	1	 Modulated Tone	25	2	1280145785
1280150298	Triggered	2	 NoSound	50	2	1280150298
1280158608	Triggered	5	 Modulated Tone	25	2	1280158608
1280162633	Triggered	1	 Modulated Tone	25	2	1280162633
1280165639	Triggered	4	 NoSound	50	2	1280165639
1280173584	Triggered	1	 Modulated Tone	25	2	1280173584
1280176652	Triggered	4	 NoSound	50	2	1280176652
1280182969	Triggered	1	 Modulated Tone	25	2	1280182969
1280185917	Triggered	4	 NoSound	50	2	1280185917
1280192838	Triggered	1	 Modulated Tone	25	2	1280192838
1280196024	Triggered	4	 NoSound	50	2	1280196024
1280202405	Triggered	1	 Modulated Tone	25	2	1280202405
1280205657	Triggered	4	 NoSound	50	2	1280205657
1280212690	Triggered	1	 Modulated Tone	25	2	1280212690
1280216004	Triggered	4	 NoSound	50	2	1280216004
1280222924	Triggered	1	 Modulated Tone	25	2	1280222924
1280226170	Triggered	4	 NoSound	50	2	1280226170
1280231943	Triggered	1	 Modulated Tone	25	2	1280231943
1280235194	Triggered	4	 NoSound	50	2	1280235194
1280243738	Triggered	1	 Modulated Tone	25	2	1280243738
1280246865	Triggered	4	 NoSound	50	2	1280246865
1280255108	Triggered	1	 Modulated Tone	25	2	1280255108
1280259202	Triggered	5	 Modulated Tone	25	2	1280259202
1280262451	Triggered	8	 NoSound	50	2	1280262451
1280271957	Triggered	5	 Modulated Tone	25	2	1280271957
1280275082	Triggered	8	 NoSound	50	2	1280275082
1280282670	Triggered	5	 Modulated Tone	25	2	1280282670
1280285372	Triggered	8	 NoSound	50	2	1280285372
1280291749	Triggered	5	 Modulated Tone	25	2	1280291749
1280294636	Triggered	8	 NoSound	50	2	1280294636
1280301133	Triggered	5	 Modulated Tone	25	2	1280301133
1280304322	Triggered	8	 NoSound	50	2	1280304322
1280311370	Triggered	5	 Modulated Tone	25	2	1280311370
1280315573	Triggered	2	 NoSound	50	2	1280315573
1280325564	Triggered	5	 Modulated Tone	25	2	1280325564
1280329113	Triggered	2	 NoSound	50	2	1280329113
1280339039	Triggered	5	 Modulated Tone	25	2	1280339039
1280342290	Triggered	8	 NoSound	50	2	1280342290
1280348974	Triggered	5	 Modulated Tone	25	2	1280348974
1280352042	Triggered	8	 NoSound	50	2	1280352042
1280358474	Triggered	5	 Modulated Tone	25	2	1280358474
1280362382	Triggered	1	 Modulated Tone	25	2	1280362382
1280366113	Triggered	6	 NoSound	50	2	1280366113
1280372970	Triggered	1	 Modulated Tone	25	2	1280372970
1280378689	Triggered	6	 NoSound	50	2	1280378689
1280384042	Triggered	1	 Modulated Tone	25	2	1280384042
1280388374	Triggered	6	 NoSound	50	2	1280388374
1280393556	Triggered	1	 Modulated Tone	25	2	1280393556
1280397762	Triggered	4	 NoSound	50	2	1280397762
1280404928	Triggered	1	 Modulated Tone	25	2	1280404928
1280407988	Triggered	4	 NoSound	50	2	1280407988
1280414906	Triggered	1	 Modulated Tone	25	2	1280414906
1280418344	Triggered	4	 NoSound	50	2	1280418344
1280424660	Triggered	1	 Modulated Tone	25	2	1280424660
1280427904	Triggered	4	 NoSound	50	2	1280427904
1280435731	Triggered	1	 Modulated Tone	25	2	1280435731
1280439100	Triggered	4	 NoSound	50	2	1280439100
1280445306	Triggered	1	 Modulated Tone	25	2	1280445306
1280448721	Triggered	4	 NoSound	50	2	1280448721
1280454494	Triggered	1	 Modulated Tone	25	2	1280454494
1280458709	Triggered	5	 Modulated Tone	25	2	1280458709
1280461957	Triggered	2	 NoSound	50	2	1280461957
1280468517	Triggered	5	 Modulated Tone	25	2	1280468517
1280472672	Triggered	2	 NoSound	50	2	1280472672
1280479469	Triggered	5	 Modulated Tone	25	2	1280479469
1280483021	Triggered	2	 NoSound	50	2	1280483021
1280491566	Triggered	5	 Modulated Tone	25	2	1280491566
1280495229	Triggered	8	 NoSound	50	2	1280495229
1280505697	Triggered	5	 Modulated Tone	25	2	1280505697
1280508716	Triggered	8	 NoSound	50	2	1280508716
1280514728	Triggered	5	 Modulated Tone	25	2	1280514728
1280518333	Triggered	2	 NoSound	50	2	1280518333
1280524956	Triggered	5	 Modulated Tone	25	2	1280524956
1280528620	Triggered	2	 NoSound	50	2	1280528620
1280535304	Triggered	5	 Modulated Tone	25	2	1280535304
1280539878	Triggered	2	 NoSound	50	2	1280539878
1280545828	Triggered	3	 NoSound	50	2	1280545828
1280548175	Triggered	4	 NoSound	50	2	1280548175
1280552634	Triggered	5	 Modulated Tone	25	2	1280552634
1280556245	Triggered	8	 NoSound	50	2	1280556245
1280561838	Triggered	5	 Modulated Tone	25	2	1280561838
1280565988	Triggered	1	 Modulated Tone	25	2	1280565988
1280568511	Triggered	4	 NoSound	50	2	1280568511
1280575554	Triggered	1	 Modulated Tone	25	2	1280575554
1280578922	Triggered	4	 NoSound	50	2	1280578922
1280585124	Triggered	1	 Modulated Tone	25	2	1280585124
1280588669	Triggered	4	 NoSound	50	2	1280588669
1280594562	Triggered	1	 Modulated Tone	25	2	1280594562
1280598241	Triggered	6	 NoSound	50	2	1280598241
1280603286	Triggered	1	 Modulated Tone	25	2	1280603286
1280607557	Triggered	4	 NoSound	50	2	1280607557
1280614777	Triggered	1	 Modulated Tone	25	2	1280614777
1280617906	Triggered	4	 NoSound	50	2	1280617906
1280624346	Triggered	1	 Modulated Tone	25	2	1280624346
1280629099	Triggered	4	 NoSound	50	2	1280629099
1280635955	Triggered	1	 Modulated Tone	25	2	1280635955
1280639571	Triggered	4	 NoSound	50	2	1280639571
1280645764	Triggered	1	 Modulated Tone	25	2	1280645764
1280649741	Triggered	6	 NoSound	50	2	1280649741
1280654672	Triggered	1	 Modulated Tone	25	2	1280654672
1280659181	Triggered	5	 Modulated Tone	25	2	1280659181
1280662551	Triggered	8	 NoSound	50	2	1280662551
1280667728	Triggered	5	 Modulated Tone	25	2	1280667728
1280674282	Triggered	1	 Modulated Tone	25	2	1280674282
1280683066	Triggered	8	 NoSound	50	2	1280683066
1280688724	Triggered	5	 Modulated Tone	25	2	1280688724
1280692392	Triggered	8	 NoSound	50	2	1280692392
