Ver1.3	755127378	StartFile	10/30/2020	9:49:19 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\103020\SoundData.txt	755127378
755483681	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755483681
755483883	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	755483884
755502330	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755502330
755510752	Triggered	6,47,48,49,50,51,	 NoSound	40	2	755510752
755510954	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	755510954
755527067	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755527067
755531003	Triggered	6,47,48,49,50,51,	 NoSound	40	2	755531003
755531206	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	755531206
755545844	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755545844
755549451	Triggered	6,47,48,49,50,51,	 NoSound	40	2	755549451
755549653	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	755549653
755563958	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755563958
755564159	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	755564159
755567366	Triggered	4,42,43,44,45,46,	 NoSound	40	2	755567366
755567567	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	755567567
755575052	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755575052
755575264	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	755575264
755602190	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755602190
755606067	Triggered	2,37,38,39,40,41,	 NoSound	40	2	755606067
755606270	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	755606270
755617698	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755617698
755622176	Triggered	2,37,38,39,40,41,	 NoSound	40	2	755622176
755622378	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	755622378
755632269	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755632269
755635611	Triggered	2,37,38,39,40,41,	 NoSound	40	2	755635611
755635812	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	755635812
755646039	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755646039
755646240	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	755646240
755649982	Triggered	8,52,53,54,55,56,	 NoSound	40	2	755649982
755650184	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	755650184
755662681	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755662681
755662882	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	755662882
755674177	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755674177
755677185	Triggered	4,42,43,44,45,46,	 NoSound	40	2	755677185
755677388	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	755677388
755688615	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755688615
755692092	Triggered	4,42,43,44,45,46,	 NoSound	40	2	755692092
755692305	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	755692305
755703856	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755703856
755707397	Triggered	4,42,43,44,45,46,	 NoSound	40	2	755707397
755707600	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	755707600
755718091	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755718091
755718304	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	755718304
755722304	Triggered	4,42,43,44,45,46,	 NoSound	40	2	755722304
755722506	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	755722506
755732463	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	755732463
755732676	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	755732676
755749373	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755749373
755752447	Triggered	2,37,38,39,40,41,	 NoSound	40	2	755752447
755766351	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755766351
755769091	Triggered	2,37,38,39,40,41,	 NoSound	40	2	755769091
755801442	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755801442
755805720	Triggered	2,37,38,39,40,41,	 NoSound	40	2	755805720
755846160	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755846160
755846361	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	755846361
755850170	Triggered	2,37,38,39,40,41,	 NoSound	40	2	755850170
755856926	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	755856926
755857127	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	755857127
756016068	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	756016068
756020414	Triggered	4,42,43,44,45,46,	 NoSound	40	2	756020414
756020616	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	756020616
756033713	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	756033713
756038393	Triggered	4,42,43,44,45,46,	 NoSound	40	2	756038393
756038594	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	756038594
756081439	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	756081439
756085717	Triggered	4,42,43,44,45,46,	 NoSound	40	2	756085717
756085918	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	756085918
756096945	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	756096945
756097147	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	756097147
756100888	Triggered	6,47,48,49,50,51,	 NoSound	40	2	756100888
756101105	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	756101105
756118602	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	756118602
756118816	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	756118816
756136382	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	756136382
756139188	Triggered	2,37,38,39,40,41,	 NoSound	40	2	756139188
756139390	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	756139390
756150417	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	756150417
