Ver1.3	1632818512	StartFile	1/12/2021	11:10:14 AM	E:\BehavioralExperiments\Bobo\RawData\011221\SoundData.txt	1632818512
1633395813	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633395813
1633399816	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633399816
1633403359	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633403359
1633408974	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633408974
1633413988	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633413988
1633414188	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1633414188
1633423415	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633423415
1633423615	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1633423615
1633430364	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633430364
1633449747	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633449747
1633449947	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633449947
1633455293	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633455293
1633455494	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1633455494
1633462847	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633462847
1633463058	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633463058
1633467792	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633467792
1633467993	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1633467993
1633476216	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633476216
1633476427	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633476427
1633482966	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633482966
1633483167	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1633483167
1633491455	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633491455
1633491655	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633491655
1633499074	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633499074
1633499275	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633499275
1633507699	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633507699
1633512912	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633512912
1633513112	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633513112
1633521132	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633521132
1633524675	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633524675
1633528284	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633528284
1633532562	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633532562
1633532763	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1633532763
1633542923	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633542923
1633546599	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633546599
1633551745	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633551745
1633551946	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633551946
1633557694	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633557694
1633557895	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633557895
1633563443	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633563443
1633563644	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1633563644
1633573068	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633573068
1633573269	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633573269
1633577615	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633577615
1633583696	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633583696
1633583896	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633583896
1633589176	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633589176
1633589376	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633589376
1633595660	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633595660
1633600071	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633600071
1633600284	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1633600284
1633610505	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633610505
1633610705	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1633610705
1633617718	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633617718
1633622196	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633622196
1633622397	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1633622397
1633627750	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633627750
1633627951	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1633627951
1633635770	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633635770
1633635971	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1633635971
1633641581	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633641581
1633641781	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1633641781
1633651606	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633651606
1633651806	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1633651806
1633659971	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633659971
1633660172	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633660172
1633666043	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633666043
1633669458	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633669458
1633669658	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1633669658
1633677005	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633677005
1633680482	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633680482
1633680682	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1633680682
1633687233	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633687233
1633687434	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633687434
1633692992	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633692992
1633693193	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1633693193
1633700467	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633700467
1633700667	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633700667
1633707485	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633707485
1633707686	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633707686
1633711561	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633711561
1633711762	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1633711762
1633718460	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633718460
1633721396	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633721396
1633725332	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633725332
1633730012	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633730012
1633732885	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633732885
1633736761	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633736761
1633736961	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633736961
1633742977	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633742977
1633745920	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633745920
1633746122	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633746122
1633756552	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633756552
1633756753	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633756753
1633763296	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633763296
1633763497	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633763497
1633768511	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633768511
1633768712	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633768712
1633774331	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633774331
1633778604	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633778604
1633778805	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1633778805
1633784485	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633784485
1633787292	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633787292
1633787493	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633787493
1633794111	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633794111
1633799124	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633799124
1633799325	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633799325
1633803205	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633803205
1633803406	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633803406
1633808956	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633808956
1633809156	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633809156
1633814631	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633814631
1633814832	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1633814832
1633821716	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633821716
1633821918	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633821918
1633828400	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633828400
1633828600	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1633828600
1633836755	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633836755
1633836956	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633836956
1633843772	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633843772
1633843973	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1633843973
1633848853	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633848853
1633852396	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633852396
1633852596	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633852596
1633860284	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633860284
1633860484	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633860484
1633866565	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633866565
1633866766	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1633866766
1633871714	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633871714
1633875931	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633875931
1633881148	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633881148
1633881348	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633881348
1633886150	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633886150
1633886351	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633886351
1633892031	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633892031
1633892232	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633892232
1633898449	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633898449
1633898651	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1633898651
1633906069	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633906069
1633906270	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633906270
1633911552	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633911552
1633915026	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633915026
1633915227	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633915227
1633922448	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633922448
1633922649	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1633922649
1633928932	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633928932
1633932472	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633932472
1633936883	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633936883
1633937086	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1633937086
1633943300	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633943300
1633943502	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1633943502
1633947383	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633947383
1633950986	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1633950986
1633951188	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1633951188
1633958072	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633958072
1633962015	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633962015
1633965758	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633965758
1633969434	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633969434
1633969636	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633969636
1633974715	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633974715
1633974917	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1633974917
1633986957	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1633986957
1633987158	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1633987158
1633992364	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1633992364
1633992565	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1633992565
1633996972	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1633996972
1633997173	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1633997173
1634004069	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634004069
1634007401	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634007401
1634007602	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634007602
1634013082	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634013082
1634018029	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634018029
1634021905	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634021905
1634022105	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634022105
1634028254	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634028254
1634032264	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634032264
1634032464	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634032464
1634041489	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634041489
1634045567	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634045567
1634045768	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634045768
1634052250	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634052250
1634052450	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1634052450
1634057397	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634057397
1634057598	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634057598
1634063479	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634063479
1634063679	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634063679
1634070029	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634070029
1634073572	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634073572
1634073772	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1634073772
1634080122	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634080122
1634080323	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634080323
1634085069	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634085069
1634088210	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634088210
1634088411	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634088411
1634094292	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634094292
1634094492	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1634094492
1634100242	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634100242
1634128516	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634128516
1634128718	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634128718
1634136269	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634136269
1634141616	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634141616
1634144765	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634144765
1634144965	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634144965
1634153847	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634153847
1634154050	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634154050
1634160933	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634160933
1634161134	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1634161134
1634169556	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634169556
1634169756	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1634169756
1634173900	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634173900
1634174101	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634174101
1634182322	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634182322
1634182523	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1634182523
1634188740	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634188740
1634192883	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634192883
1634193085	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634193085
1634197167	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634197167
1634197368	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1634197368
1634204246	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634204246
1634208123	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634208123
1634208325	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634208325
1634216611	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634216611
1634216812	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634216812
1634222026	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634222026
1634225768	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634225768
1634225982	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1634225982
1634230715	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634230715
1634230926	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634230926
1634236530	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634236530
1634236731	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1634236731
1634243282	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634243282
1634247225	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634247225
1634247426	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634247426
1634253708	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634253708
1634258119	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634258119
1634258321	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634258321
1634264069	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634264069
1634264269	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1634264269
1634270620	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634270620
1634273827	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634273827
1634278913	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634278913
1634279113	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634279113
1634286727	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634286727
1634286928	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634286928
1634294158	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634294158
1634294359	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1634294359
1634299696	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634299696
1634303444	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634303444
1634303646	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1634303646
1634310991	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634310991
1634311191	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634311191
1634316539	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634316539
1634316741	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634316741
1634327433	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634327433
1634331312	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634331312
1634331513	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634331513
1634337861	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634337861
1634338061	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1634338061
1634346688	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634346688
1634346888	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634346888
1634355507	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634355507
1634355708	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1634355708
1634361796	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634361796
1634367070	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634367070
1634367272	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1634367272
1634372351	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634372351
1634372552	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634372553
1634381843	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634381843
1634382043	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634382043
1634388259	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634388259
1634388460	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634388460
1634398084	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634398084
1634398285	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634398285
1634403298	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634403298
1634403499	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1634403499
1634409382	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634409382
1634409583	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634409583
1634413861	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634413861
1634414062	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1634414062
1634422347	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634422347
1634426559	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634426559
1634430769	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634430769
1634430970	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1634430970
1634438859	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634438859
1634443403	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634443403
1634443603	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1634443603
1634450420	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634450420
1634454899	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634454899
1634455099	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634455099
1634460715	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634460715
1634460916	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634460916
1634468669	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634468669
1634468869	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634468869
1634480298	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634480298
1634480499	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634480499
1634484777	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634484777
1634490392	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634490392
1634490593	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1634490593
1634496879	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634496879
1634497079	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634497079
1634502422	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634502422
1634506634	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634506634
1634506835	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1634506835
1634516594	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634516594
1634519668	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634519668
1634519868	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634519868
1634528357	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634528357
1634528568	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634528568
1634536178	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634536178
1634536378	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1634536378
1634545336	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634545336
1634545538	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634545538
1634552422	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634552422
1634552622	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1634552622
1634557901	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634557901
1634558113	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1634558113
1634564185	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634564185
1634569464	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634569464
1634569664	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1634569664
1634577285	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634577285
1634577485	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634577486
1634585172	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634585172
1634589652	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1634589652
1634589854	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1634589854
1634602016	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1634602016
1634602217	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1634602218
1634608700	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1634608700
1634608901	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1634608901
1634613984	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1634613984
