Ver1.3	757440345	StartFile	10/21/2020	1:37:47 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\102120\SoundData.txt	757440345
757790999	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	757790999
757791201	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	757791201
757828364	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	757828364
757860107	Triggered	6,47,48,49,50,51,	 NoSound	40	2	757860107
757860307	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	757860307
757949273	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	757949273
757954018	Triggered	6,47,48,49,50,51,	 NoSound	40	2	757954018
757954218	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	757954218
757962975	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	757962975
757966316	Triggered	6,47,48,49,50,51,	 NoSound	40	2	757966316
757966516	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	757966516
757974271	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	757974271
757974474	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	757974474
757977681	Triggered	6,47,48,49,50,51,	 NoSound	40	2	757977681
757977881	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	757977881
757989243	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	757989243
757989447	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	757989447
757993186	Triggered	4,42,43,44,45,46,	 NoSound	40	2	757993186
757993388	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	757993388
758003166	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	758003166
758003368	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	758003368
758006089	Triggered	4,42,43,44,45,46,	 NoSound	40	2	758006089
758006295	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	758006295
758015913	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	758015913
758016117	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	758016117
758018795	Triggered	4,42,43,44,45,46,	 NoSound	40	2	758018795
758018997	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	758018997
758028344	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	758028344
758028548	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	758028548
758031153	Triggered	4,42,43,44,45,46,	 NoSound	40	2	758031153
758031356	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	758031356
758040711	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	758040711
758040916	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	758040916
758043384	Triggered	4,42,43,44,45,46,	 NoSound	40	2	758043384
758043586	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	758043586
758053411	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	758053411
758053616	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	758053616
758056217	Triggered	4,42,43,44,45,46,	 NoSound	40	2	758056217
758056418	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	758056418
758065107	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	758065107
758065313	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	758065313
