Ver1.2	2127673064	StartFile	4/7/2020	9:35:28 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\040720\SoundData.txt	2127673064
2128012805	Triggered	8	 NoSound	50	2	2128012805
2128095646	Triggered	5	 PureTone-5kHz	50	2	2128095646
2128151480	Triggered	2	 NoSound	50	2	2128151480
2128341302	Triggered	4	 NoSound	50	2	2128341302
2128417232	Triggered	5	 PureTone-5kHz	50	2	2128417232
2128424092	Triggered	2	 NoSound	50	2	2128424092
2128439315	Triggered	5	 PureTone-5kHz	50	2	2128439315
2128456466	Triggered	1	 PureTone-5kHz	50	2	2128456466
2128557600	Triggered	2	 NoSound	50	2	2128557600
2128563019	Triggered	4	 NoSound	50	2	2128563019
2128577820	Triggered	5	 PureTone-5kHz	50	2	2128577820
2128582808	Triggered	8	 NoSound	50	2	2128582808
2128607599	Triggered	5	 PureTone-5kHz	50	2	2128607599
2128614274	Triggered	1	 PureTone-5kHz	50	2	2128614274
2128619208	Triggered	6	 NoSound	50	2	2128619208
2128641656	Triggered	1	 PureTone-5kHz	50	2	2128641656
2128646224	Triggered	6	 NoSound	50	2	2128646224
2128668846	Triggered	1	 PureTone-5kHz	50	2	2128668846
2128673420	Triggered	6	 NoSound	50	2	2128673420
2128701455	Triggered	1	 PureTone-5kHz	50	2	2128701455
2128705308	Triggered	4	 NoSound	50	2	2128705308
2128718785	Triggered	1	 PureTone-5kHz	50	2	2128718785
2128723718	Triggered	5	 PureTone-5kHz	50	2	2128723718
2128727631	Triggered	2	 NoSound	50	2	2128727631
2128743390	Triggered	5	 PureTone-5kHz	50	2	2128743390
2128746999	Triggered	2	 NoSound	50	2	2128746999
2128763065	Triggered	5	 PureTone-5kHz	50	2	2128763065
2128766857	Triggered	2	 NoSound	50	2	2128766857
2128783341	Triggered	5	 PureTone-5kHz	50	2	2128783341
2128787491	Triggered	2	 NoSound	50	2	2128787491
2128802958	Triggered	5	 PureTone-5kHz	50	2	2128802958
2128807947	Triggered	1	 PureTone-5kHz	50	2	2128807947
2128811918	Triggered	4	 NoSound	50	2	2128811918
2128820945	Triggered	1	 PureTone-5kHz	50	2	2128820945
2128862039	Triggered	4	 NoSound	50	2	2128862039
2128871361	Triggered	1	 PureTone-5kHz	50	2	2128871361
2128875333	Triggered	4	 NoSound	50	2	2128875333
2128883215	Triggered	1	 PureTone-5kHz	50	2	2128883215
2128887667	Triggered	6	 NoSound	50	2	2128887667
2128895549	Triggered	1	 PureTone-5kHz	50	2	2128895549
2128906619	Triggered	5	 PureTone-5kHz	50	2	2128906619
2128910230	Triggered	2	 NoSound	50	2	2128910230
2128917328	Triggered	5	 PureTone-5kHz	50	2	2128917328
2128927798	Triggered	8	 NoSound	50	2	2128927798
2128938508	Triggered	6	 NoSound	50	2	2128938508
2128943690	Triggered	2	 NoSound	50	2	2128943690
2128950239	Triggered	5	 PureTone-5kHz	50	2	2128950239
2128957158	Triggered	8	 NoSound	50	2	2128957158
2128967513	Triggered	2	 NoSound	50	2	2128967513
2128980383	Triggered	5	 PureTone-5kHz	50	2	2128980383
2128984834	Triggered	8	 NoSound	50	2	2128984834
2128996151	Triggered	5	 PureTone-5kHz	50	2	2128996151
2129001862	Triggered	8	 NoSound	50	2	2129001862
2129010770	Triggered	1	 PureTone-5kHz	50	2	2129010770
2129014979	Triggered	6	 NoSound	50	2	2129014979
2129021716	Triggered	1	 PureTone-5kHz	50	2	2129021716
2129029840	Triggered	4	 NoSound	50	2	2129029840
2129038024	Triggered	5	 PureTone-5kHz	50	2	2129038024
2129050659	Triggered	6	 NoSound	50	2	2129050659
2129056196	Triggered	8	 NoSound	50	2	2129056196
2129061849	Triggered	1	 PureTone-5kHz	50	2	2129061849
2129069489	Triggered	4	 NoSound	50	2	2129069489
2129088200	Triggered	6	 NoSound	50	2	2129088200
2129097826	Triggered	1	 PureTone-5kHz	50	2	2129097826
2129101256	Triggered	4	 NoSound	50	2	2129101256
2129117259	Triggered	1	 PureTone-5kHz	50	2	2129117259
2129123276	Triggered	5	 PureTone-5kHz	50	2	2129123276
2129126586	Triggered	8	 NoSound	50	2	2129126586
2129138799	Triggered	5	 PureTone-5kHz	50	2	2129138799
2129142175	Triggered	8	 NoSound	50	2	2129142175
2129154383	Triggered	5	 PureTone-5kHz	50	2	2129154383
2129157695	Triggered	8	 NoSound	50	2	2129157695
2129174417	Triggered	5	 PureTone-5kHz	50	2	2129174417
2129177727	Triggered	8	 NoSound	50	2	2129177727
2129187962	Triggered	5	 PureTone-5kHz	50	2	2129187962
2129192472	Triggered	1	 PureTone-5kHz	50	2	2129192472
2129195957	Triggered	6	 NoSound	50	2	2129195957
2129212081	Triggered	1	 PureTone-5kHz	50	2	2129212081
2129215450	Triggered	6	 NoSound	50	2	2129215450
2129230857	Triggered	1	 PureTone-5kHz	50	2	2129230857
2129234102	Triggered	6	 NoSound	50	2	2129234102
2129255765	Triggered	1	 PureTone-5kHz	50	2	2129255765
2129259256	Triggered	4	 NoSound	50	2	2129259256
2129270448	Triggered	2	 NoSound	50	2	2129270448
2129283559	Triggered	5	 PureTone-5kHz	50	2	2129283559
2129289756	Triggered	1	 PureTone-5kHz	50	2	2129289756
2129294696	Triggered	5	 PureTone-5kHz	50	2	2129294696
2129297818	Triggered	8	 NoSound	50	2	2129297818
2129313466	Triggered	5	 PureTone-5kHz	50	2	2129313466
2129316408	Triggered	8	 NoSound	50	2	2129316408
2129332595	Triggered	5	 PureTone-5kHz	50	2	2129332595
2129335547	Triggered	8	 NoSound	50	2	2129335547
2129350883	Triggered	5	 PureTone-5kHz	50	2	2129350883
2129353896	Triggered	8	 NoSound	50	2	2129353896
2129369053	Triggered	5	 PureTone-5kHz	50	2	2129369053
2129373747	Triggered	1	 PureTone-5kHz	50	2	2129373747
2129376758	Triggered	4	 NoSound	50	2	2129376758
2129384275	Triggered	1	 PureTone-5kHz	50	2	2129384275
2129417367	Triggered	4	 NoSound	50	2	2129417367
2129425613	Triggered	1	 PureTone-5kHz	50	2	2129425613
2129431626	Triggered	5	 PureTone-5kHz	50	2	2129431626
2129441795	Triggered	8	 NoSound	50	2	2129441795
2129448533	Triggered	4	 NoSound	50	2	2129448533
2129457437	Triggered	1	 PureTone-5kHz	50	2	2129457437
2129461468	Triggered	6	 NoSound	50	2	2129461468
2129479217	Triggered	1	 PureTone-5kHz	50	2	2129479217
2129485775	Triggered	5	 PureTone-5kHz	50	2	2129485775
2129489448	Triggered	2	 NoSound	50	2	2129489448
2129496907	Triggered	5	 PureTone-5kHz	50	2	2129496907
2129510382	Triggered	1	 PureTone-5kHz	50	2	2129510382
2129526209	Triggered	2	 NoSound	50	2	2129526209
2129533246	Triggered	5	 PureTone-5kHz	50	2	2129533246
2129537095	Triggered	2	 NoSound	50	2	2129537095
2129543236	Triggered	5	 PureTone-5kHz	50	2	2129543236
2129546362	Triggered	8	 NoSound	50	2	2129546362
2129555875	Triggered	5	 PureTone-5kHz	50	2	2129555875
2129560926	Triggered	1	 PureTone-5kHz	50	2	2129560926
2129564233	Triggered	6	 NoSound	50	2	2129564233
2129578194	Triggered	1	 PureTone-5kHz	50	2	2129578194
2129581499	Triggered	6	 NoSound	50	2	2129581499
2129595283	Triggered	1	 PureTone-5kHz	50	2	2129595283
2129598707	Triggered	6	 NoSound	50	2	2129598707
2129610921	Triggered	1	 PureTone-5kHz	50	2	2129610921
2129614288	Triggered	4	 NoSound	50	2	2129614288
2129628432	Triggered	1	 PureTone-5kHz	50	2	2129628432
2129632760	Triggered	5	 PureTone-5kHz	50	2	2129632760
2129637520	Triggered	8	 NoSound	50	2	2129637520
2129644612	Triggered	2	 NoSound	50	2	2129644612
2129662422	Triggered	4	 NoSound	50	2	2129662422
2129666694	Triggered	5	 PureTone-5kHz	50	2	2129666694
2129670606	Triggered	2	 NoSound	50	2	2129670606
2129686910	Triggered	5	 PureTone-5kHz	50	2	2129686910
2129690278	Triggered	2	 NoSound	50	2	2129690278
2129706885	Triggered	5	 PureTone-5kHz	50	2	2129706885
2129710194	Triggered	8	 NoSound	50	2	2129710194
2129719521	Triggered	5	 PureTone-5kHz	50	2	2129719521
2129723795	Triggered	1	 PureTone-5kHz	50	2	2129723795
2129726860	Triggered	6	 NoSound	50	2	2129726860
2129744547	Triggered	1	 PureTone-5kHz	50	2	2129744547
2129747677	Triggered	6	 NoSound	50	2	2129747677
2129760612	Triggered	1	 PureTone-5kHz	50	2	2129760612
2129764041	Triggered	6	 NoSound	50	2	2129764041
2129774815	Triggered	1	 PureTone-5kHz	50	2	2129774815
2129780947	Triggered	4	 NoSound	50	2	2129780947
2129788229	Triggered	1	 PureTone-5kHz	50	2	2129788229
2129795930	Triggered	5	 PureTone-5kHz	50	2	2129795930
2129799178	Triggered	2	 NoSound	50	2	2129799178
2129812122	Triggered	5	 PureTone-5kHz	50	2	2129812122
2129815128	Triggered	2	 NoSound	50	2	2129815128
2129830345	Triggered	5	 PureTone-5kHz	50	2	2129830345
2129833353	Triggered	2	 NoSound	50	2	2129833353
2129849357	Triggered	5	 PureTone-5kHz	50	2	2129849357
2129852788	Triggered	8	 NoSound	50	2	2129852788
2129860674	Triggered	5	 PureTone-5kHz	50	2	2129860674
2129872167	Triggered	1	 PureTone-5kHz	50	2	2129872167
2129874928	Triggered	4	 NoSound	50	2	2129874928
2129887201	Triggered	1	 PureTone-5kHz	50	2	2129887201
2129890149	Triggered	4	 NoSound	50	2	2129890149
2129903568	Triggered	1	 PureTone-5kHz	50	2	2129903568
2129906515	Triggered	4	 NoSound	50	2	2129906515
2129918668	Triggered	1	 PureTone-5kHz	50	2	2129918668
2129921800	Triggered	4	 NoSound	50	2	2129921800
2129938170	Triggered	1	 PureTone-5kHz	50	2	2129938170
2129946886	Triggered	5	 PureTone-5kHz	50	2	2129946886
2129950015	Triggered	8	 NoSound	50	2	2129950015
2129957115	Triggered	5	 PureTone-5kHz	50	2	2129957115
2129991347	Triggered	8	 NoSound	50	2	2129991347
2129999410	Triggered	5	 PureTone-5kHz	50	2	2129999410
2130004768	Triggered	8	 NoSound	50	2	2130004768
2130011623	Triggered	5	 PureTone-5kHz	50	2	2130011623
2130014632	Triggered	2	 NoSound	50	2	2130014632
2130029372	Triggered	5	 PureTone-5kHz	50	2	2130029372
2130033043	Triggered	1	 PureTone-5kHz	50	2	2130033043
2130035991	Triggered	6	 NoSound	50	2	2130035991
2130047604	Triggered	1	 PureTone-5kHz	50	2	2130047604
2130051031	Triggered	6	 NoSound	50	2	2130051031
2130064391	Triggered	1	 PureTone-5kHz	50	2	2130064391
2130067583	Triggered	6	 NoSound	50	2	2130067583
2130081116	Triggered	1	 PureTone-5kHz	50	2	2130081116
2130084244	Triggered	4	 NoSound	50	2	2130084244
2130095916	Triggered	1	 PureTone-5kHz	50	2	2130095916
2130103316	Triggered	5	 PureTone-5kHz	50	2	2130103316
2130106565	Triggered	8	 NoSound	50	2	2130106565
2130119080	Triggered	5	 PureTone-5kHz	50	2	2130119080
2130122331	Triggered	8	 NoSound	50	2	2130122331
2130138572	Triggered	5	 PureTone-5kHz	50	2	2130138572
2130141769	Triggered	8	 NoSound	50	2	2130141769
2130153314	Triggered	5	 PureTone-5kHz	50	2	2130153314
2130157649	Triggered	8	 NoSound	50	2	2130157649
2130168476	Triggered	5	 PureTone-5kHz	50	2	2130168476
2130173528	Triggered	1	 PureTone-5kHz	50	2	2130173528
2130176541	Triggered	4	 NoSound	50	2	2130176541
2130184179	Triggered	1	 PureTone-5kHz	50	2	2130184179
2130196455	Triggered	4	 NoSound	50	2	2130196455
2130203311	Triggered	1	 PureTone-5kHz	50	2	2130203311
2130206861	Triggered	4	 NoSound	50	2	2130206861
2130212938	Triggered	1	 PureTone-5kHz	50	2	2130212938
2130216495	Triggered	6	 NoSound	50	2	2130216495
2130230087	Triggered	1	 PureTone-5kHz	50	2	2130230087
2130237727	Triggered	5	 PureTone-5kHz	50	2	2130237727
2130240553	Triggered	8	 NoSound	50	2	2130240553
2130248978	Triggered	5	 PureTone-5kHz	50	2	2130248978
2130252772	Triggered	8	 NoSound	50	2	2130252772
2130261436	Triggered	5	 PureTone-5kHz	50	2	2130261436
2130265222	Triggered	8	 NoSound	50	2	2130265222
2130272867	Triggered	5	 PureTone-5kHz	50	2	2130272867
2130276954	Triggered	8	 NoSound	50	2	2130276954
2130287424	Triggered	5	 PureTone-5kHz	50	2	2130287424
2130291996	Triggered	1	 PureTone-5kHz	50	2	2130291996
2130295124	Triggered	6	 NoSound	50	2	2130295124
2130308000	Triggered	1	 PureTone-5kHz	50	2	2130308000
2130311070	Triggered	6	 NoSound	50	2	2130311070
2130322561	Triggered	1	 PureTone-5kHz	50	2	2130322561
2130326051	Triggered	6	 NoSound	50	2	2130326051
2130336882	Triggered	1	 PureTone-5kHz	50	2	2130336882
2130340912	Triggered	4	 NoSound	50	2	2130340912
2130348981	Triggered	1	 PureTone-5kHz	50	2	2130348981
2130410161	Triggered	5	 PureTone-5kHz	50	2	2130410161
2130413475	Triggered	8	 NoSound	50	2	2130413475
2130422495	Triggered	5	 PureTone-5kHz	50	2	2130422495
2130438861	Triggered	8	 NoSound	50	2	2130438861
2130446322	Triggered	5	 PureTone-5kHz	50	2	2130446322
2130451134	Triggered	8	 NoSound	50	2	2130451134
2130457574	Triggered	5	 PureTone-5kHz	50	2	2130457574
2130460884	Triggered	2	 NoSound	50	2	2130460884
2130472196	Triggered	5	 PureTone-5kHz	50	2	2130472196
2130477788	Triggered	1	 PureTone-5kHz	50	2	2130477788
2130480796	Triggered	6	 NoSound	50	2	2130480796
2130489761	Triggered	1	 PureTone-5kHz	50	2	2130489761
2130493793	Triggered	6	 NoSound	50	2	2130493793
2130502939	Triggered	1	 PureTone-5kHz	50	2	2130502939
2130518223	Triggered	5	 PureTone-5kHz	50	2	2130518223
2130539097	Triggered	4	 NoSound	50	2	2130539097
2130554019	Triggered	6	 NoSound	50	2	2130554019
2130563889	Triggered	1	 PureTone-5kHz	50	2	2130563889
2130568097	Triggered	6	 NoSound	50	2	2130568097
2130576520	Triggered	1	 PureTone-5kHz	50	2	2130576520
2130583747	Triggered	5	 PureTone-5kHz	50	2	2130583747
2130586933	Triggered	2	 NoSound	50	2	2130586933
2130595296	Triggered	5	 PureTone-5kHz	50	2	2130595296
2130599871	Triggered	2	 NoSound	50	2	2130599871
2130607927	Triggered	5	 PureTone-5kHz	50	2	2130607927
2130611781	Triggered	2	 NoSound	50	2	2130611781
2130620501	Triggered	5	 PureTone-5kHz	50	2	2130620501
2130624111	Triggered	8	 NoSound	50	2	2130624111
2130633562	Triggered	5	 PureTone-5kHz	50	2	2130633562
2130643064	Triggered	1	 PureTone-5kHz	50	2	2130643064
2130646856	Triggered	4	 NoSound	50	2	2130646856
2130660692	Triggered	1	 PureTone-5kHz	50	2	2130660692
2130663640	Triggered	4	 NoSound	50	2	2130663640
2130676876	Triggered	1	 PureTone-5kHz	50	2	2130676876
2130679831	Triggered	4	 NoSound	50	2	2130679831
2130692822	Triggered	1	 PureTone-5kHz	50	2	2130692822
2130695892	Triggered	4	 NoSound	50	2	2130695892
2130709007	Triggered	1	 PureTone-5kHz	50	2	2130709007
2130714300	Triggered	5	 PureTone-5kHz	50	2	2130714300
2130717620	Triggered	2	 NoSound	50	2	2130717620
2130730066	Triggered	5	 PureTone-5kHz	50	2	2130730066
2130733251	Triggered	2	 NoSound	50	2	2130733251
2130750641	Triggered	5	 PureTone-5kHz	50	2	2130750641
2130754189	Triggered	2	 NoSound	50	2	2130754189
2130767124	Triggered	5	 PureTone-5kHz	50	2	2130767124
2130772550	Triggered	8	 NoSound	50	2	2130772550
2130783791	Triggered	5	 PureTone-5kHz	50	2	2130783791
2130788065	Triggered	1	 PureTone-5kHz	50	2	2130788065
2130791553	Triggered	6	 NoSound	50	2	2130791553
2130803645	Triggered	1	 PureTone-5kHz	50	2	2130803645
2130806833	Triggered	6	 NoSound	50	2	2130806833
2130819047	Triggered	1	 PureTone-5kHz	50	2	2130819047
2130822660	Triggered	6	 NoSound	50	2	2130822660
2130837888	Triggered	1	 PureTone-5kHz	50	2	2130837888
2130841429	Triggered	4	 NoSound	50	2	2130841429
2130853344	Triggered	1	 PureTone-5kHz	50	2	2130853344
2130859539	Triggered	5	 PureTone-5kHz	50	2	2130859539
2130862489	Triggered	8	 NoSound	50	2	2130862489
2130871638	Triggered	5	 PureTone-5kHz	50	2	2130871638
2130875127	Triggered	8	 NoSound	50	2	2130875127
2130886196	Triggered	5	 PureTone-5kHz	50	2	2130886196
2130889501	Triggered	8	 NoSound	50	2	2130889501
2130902384	Triggered	5	 PureTone-5kHz	50	2	2130902384
2130906047	Triggered	8	 NoSound	50	2	2130906047
2130916457	Triggered	5	 PureTone-5kHz	50	2	2130916457
2130921691	Triggered	1	 PureTone-5kHz	50	2	2130921691
2130925065	Triggered	6	 NoSound	50	2	2130925065
2130933905	Triggered	1	 PureTone-5kHz	50	2	2130933905
2130939199	Triggered	6	 NoSound	50	2	2130939199
2130948949	Triggered	1	 PureTone-5kHz	50	2	2130948949
2130953281	Triggered	6	 NoSound	50	2	2130953281
2130963445	Triggered	1	 PureTone-5kHz	50	2	2130963445
2130968384	Triggered	4	 NoSound	50	2	2130968384
2130983724	Triggered	1	 PureTone-5kHz	50	2	2130983724
2130989376	Triggered	5	 PureTone-5kHz	50	2	2130989376
2130992505	Triggered	2	 NoSound	50	2	2130992505
2131001113	Triggered	5	 PureTone-5kHz	50	2	2131001113
2131014651	Triggered	1	 PureTone-5kHz	50	2	2131014651
2131042744	Triggered	4	 NoSound	50	2	2131042744
2131049122	Triggered	2	 NoSound	50	2	2131049122
2131069884	Triggered	5	 PureTone-5kHz	50	2	2131069884
2131073131	Triggered	2	 NoSound	50	2	2131073131
2131083837	Triggered	5	 PureTone-5kHz	50	2	2131083837
2131087387	Triggered	8	 NoSound	50	2	2131087387
2131101106	Triggered	5	 PureTone-5kHz	50	2	2131101106
2131105498	Triggered	1	 PureTone-5kHz	50	2	2131105498
2131108512	Triggered	6	 NoSound	50	2	2131108512
2131118132	Triggered	1	 PureTone-5kHz	50	2	2131118132
2131136964	Triggered	5	 PureTone-5kHz	50	2	2131136964
2131175289	Triggered	6	 NoSound	50	2	2131175289
2131180944	Triggered	8	 NoSound	50	2	2131180944
2131191896	Triggered	4	 NoSound	50	2	2131191896
2131203928	Triggered	1	 PureTone-5kHz	50	2	2131203928
2131207238	Triggered	6	 NoSound	50	2	2131207238
2131214577	Triggered	1	 PureTone-5kHz	50	2	2131214577
2131218188	Triggered	4	 NoSound	50	2	2131218188
2131241833	Triggered	1	 PureTone-5kHz	50	2	2131241833
2131248331	Triggered	5	 PureTone-5kHz	50	2	2131248331
2131251468	Triggered	2	 NoSound	50	2	2131251468
2131264579	Triggered	5	 PureTone-5kHz	50	2	2131264579
2131268545	Triggered	2	 NoSound	50	2	2131268545
2131278894	Triggered	5	 PureTone-5kHz	50	2	2131278894
2131282325	Triggered	2	 NoSound	50	2	2131282325
2131292191	Triggered	5	 PureTone-5kHz	50	2	2131292191
2131295205	Triggered	8	 NoSound	50	2	2131295205
2131310000	Triggered	5	 PureTone-5kHz	50	2	2131310000
2131314994	Triggered	4	 NoSound	50	2	2131314994
2131327269	Triggered	1	 PureTone-5kHz	50	2	2131327269
2131330636	Triggered	6	 NoSound	50	2	2131330636
2131341413	Triggered	1	 PureTone-5kHz	50	2	2131341413
2131344957	Triggered	6	 NoSound	50	2	2131344957
2131353200	Triggered	1	 PureTone-5kHz	50	2	2131353200
2131356869	Triggered	6	 NoSound	50	2	2131356869
2131367760	Triggered	1	 PureTone-5kHz	50	2	2131367760
2131371189	Triggered	4	 NoSound	50	2	2131371189
2131386896	Triggered	1	 PureTone-5kHz	50	2	2131386896
2131391706	Triggered	5	 PureTone-5kHz	50	2	2131391706
2131394533	Triggered	8	 NoSound	50	2	2131394533
2131404882	Triggered	5	 PureTone-5kHz	50	2	2131404882
2131408070	Triggered	8	 NoSound	50	2	2131408070
2131419264	Triggered	5	 PureTone-5kHz	50	2	2131419264
2131422210	Triggered	8	 NoSound	50	2	2131422210
2131430572	Triggered	5	 PureTone-5kHz	50	2	2131430572
2131433705	Triggered	8	 NoSound	50	2	2131433705
2131443808	Triggered	5	 PureTone-5kHz	50	2	2131443808
2131451030	Triggered	1	 PureTone-5kHz	50	2	2131451030
2131454519	Triggered	6	 NoSound	50	2	2131454519
2131467815	Triggered	1	 PureTone-5kHz	50	2	2131467815
2131471004	Triggered	6	 NoSound	50	2	2131471004
2131483758	Triggered	1	 PureTone-5kHz	50	2	2131483758
2131487069	Triggered	6	 NoSound	50	2	2131487069
2131499223	Triggered	1	 PureTone-5kHz	50	2	2131499223
2131502530	Triggered	4	 NoSound	50	2	2131502530
2131512458	Triggered	1	 PureTone-5kHz	50	2	2131512458
2131519197	Triggered	5	 PureTone-5kHz	50	2	2131519197
2131523648	Triggered	2	 NoSound	50	2	2131523648
2131533999	Triggered	5	 PureTone-5kHz	50	2	2131533999
2131563298	Triggered	1	 PureTone-5kHz	50	2	2131563298
2131582252	Triggered	4	 NoSound	50	2	2131582252
2131592056	Triggered	3	 NoSound	50	2	2131592056
2131593059	Triggered	2	 NoSound	50	2	2131593059
2131608724	Triggered	5	 PureTone-5kHz	50	2	2131608724
2131614319	Triggered	2	 NoSound	50	2	2131614319
2131630203	Triggered	5	 PureTone-5kHz	50	2	2131630203
2131633756	Triggered	8	 NoSound	50	2	2131633756
2131650359	Triggered	5	 PureTone-5kHz	50	2	2131650359
2131655713	Triggered	1	 PureTone-5kHz	50	2	2131655713
2131658961	Triggered	4	 NoSound	50	2	2131658961
2131672018	Triggered	1	 PureTone-5kHz	50	2	2131672018
2131675268	Triggered	4	 NoSound	50	2	2131675268
2131688985	Triggered	1	 PureTone-5kHz	50	2	2131688985
2131692475	Triggered	4	 NoSound	50	2	2131692475
2131706734	Triggered	1	 PureTone-5kHz	50	2	2131706734
2131710288	Triggered	4	 NoSound	50	2	2131710288
2131724604	Triggered	1	 PureTone-5kHz	50	2	2131724604
2131755650	Triggered	5	 PureTone-5kHz	50	2	2131755650
2131759740	Triggered	2	 NoSound	50	2	2131759740
2131774731	Triggered	5	 PureTone-5kHz	50	2	2131774731
2131779054	Triggered	2	 NoSound	50	2	2131779054
2131797405	Triggered	5	 PureTone-5kHz	50	2	2131797405
2131801132	Triggered	2	 NoSound	50	2	2131801132
2131814792	Triggered	5	 PureTone-5kHz	50	2	2131814792
2131819062	Triggered	8	 NoSound	50	2	2131819062
2131840185	Triggered	5	 PureTone-5kHz	50	2	2131840185
2131846079	Triggered	1	 PureTone-5kHz	50	2	2131846079
2131849389	Triggered	6	 NoSound	50	2	2131849389
2131869664	Triggered	1	 PureTone-5kHz	50	2	2131869664
2131873152	Triggered	6	 NoSound	50	2	2131873152
2131888978	Triggered	1	 PureTone-5kHz	50	2	2131888978
2131893006	Triggered	6	 NoSound	50	2	2131893006
2131922968	Triggered	1	 PureTone-5kHz	50	2	2131922968
2131926638	Triggered	4	 NoSound	50	2	2131926638
2131938252	Triggered	1	 PureTone-5kHz	50	2	2131938252
2131947216	Triggered	5	 PureTone-5kHz	50	2	2131947216
2131950585	Triggered	8	 NoSound	50	2	2131950585
2131966715	Triggered	5	 PureTone-5kHz	50	2	2131966715
2131970740	Triggered	8	 NoSound	50	2	2131970740
2131986563	Triggered	5	 PureTone-5kHz	50	2	2131986563
2131990234	Triggered	8	 NoSound	50	2	2131990234
2132002695	Triggered	5	 PureTone-5kHz	50	2	2132002695
2132007742	Triggered	8	 NoSound	50	2	2132007742
2132021219	Triggered	5	 PureTone-5kHz	50	2	2132021219
