Ver1.3	1266169468	StartFile	9/3/2020	10:48:58 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\090320\SoundData.txt	1266169468
1267040843	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1267040843
1267041059	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1267041059
1267053876	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267053876
1267061495	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1267061495
1267061698	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1267061698
1267084488	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267084488
1267091111	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1267091111
1267091312	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1267091312
1267137496	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267137496
1267161824	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1267161824
1267162026	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1267162026
1267192169	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267192169
1267196715	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1267196715
1267196917	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1267196917
1267212156	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267212156
1267212372	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1267212372
1267216044	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1267216044
1267216246	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1267216246
1267228865	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267228865
1267229069	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1267229069
1267233677	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1267233677
1267233880	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1267233880
1267246110	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267246110
1267246314	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1267246314
1267249120	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1267249120
1267249321	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1267249321
1267263691	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267263691
1267263893	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1267263893
1267266564	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1267266564
1267266766	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1267266766
1267278327	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267278327
1267278529	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1267278529
1267281075	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1267281075
1267281278	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1267281278
1267291361	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267291361
