Thursday, September 3, 2020	10:48:37 AM	Game1.txt	1266148318
Cued	Now	1266159156
9	BlinkStart	1266159193
9	BlinkEnd	1266256112
24,5	BlinkStart	1266256210
24,5	BlinkEnd	1267040842
5	0DropFeed	1267040922
24	NoFeedAbort	1267041002
1	BlinkStart	1267051021
1	BlinkEnd	1267053876
1	NoFeedLowProb	1267053956
6,48	BlinkStart	1267053985
6,48	BlinkEnd	1267061495
6	Feed	1267061575
48	Feed	1267061655
1	BlinkStart	1267061750
1	BlinkEnd	1267084488
1	NoFeedLowProb	1267084568
6,48	BlinkStart	1267084596
6,48	BlinkEnd	1267091110
6	Feed	1267091190
48	Feed	1267091270
1	BlinkStart	1267091368
1	BlinkEnd	1267137495
1	NoFeedLowProb	1267137575
4,44	BlinkStart	1267137596
4,44	BlinkEnd	1267161824
4	Feed	1267161905
44	Feed	1267161985
1	BlinkStart	1267162086
1	BlinkEnd	1267192169
1	NoFeedLowProb	1267192249
4,44	BlinkStart	1267192272
4,44	BlinkEnd	1267196715
4	Feed	1267196795
44	Feed	1267196875
21,1	BlinkStart	1267196975
21,1	BlinkEnd	1267212155
1	0DropFeed	1267212235
21	Feed	1267212315
6,48,4,44	BlinkStart	1267212434
6,48,4,44	BlinkEnd	1267216043
4	Feed	1267216123
44	Feed	1267216204
20,1	BlinkStart	1267216293
20,1	BlinkEnd	1267228865
1	0DropFeed	1267228945
20	Feed	1267229025
6,48,4,44	BlinkStart	1267229128
6,48,4,44	BlinkEnd	1267233677
4	Feed	1267233757
44	Feed	1267233837
19,1	BlinkStart	1267233938
19,1	BlinkEnd	1267246109
1	0DropFeed	1267246189
19	Feed	1267246269
6,48,4,44	BlinkStart	1267246370
6,48,4,44	BlinkEnd	1267249119
4	Feed	1267249199
44	Feed	1267249279
18,1	BlinkStart	1267249380
18,1	BlinkEnd	1267263690
1	0DropFeed	1267263770
18	Feed	1267263850
6,48,4,44	BlinkStart	1267263961
6,48,4,44	BlinkEnd	1267266563
4	Feed	1267266643
44	Feed	1267266724
17,1	BlinkStart	1267266824
17,1	BlinkEnd	1267278326
1	0DropFeed	1267278406
17	Feed	1267278486
6,48,4,44	BlinkStart	1267278594
6,48,4,44	BlinkEnd	1267281075
4	Feed	1267281156
44	Feed	1267281236
16,1	BlinkStart	1267281330
16,1	BlinkEnd	1267291361
1	0DropFeed	1267291442
16	Feed	1267291522
6,48,4,44	BlinkStart	1267291632
6,48,4,44	BlinkEnd	1267294503
4	Feed	1267294583
44	Feed	1267294663
14,1	BlinkStart	1267294764
14,1	BlinkEnd	1267304471
1	0DropFeed	1267304551
14	NoFeedAbort	1267304631
5	BlinkStart	1267314642
5	BlinkEnd	1267350315
5	NoFeedLowProb	1267350395
8,53	BlinkStart	1267350427
8,53	BlinkEnd	1267353664
8	Feed	1267353744
53	Feed	1267353824
5	BlinkStart	1267353923
5	BlinkEnd	1267367894
5	NoFeedLowProb	1267367975
8,53	BlinkStart	1267368004
8,53	BlinkEnd	1267371905
8	Feed	1267371985
53	Feed	1267372065
5	BlinkStart	1267372153
5	BlinkEnd	1267380527
5	NoFeedLowProb	1267380607
2,37	BlinkStart	1267380619
2,37	BlinkEnd	1267384283
2	Feed	1267384363
37	Feed	1267384443
5	BlinkStart	1267384593
5	BlinkEnd	1267389952
5	NoFeedLowProb	1267390032
2,37	BlinkStart	1267390101
2,37	BlinkEnd	1267393829
2	Feed	1267393909
37	Feed	1267393989
25,5	BlinkStart	1267394127
25,5	BlinkEnd	1267417958
5	0DropFeed	1267418038
25	Feed	1267418118
8,53,2,37	BlinkStart	1267418294
8,53,2,37	BlinkEnd	1267421635
8	Feed	1267421715
53	Feed	1267421796
