Ver1.3	1244665423	StartFile	5/27/2020	11:29:21 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\052720\SoundData.txt	1244665423
1245114823	Triggered	5,	 PureTone-5kHz	25	2	1245114823
1245120439	Triggered	8,	 NoSound	25	2	1245120439
1245128058	Triggered	5,	 PureTone-5kHz	25	2	1245128058
1245133539	Triggered	2,	 NoSound	25	2	1245133539
1245143236	Triggered	3,	 Noisy Tone	25	2	1245143236
1245146707	Triggered	4,	 NoSound	25	2	1245146707
1245151987	Triggered	5,	 PureTone-5kHz	25	2	1245151987
1245156867	Triggered	1,	 Modulated Tone	25	2	1245156867
1245161011	Triggered	6,	 NoSound	25	2	1245161011
1245171303	Triggered	1,	 Modulated Tone	25	2	1245171303
1245175381	Triggered	6,	 NoSound	25	2	1245175381
1245186411	Triggered	1,	 Modulated Tone	25	2	1245186411
1245190488	Triggered	6,	 NoSound	25	2	1245190488
1245197640	Triggered	1,	 Modulated Tone	25	2	1245197640
1245201315	Triggered	4,	 NoSound	25	2	1245201315
1245211007	Triggered	1,	 Modulated Tone	25	2	1245211007
1245214885	Triggered	6,	 NoSound	25	2	1245214885
1245221367	Triggered	1,	 Modulated Tone	25	2	1245221367
1245224910	Triggered	6,	 NoSound	25	2	1245224910
1245233264	Triggered	1,	 Modulated Tone	25	2	1245233264
1245236474	Triggered	6,	 NoSound	25	2	1245236474
1245244227	Triggered	1,	 Modulated Tone	25	2	1245244227
1245248038	Triggered	6,	 NoSound	25	2	1245248038
1245255991	Triggered	1,	 Modulated Tone	25	2	1245255991
1245259333	Triggered	4,	 NoSound	25	2	1245259333
1245270630	Triggered	1,	 Modulated Tone	25	2	1245270630
1245274505	Triggered	5,	 PureTone-5kHz	25	2	1245274505
1245277715	Triggered	8,	 NoSound	25	2	1245277715
1245286671	Triggered	5,	 PureTone-5kHz	25	2	1245286671
1245290555	Triggered	2,	 NoSound	25	2	1245290555
1245301844	Triggered	5,	 PureTone-5kHz	25	2	1245301844
1245332056	Triggered	1,	 Modulated Tone	25	2	1245332056
1245335065	Triggered	6,	 NoSound	25	2	1245335065
