Ver1.3	201764462	StartFile	12/3/2020	10:46:01 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\120320\SoundData.txt	201764462
202015551	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	202015551
202015756	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	202015756
202044149	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	202044149
202050231	Triggered	6,47,48,49,50,51,	 NoSound	40	2	202050231
202050433	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	202050433
202064602	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	202064602
202073963	Triggered	6,47,48,49,50,51,	 NoSound	40	2	202073963
202074165	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	202074165
202090403	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	202090403
202093344	Triggered	6,47,48,49,50,51,	 NoSound	40	2	202093344
202093545	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	202093545
202111190	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	202111190
202111391	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	202111391
202115134	Triggered	6,47,48,49,50,51,	 NoSound	40	2	202115134
202115337	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	202115337
202129504	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	202129504
202129706	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	202129706
202140000	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	202140000
202143876	Triggered	8,52,53,54,55,56,	 NoSound	40	2	202143876
202144078	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	202144078
202154703	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	202154703
202157644	Triggered	8,52,53,54,55,56,	 NoSound	40	2	202157644
202157847	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	202157847
202168538	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	202168538
202171548	Triggered	8,52,53,54,55,56,	 NoSound	40	2	202171548
202171751	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	202171751
202181911	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	202181911
202182114	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	202182114
202185062	Triggered	8,52,53,54,55,56,	 NoSound	40	2	202185062
202185264	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	202185264
202194675	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	202194675
202194878	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	202194878
202198685	Triggered	2,37,38,39,40,41,	 NoSound	40	2	202198685
202198885	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	202198885
202203831	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	202203831
202204035	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	202204035
202230233	Triggered	2,37,38,39,40,41,	 NoSound	40	2	202230233
202230434	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	202230435
202237787	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	202237787
