Ver1.3	649767107	StartFile	3/18/2021	9:58:59 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\031821\SoundData.txt	649767107
649888046	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	649888046
649888249	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	649888249
649899769	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	649899769
649915233	Triggered	4,42,43,44,45,46,	 NoSound	40	2	649915233
649915435	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	649915435
649915794	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	649915794
649916236	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	649916236
649916775	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	649916775
649917415	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	649917415
649975278	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	649975278
649975493	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	649975493
649980331	Triggered	6,47,48,49,50,51,	 NoSound	40	2	649980331
649980533	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	649980533
649993507	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	649993507
649993710	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	649993710
649998381	Triggered	4,42,43,44,45,46,	 NoSound	40	2	649998381
649998583	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	649998583
650006202	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	650006202
650006405	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	650006405
650010774	Triggered	6,47,48,49,50,51,	 NoSound	40	2	650010774
650010977	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	650010977
650023289	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	650023289
650023492	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	650023492
650026779	Triggered	6,47,48,49,50,51,	 NoSound	40	2	650026779
650026981	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	650026981
650039475	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	650039475
650039677	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	650039677
650042844	Triggered	4,42,43,44,45,46,	 NoSound	40	2	650042844
650043044	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	650043044
650049461	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	650049461
650049662	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	650049662
650053071	Triggered	6,47,48,49,50,51,	 NoSound	40	2	650053071
650053274	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	650053274
650065887	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	650065887
650066087	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	650066087
650119075	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	650119075
650122685	Triggered	2,37,38,39,40,41,	 NoSound	40	2	650122685
650122887	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	650122887
650151383	Triggered	2,37,38,39,40,41,	 NoSound	40	2	650151383
650151586	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	650151586
650171358	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	650171358
650171560	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	650171560
650187842	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	650187842
650191273	Triggered	4,42,43,44,45,46,	 NoSound	40	2	650191273
650191475	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	650191475
650616708	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	650616708
650616909	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	650616909
