Ver1.2	744093276	StartFile	2/23/2020	5:22:25 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\022320\SoundData.txt	744093276
744335647	Triggered	8	 NoSound	50	2	744335647
744358565	Triggered	1	 Modulated Tone	25	2	744358565
744428345	Triggered	6	 NoSound	50	2	744428345
744448399	Triggered	8	 NoSound	50	2	744448399
744457295	Triggered	4	 NoSound	50	2	744457295
744477611	Triggered	1	 Modulated Tone	25	2	744477611
744519591	Triggered	6	 NoSound	50	2	744519591
744532552	Triggered	1	 Modulated Tone	25	2	744532552
744575734	Triggered	4	 NoSound	50	2	744575734
744579941	Triggered	3	 NoSound	50	2	744579941
744581415	Triggered	2	 NoSound	50	2	744581415
744592173	Triggered	5	 Modulated Tone	25	2	744592173
744606812	Triggered	1	 Modulated Tone	25	2	744606812
744614632	Triggered	4	 NoSound	50	2	744614632
744620314	Triggered	1	 Modulated Tone	25	2	744620314
744630142	Triggered	4	 NoSound	50	2	744630142
744634685	Triggered	1	 Modulated Tone	25	2	744634685
744649323	Triggered	6	 NoSound	50	2	744649323
744664697	Triggered	1	 Modulated Tone	25	2	744664697
744679601	Triggered	6	 NoSound	50	2	744679601
744693704	Triggered	1	 Modulated Tone	25	2	744693704
744731603	Triggered	6	 NoSound	50	2	744731603
744745573	Triggered	1	 Modulated Tone	25	2	744745573
744755937	Triggered	6	 NoSound	50	2	744755937
744765960	Triggered	1	 Modulated Tone	25	2	744765960
744774114	Triggered	6	 NoSound	50	2	744774114
744785812	Triggered	1	 Modulated Tone	25	2	744785812
744794701	Triggered	6	 NoSound	50	2	744794701
744806598	Triggered	1	 Modulated Tone	25	2	744806598
744816027	Triggered	6	 NoSound	50	2	744816027
744827992	Triggered	1	 Modulated Tone	25	2	744827992
744837484	Triggered	5	 Modulated Tone	25	2	744837484
744841090	Triggered	8	 NoSound	50	2	744841090
744850981	Triggered	5	 Modulated Tone	25	2	744850981
744855066	Triggered	2	 NoSound	50	2	744855066
744861743	Triggered	5	 Modulated Tone	25	2	744861743
744866964	Triggered	1	 Modulated Tone	25	2	744866964
744879257	Triggered	2	 NoSound	50	2	744879257
744884802	Triggered	5	 Modulated Tone	25	2	744884802
744893563	Triggered	6	 NoSound	50	2	744893563
744901780	Triggered	1	 Modulated Tone	25	2	744901780
744907802	Triggered	2	 NoSound	50	2	744907802
744913078	Triggered	5	 Modulated Tone	25	2	744913078
744916820	Triggered	8	 NoSound	50	2	744916820
744927782	Triggered	5	 Modulated Tone	25	2	744927782
744931725	Triggered	8	 NoSound	50	2	744931725
744942085	Triggered	5	 Modulated Tone	25	2	744942085
744946430	Triggered	8	 NoSound	50	2	744946430
744956189	Triggered	5	 Modulated Tone	25	2	744956189
744961803	Triggered	8	 NoSound	50	2	744961803
744971767	Triggered	5	 Modulated Tone	25	2	744971767
744975976	Triggered	8	 NoSound	50	2	744975976
744986267	Triggered	5	 Modulated Tone	25	2	744986267
744990546	Triggered	8	 NoSound	50	2	744990546
745000441	Triggered	5	 Modulated Tone	25	2	745000441
745004922	Triggered	8	 NoSound	50	2	745004922
745014006	Triggered	5	 Modulated Tone	25	2	745014006
745017950	Triggered	8	 NoSound	50	2	745017950
745027842	Triggered	5	 Modulated Tone	25	2	745027842
745035930	Triggered	1	 Modulated Tone	25	2	745035930
745041545	Triggered	4	 NoSound	50	2	745041545
745047498	Triggered	1	 Modulated Tone	25	2	745047498
745051570	Triggered	6	 NoSound	50	2	745051570
745062740	Triggered	1	 Modulated Tone	25	2	745062740
745068883	Triggered	4	 NoSound	50	2	745068883
745073226	Triggered	1	 Modulated Tone	25	2	745073226
745082920	Triggered	1	 Modulated Tone	25	2	745082920
745095290	Triggered	5	 Modulated Tone	25	2	745095290
745099497	Triggered	8	 NoSound	50	2	745099497
745105244	Triggered	4	 NoSound	50	2	745105244
745107182	Triggered	3	 NoSound	50	2	745107182
745108184	Triggered	2	 NoSound	50	2	745108184
745113531	Triggered	1	 Modulated Tone	25	2	745113531
745117342	Triggered	6	 NoSound	50	2	745117342
745129240	Triggered	1	 Modulated Tone	25	2	745129240
745134252	Triggered	6	 NoSound	50	2	745134252
745145148	Triggered	1	 Modulated Tone	25	2	745145148
745167138	Triggered	6	 NoSound	50	2	745167138
745177968	Triggered	1	 Modulated Tone	25	2	745177968
745182179	Triggered	6	 NoSound	50	2	745182179
745191937	Triggered	1	 Modulated Tone	25	2	745191937
745196683	Triggered	6	 NoSound	50	2	745196683
745207180	Triggered	1	 Modulated Tone	25	2	745207180
745211790	Triggered	6	 NoSound	50	2	745211790
745221681	Triggered	1	 Modulated Tone	25	2	745221681
745226761	Triggered	6	 NoSound	50	2	745226761
745236121	Triggered	1	 Modulated Tone	25	2	745236121
745240128	Triggered	6	 NoSound	50	2	745240128
745250290	Triggered	1	 Modulated Tone	25	2	745250290
745258243	Triggered	5	 Modulated Tone	25	2	745258243
745261385	Triggered	8	 NoSound	50	2	745261385
745267534	Triggered	5	 Modulated Tone	25	2	745267534
745270947	Triggered	2	 NoSound	50	2	745270947
745281640	Triggered	5	 Modulated Tone	25	2	745281640
745285587	Triggered	8	 NoSound	50	2	745285587
745290660	Triggered	5	 Modulated Tone	25	2	745290660
745294470	Triggered	2	 NoSound	50	2	745294470
745309910	Triggered	5	 Modulated Tone	25	2	745309910
745313388	Triggered	8	 NoSound	50	2	745313388
745319270	Triggered	5	 Modulated Tone	25	2	745319270
745322610	Triggered	2	 NoSound	50	2	745322610
745331968	Triggered	5	 Modulated Tone	25	2	745331968
745336783	Triggered	8	 NoSound	50	2	745336783
745341460	Triggered	5	 Modulated Tone	25	2	745341460
745344534	Triggered	2	 NoSound	50	2	745344534
745354092	Triggered	5	 Modulated Tone	25	2	745354092
745357768	Triggered	2	 NoSound	50	2	745357768
745366058	Triggered	5	 Modulated Tone	25	2	745366058
745369737	Triggered	2	 NoSound	50	2	745369737
745378089	Triggered	5	 Modulated Tone	25	2	745378089
745382699	Triggered	2	 NoSound	50	2	745382699
745390854	Triggered	5	 Modulated Tone	25	2	745390854
745394266	Triggered	2	 NoSound	50	2	745394266
745401950	Triggered	5	 Modulated Tone	25	2	745401950
745405292	Triggered	2	 NoSound	50	2	745405292
745414851	Triggered	5	 Modulated Tone	25	2	745414851
745419199	Triggered	1	 Modulated Tone	25	2	745419199
745424075	Triggered	4	 NoSound	50	2	745424075
745426949	Triggered	3	 NoSound	50	2	745426949
745428088	Triggered	2	 NoSound	50	2	745428088
745432900	Triggered	1	 Modulated Tone	25	2	745432900
745439181	Triggered	6	 NoSound	50	2	745439181
745448606	Triggered	1	 Modulated Tone	25	2	745448606
745452617	Triggered	6	 NoSound	50	2	745452617
745467053	Triggered	1	 Modulated Tone	25	2	745467053
745498669	Triggered	4	 NoSound	50	2	745498669
745503553	Triggered	1	 Modulated Tone	25	2	745503553
745506958	Triggered	6	 NoSound	50	2	745506958
745517117	Triggered	1	 Modulated Tone	25	2	745517117
745526140	Triggered	5	 Modulated Tone	25	2	745526140
745531024	Triggered	4	 NoSound	50	2	745531024
745533360	Triggered	3	 NoSound	50	2	745533360
745534362	Triggered	2	 NoSound	50	2	745534362
745540043	Triggered	1	 Modulated Tone	25	2	745540043
745544053	Triggered	6	 NoSound	50	2	745544053
745555149	Triggered	1	 Modulated Tone	25	2	745555149
745558826	Triggered	6	 NoSound	50	2	745558826
745568651	Triggered	1	 Modulated Tone	25	2	745568651
745572329	Triggered	6	 NoSound	50	2	745572329
745583560	Triggered	1	 Modulated Tone	25	2	745583560
745587440	Triggered	6	 NoSound	50	2	745587440
745598062	Triggered	1	 Modulated Tone	25	2	745598062
745602271	Triggered	6	 NoSound	50	2	745602271
745614972	Triggered	1	 Modulated Tone	25	2	745614972
745618848	Triggered	6	 NoSound	50	2	745618848
745628540	Triggered	1	 Modulated Tone	25	2	745628540
745633289	Triggered	5	 Modulated Tone	25	2	745633289
745636295	Triggered	2	 NoSound	50	2	745636295
745651668	Triggered	5	 Modulated Tone	25	2	745651668
745654744	Triggered	8	 NoSound	50	2	745654744
745662230	Triggered	5	 Modulated Tone	25	2	745662230
745665507	Triggered	2	 NoSound	50	2	745665507
745674728	Triggered	5	 Modulated Tone	25	2	745674728
745677936	Triggered	8	 NoSound	50	2	745677936
745682347	Triggered	5	 Modulated Tone	25	2	745682347
745689834	Triggered	1	 Modulated Tone	25	2	745689834
745696584	Triggered	8	 NoSound	50	2	745696584
745698658	Triggered	7	 NoSound	50	2	745698658
745700062	Triggered	6	 NoSound	50	2	745700062
745705609	Triggered	5	 Modulated Tone	25	2	745705609
745709351	Triggered	2	 NoSound	50	2	745709351
745721449	Triggered	5	 Modulated Tone	25	2	745721449
745725398	Triggered	2	 NoSound	50	2	745725398
745734353	Triggered	5	 Modulated Tone	25	2	745734353
745737626	Triggered	2	 NoSound	50	2	745737626
745750190	Triggered	5	 Modulated Tone	25	2	745750190
745754068	Triggered	2	 NoSound	50	2	745754068
745763894	Triggered	5	 Modulated Tone	25	2	745763894
745768573	Triggered	2	 NoSound	50	2	745768573
745778665	Triggered	5	 Modulated Tone	25	2	745778665
745782341	Triggered	2	 NoSound	50	2	745782341
