Ver1.2	1036527392	StartFile	3/25/2020	6:29:43 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\032520\SoundData.txt	1036527392
1037522727	Triggered	6	 NoSound	50	2	1037522727
1037527672	Triggered	1	 Modulated Tone	25	2	1037527672
1037530815	Triggered	4	 NoSound	50	2	1037530815
1037537699	Triggered	1	 Modulated Tone	25	2	1037537699
1037541441	Triggered	4	 NoSound	50	2	1037541441
1037547727	Triggered	1	 Modulated Tone	25	2	1037547727
1037551068	Triggered	6	 NoSound	50	2	1037551068
1037555148	Triggered	1	 Modulated Tone	25	2	1037555148
1037558420	Triggered	4	 NoSound	50	2	1037558420
1037565303	Triggered	1	 Modulated Tone	25	2	1037565303
1037568982	Triggered	4	 NoSound	50	2	1037568982
1037574996	Triggered	1	 Modulated Tone	25	2	1037574996
1037578338	Triggered	6	 NoSound	50	2	1037578338
1037582482	Triggered	1	 Modulated Tone	25	2	1037582482
1037586225	Triggered	5	 Modulated Tone	25	2	1037586225
1037588966	Triggered	8	 NoSound	50	2	1037588966
1037603872	Triggered	5	 Modulated Tone	25	2	1037603872
1037606678	Triggered	8	 NoSound	50	2	1037606678
1037620647	Triggered	5	 Modulated Tone	25	2	1037620647
1037623388	Triggered	8	 NoSound	50	2	1037623388
1037635560	Triggered	5	 Modulated Tone	25	2	1037635560
1037638629	Triggered	8	 NoSound	50	2	1037638629
1037653669	Triggered	5	 Modulated Tone	25	2	1037653669
1037656484	Triggered	8	 NoSound	50	2	1037656484
1037668239	Triggered	5	 Modulated Tone	25	2	1037668239
1037670779	Triggered	8	 NoSound	50	2	1037670779
1037683612	Triggered	5	 Modulated Tone	25	2	1037683612
1037686292	Triggered	8	 NoSound	50	2	1037686292
1037698719	Triggered	5	 Modulated Tone	25	2	1037698719
1037701527	Triggered	8	 NoSound	50	2	1037701527
1037714560	Triggered	5	 Modulated Tone	25	2	1037714560
1037717032	Triggered	8	 NoSound	50	2	1037717032
1037728934	Triggered	5	 Modulated Tone	25	2	1037728934
1037732406	Triggered	1	 Modulated Tone	25	2	1037732406
1037734946	Triggered	4	 NoSound	50	2	1037734946
1037744841	Triggered	1	 Modulated Tone	25	2	1037744841
1037747513	Triggered	4	 NoSound	50	2	1037747513
1037758676	Triggered	1	 Modulated Tone	25	2	1037758676
1037761348	Triggered	4	 NoSound	50	2	1037761348
1037772110	Triggered	1	 Modulated Tone	25	2	1037772110
1037774454	Triggered	4	 NoSound	50	2	1037774454
1037786079	Triggered	1	 Modulated Tone	25	2	1037786079
1037788486	Triggered	4	 NoSound	50	2	1037788486
1037797710	Triggered	1	 Modulated Tone	25	2	1037797710
1037800186	Triggered	4	 NoSound	50	2	1037800186
1037812014	Triggered	1	 Modulated Tone	25	2	1037812014
1037814553	Triggered	4	 NoSound	50	2	1037814553
1037826723	Triggered	1	 Modulated Tone	25	2	1037826723
1037829125	Triggered	4	 NoSound	50	2	1037829125
1037841424	Triggered	1	 Modulated Tone	25	2	1037841424
1037843830	Triggered	4	 NoSound	50	2	1037843830
1037855528	Triggered	1	 Modulated Tone	25	2	1037855528
1037858742	Triggered	5	 Modulated Tone	25	2	1037858742
1037861743	Triggered	2	 NoSound	50	2	1037861743
1037872972	Triggered	5	 Modulated Tone	25	2	1037872972
1037876315	Triggered	2	 NoSound	50	2	1037876315
1037885942	Triggered	5	 Modulated Tone	25	2	1037885942
1037889414	Triggered	2	 NoSound	50	2	1037889414
1037898305	Triggered	5	 Modulated Tone	25	2	1037898305
1037901786	Triggered	8	 NoSound	50	2	1037901786
1037907796	Triggered	5	 Modulated Tone	25	2	1037907796
1037911741	Triggered	8	 NoSound	50	2	1037911741
1037938545	Triggered	5	 Modulated Tone	25	2	1037938545
1037943023	Triggered	2	 NoSound	50	2	1037943023
1037952045	Triggered	3	 NoSound	50	2	1037952045
1037953315	Triggered	4	 NoSound	50	2	1037953315
1037960467	Triggered	5	 Modulated Tone	25	2	1037960467
1037963812	Triggered	8	 NoSound	50	2	1037963812
1037970025	Triggered	5	 Modulated Tone	25	2	1037970025
1037973637	Triggered	2	 NoSound	50	2	1037973637
1037982859	Triggered	5	 Modulated Tone	25	2	1037982859
1037986202	Triggered	8	 NoSound	50	2	1037986202
1037992220	Triggered	5	 Modulated Tone	25	2	1037992220
1037995693	Triggered	1	 Modulated Tone	25	2	1037995693
1037998637	Triggered	6	 NoSound	50	2	1037998637
1038006788	Triggered	1	 Modulated Tone	25	2	1038006788
1038010135	Triggered	6	 NoSound	50	2	1038010135
1038017950	Triggered	1	 Modulated Tone	25	2	1038017950
1038021163	Triggered	6	 NoSound	50	2	1038021163
1038027844	Triggered	1	 Modulated Tone	25	2	1038027844
1038030986	Triggered	4	 NoSound	50	2	1038030986
1038036264	Triggered	1	 Modulated Tone	25	2	1038036264
1038040009	Triggered	6	 NoSound	50	2	1038040009
1038047097	Triggered	1	 Modulated Tone	25	2	1038047097
1038050704	Triggered	4	 NoSound	50	2	1038050704
1038055918	Triggered	1	 Modulated Tone	25	2	1038055918
1038060127	Triggered	4	 NoSound	50	2	1038060127
1038074095	Triggered	1	 Modulated Tone	25	2	1038074095
1038078241	Triggered	6	 NoSound	50	2	1038078241
1038085060	Triggered	1	 Modulated Tone	25	2	1038085060
1038090276	Triggered	4	 NoSound	50	2	1038090276
1038095887	Triggered	1	 Modulated Tone	25	2	1038095887
1038099765	Triggered	5	 Modulated Tone	25	2	1038099765
1038103178	Triggered	2	 NoSound	50	2	1038103178
1038116945	Triggered	5	 Modulated Tone	25	2	1038116945
1038120957	Triggered	2	 NoSound	50	2	1038120957
1038127303	Triggered	5	 Modulated Tone	25	2	1038127303
1038131647	Triggered	2	 NoSound	50	2	1038131647
1038138067	Triggered	5	 Modulated Tone	25	2	1038138067
1038141405	Triggered	8	 NoSound	50	2	1038141405
1038171351	Triggered	5	 Modulated Tone	25	2	1038171351
1038174359	Triggered	8	 NoSound	50	2	1038174359
1038181045	Triggered	5	 Modulated Tone	25	2	1038181045
1038184652	Triggered	2	 NoSound	50	2	1038184652
1038193073	Triggered	5	 Modulated Tone	25	2	1038193073
1038196549	Triggered	8	 NoSound	50	2	1038196549
1038207981	Triggered	7	 NoSound	50	2	1038207981
1038211526	Triggered	6	 NoSound	50	2	1038211526
1038217738	Triggered	5	 Modulated Tone	25	2	1038217738
1038221415	Triggered	2	 NoSound	50	2	1038221415
1038228164	Triggered	5	 Modulated Tone	25	2	1038228164
1038232243	Triggered	2	 NoSound	50	2	1038232243
1038239326	Triggered	5	 Modulated Tone	25	2	1038239326
1038243009	Triggered	1	 Modulated Tone	25	2	1038243009
1038246211	Triggered	6	 NoSound	50	2	1038246211
1038251425	Triggered	1	 Modulated Tone	25	2	1038251425
1038255377	Triggered	6	 NoSound	50	2	1038255377
1038263590	Triggered	1	 Modulated Tone	25	2	1038263590
1038268812	Triggered	6	 NoSound	50	2	1038268812
1038275156	Triggered	1	 Modulated Tone	25	2	1038275156
1038278496	Triggered	4	 NoSound	50	2	1038278496
1038287452	Triggered	1	 Modulated Tone	25	2	1038287452
1038290461	Triggered	4	 NoSound	50	2	1038290461
1038298082	Triggered	1	 Modulated Tone	25	2	1038298082
1038301157	Triggered	4	 NoSound	50	2	1038301157
1038311849	Triggered	1	 Modulated Tone	25	2	1038311849
1038315396	Triggered	4	 NoSound	50	2	1038315396
1038324823	Triggered	1	 Modulated Tone	25	2	1038324823
1038328292	Triggered	4	 NoSound	50	2	1038328292
1038336515	Triggered	1	 Modulated Tone	25	2	1038336515
1038339658	Triggered	4	 NoSound	50	2	1038339658
1038351019	Triggered	1	 Modulated Tone	25	2	1038351019
1038354828	Triggered	5	 Modulated Tone	25	2	1038354828
1038358171	Triggered	2	 NoSound	50	2	1038358171
1038363785	Triggered	5	 Modulated Tone	25	2	1038363785
1038367863	Triggered	2	 NoSound	50	2	1038367863
1038375080	Triggered	5	 Modulated Tone	25	2	1038375080
1038378690	Triggered	2	 NoSound	50	2	1038378690
1038383436	Triggered	5	 Modulated Tone	25	2	1038383436
1038386845	Triggered	8	 NoSound	50	2	1038386845
1038396670	Triggered	5	 Modulated Tone	25	2	1038396670
1038399746	Triggered	8	 NoSound	50	2	1038399746
1038411576	Triggered	5	 Modulated Tone	25	2	1038411576
1038414449	Triggered	8	 NoSound	50	2	1038414449
1038422140	Triggered	5	 Modulated Tone	25	2	1038422140
1038425417	Triggered	8	 NoSound	50	2	1038425417
1038433434	Triggered	5	 Modulated Tone	25	2	1038433434
1038436442	Triggered	8	 NoSound	50	2	1038436442
1038445398	Triggered	5	 Modulated Tone	25	2	1038445398
1038449343	Triggered	8	 NoSound	50	2	1038449343
1038461974	Triggered	5	 Modulated Tone	25	2	1038461974
1038465918	Triggered	1	 Modulated Tone	25	2	1038465918
1038468792	Triggered	4	 NoSound	50	2	1038468792
1038574535	Triggered	1	 Modulated Tone	25	2	1038574535
1038577808	Triggered	4	 NoSound	50	2	1038577808
1038586838	Triggered	1	 Modulated Tone	25	2	1038586838
1038594520	Triggered	5	 Modulated Tone	25	2	1038594520
1038603542	Triggered	4	 NoSound	50	2	1038603542
1038608088	Triggered	1	 Modulated Tone	25	2	1038608088
1038611698	Triggered	6	 NoSound	50	2	1038611698
1038619919	Triggered	1	 Modulated Tone	25	2	1038619919
1038623393	Triggered	6	 NoSound	50	2	1038623393
1038630346	Triggered	1	 Modulated Tone	25	2	1038630346
1038633956	Triggered	6	 NoSound	50	2	1038633956
1038642912	Triggered	1	 Modulated Tone	25	2	1038642912
1038646454	Triggered	6	 NoSound	50	2	1038646454
1038653874	Triggered	1	 Modulated Tone	25	2	1038653874
1038658418	Triggered	6	 NoSound	50	2	1038658418
1038666178	Triggered	1	 Modulated Tone	25	2	1038666178
1038669648	Triggered	6	 NoSound	50	2	1038669648
1038677404	Triggered	1	 Modulated Tone	25	2	1038677404
1038681749	Triggered	5	 Modulated Tone	25	2	1038681749
1038684756	Triggered	2	 NoSound	50	2	1038684756
1038691638	Triggered	5	 Modulated Tone	25	2	1038691638
1038694917	Triggered	2	 NoSound	50	2	1038694917
1038700269	Triggered	5	 Modulated Tone	25	2	1038700269
1038703738	Triggered	2	 NoSound	50	2	1038703738
1038709623	Triggered	5	 Modulated Tone	25	2	1038709623
1038712894	Triggered	8	 NoSound	50	2	1038712894
1038723260	Triggered	5	 Modulated Tone	25	2	1038723260
1038726798	Triggered	8	 NoSound	50	2	1038726798
1038735955	Triggered	5	 Modulated Tone	25	2	1038735955
1038739302	Triggered	8	 NoSound	50	2	1038739302
1038753668	Triggered	5	 Modulated Tone	25	2	1038753668
1038756876	Triggered	8	 NoSound	50	2	1038756876
1038765030	Triggered	5	 Modulated Tone	25	2	1038765030
1038768511	Triggered	8	 NoSound	50	2	1038768511
1038784681	Triggered	4	 NoSound	50	2	1038784681
1038785683	Triggered	5	 Modulated Tone	25	2	1038785683
1038789696	Triggered	2	 NoSound	50	2	1038789696
1038858674	Triggered	4	 NoSound	50	2	1038858674
