Ver1.2	494235607	StartFile	3/19/2020	11:51:31 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\031920\SoundData.txt	494235607
495852950	Triggered	5	 Modulated Tone	25	2	495852950
495857428	Triggered	8	 NoSound	50	2	495857428
495863785	Triggered	1	 Modulated Tone	25	2	495863785
495869528	Triggered	5	 Modulated Tone	25	2	495869528
495874339	Triggered	8	 NoSound	50	2	495874339
495877756	Triggered	6	 NoSound	50	2	495877756
495886238	Triggered	5	 Modulated Tone	25	2	495886238
495892396	Triggered	1	 Modulated Tone	25	2	495892396
495895728	Triggered	4	 NoSound	50	2	495895728
495904083	Triggered	1	 Modulated Tone	25	2	495904083
495907827	Triggered	4	 NoSound	50	2	495907827
495916787	Triggered	1	 Modulated Tone	25	2	495916787
495922334	Triggered	4	 NoSound	50	2	495922334
495944461	Triggered	1	 Modulated Tone	25	2	495944461
495949872	Triggered	6	 NoSound	50	2	495949872
495970323	Triggered	1	 Modulated Tone	25	2	495970323
495974200	Triggered	4	 NoSound	50	2	495974200
495982420	Triggered	1	 Modulated Tone	25	2	495982420
495987300	Triggered	4	 NoSound	50	2	495987300
495999064	Triggered	1	 Modulated Tone	25	2	495999064
496023328	Triggered	6	 NoSound	50	2	496023328
496042779	Triggered	1	 Modulated Tone	25	2	496042779
496046588	Triggered	6	 NoSound	50	2	496046588
496059960	Triggered	1	 Modulated Tone	25	2	496059960
496064367	Triggered	6	 NoSound	50	2	496064367
496081013	Triggered	1	 Modulated Tone	25	2	496081013
496084565	Triggered	4	 NoSound	50	2	496084565
496093978	Triggered	1	 Modulated Tone	25	2	496093978
496100333	Triggered	4	 NoSound	50	2	496100333
496109955	Triggered	1	 Modulated Tone	25	2	496109955
496113231	Triggered	4	 NoSound	50	2	496113231
496123860	Triggered	1	 Modulated Tone	25	2	496123860
496129737	Triggered	5	 Modulated Tone	25	2	496129737
496133216	Triggered	8	 NoSound	50	2	496133216
496143310	Triggered	5	 Modulated Tone	25	2	496143310
496146853	Triggered	8	 NoSound	50	2	496146853
496156342	Triggered	5	 Modulated Tone	25	2	496156342
496160019	Triggered	8	 NoSound	50	2	496160019
496169642	Triggered	5	 Modulated Tone	25	2	496169642
496173654	Triggered	8	 NoSound	50	2	496173654
496182943	Triggered	5	 Modulated Tone	25	2	496182943
496187154	Triggered	8	 NoSound	50	2	496187154
496195844	Triggered	5	 Modulated Tone	25	2	496195844
496200603	Triggered	8	 NoSound	50	2	496200603
496208879	Triggered	5	 Modulated Tone	25	2	496208879
496212688	Triggered	2	 NoSound	50	2	496212688
496226664	Triggered	5	 Modulated Tone	25	2	496226664
496229936	Triggered	2	 NoSound	50	2	496229937
496243303	Triggered	5	 Modulated Tone	25	2	496243303
496246776	Triggered	2	 NoSound	50	2	496246776
496259953	Triggered	5	 Modulated Tone	25	2	496259953
496263688	Triggered	8	 NoSound	50	2	496263688
496274386	Triggered	5	 Modulated Tone	25	2	496274386
496279396	Triggered	8	 NoSound	50	2	496279396
496290892	Triggered	5	 Modulated Tone	25	2	496290892
496294969	Triggered	8	 NoSound	50	2	496294969
496304329	Triggered	5	 Modulated Tone	25	2	496304329
496312691	Triggered	1	 Modulated Tone	25	2	496312691
496316560	Triggered	4	 NoSound	50	2	496316560
496327120	Triggered	1	 Modulated Tone	25	2	496327120
496330269	Triggered	4	 NoSound	50	2	496330269
496344430	Triggered	1	 Modulated Tone	25	2	496344430
496353388	Triggered	4	 NoSound	50	2	496353388
496364955	Triggered	1	 Modulated Tone	25	2	496364955
496370503	Triggered	6	 NoSound	50	2	496370503
496388824	Triggered	1	 Modulated Tone	25	2	496388824
496392022	Triggered	6	 NoSound	50	2	496392022
496412411	Triggered	1	 Modulated Tone	25	2	496412411
496417824	Triggered	6	 NoSound	50	2	496417824
496437878	Triggered	2	 NoSound	50	2	496437878
496445098	Triggered	1	 Modulated Tone	25	2	496445098
496449239	Triggered	6	 NoSound	50	2	496449239
496467887	Triggered	1	 Modulated Tone	25	2	496467887
496471302	Triggered	6	 NoSound	50	2	496471302
496489075	Triggered	1	 Modulated Tone	25	2	496489075
496492015	Triggered	6	 NoSound	50	2	496492015
496509394	Triggered	1	 Modulated Tone	25	2	496509394
496512339	Triggered	6	 NoSound	50	2	496512339
496528312	Triggered	1	 Modulated Tone	25	2	496528312
496531789	Triggered	6	 NoSound	50	2	496531789
496550568	Triggered	1	 Modulated Tone	25	2	496550568
496553643	Triggered	6	 NoSound	50	2	496553643
496569217	Triggered	1	 Modulated Tone	25	2	496569217
496574165	Triggered	5	 Modulated Tone	25	2	496574165
496578574	Triggered	8	 NoSound	50	2	496578574
496589341	Triggered	5	 Modulated Tone	25	2	496589341
496648491	Triggered	8	 NoSound	50	2	496648491
496656985	Triggered	5	 Modulated Tone	25	2	496656985
496662597	Triggered	8	 NoSound	50	2	496662597
496669821	Triggered	1	 Modulated Tone	25	2	496669821
496678969	Triggered	5	 Modulated Tone	25	2	496678969
496683450	Triggered	2	 NoSound	50	2	496683450
496694145	Triggered	5	 Modulated Tone	25	2	496694145
496704977	Triggered	2	 NoSound	50	2	496704977
496726433	Triggered	5	 Modulated Tone	25	2	496726433
496731440	Triggered	2	 NoSound	50	2	496731440
496748418	Triggered	5	 Modulated Tone	25	2	496748418
496754300	Triggered	2	 NoSound	50	2	496754300
496770343	Triggered	5	 Modulated Tone	25	2	496770343
496778429	Triggered	2	 NoSound	50	2	496778429
496805099	Triggered	5	 Modulated Tone	25	2	496805099
496812721	Triggered	2	 NoSound	50	2	496812721
496828961	Triggered	5	 Modulated Tone	25	2	496828961
496837384	Triggered	2	 NoSound	50	2	496837384
496852625	Triggered	5	 Modulated Tone	25	2	496852625
496859574	Triggered	2	 NoSound	50	2	496859574
496882102	Triggered	5	 Modulated Tone	25	2	496882102
496891524	Triggered	8	 NoSound	50	2	496891524
496916855	Triggered	5	 Modulated Tone	25	2	496916855
496929360	Triggered	1	 Modulated Tone	25	2	496929360
496932702	Triggered	4	 NoSound	50	2	496932702
496946602	Triggered	1	 Modulated Tone	25	2	496946602
496950543	Triggered	4	 NoSound	50	2	496950543
496963252	Triggered	1	 Modulated Tone	25	2	496963252
496968523	Triggered	4	 NoSound	50	2	496968523
496980288	Triggered	1	 Modulated Tone	25	2	496980288
496987372	Triggered	6	 NoSound	50	2	496987372
497000675	Triggered	1	 Modulated Tone	25	2	497000675
497007230	Triggered	6	 NoSound	50	2	497007230
497015719	Triggered	1	 Modulated Tone	25	2	497015719
497025144	Triggered	4	 NoSound	50	2	497025144
497036101	Triggered	1	 Modulated Tone	25	2	497036101
497040779	Triggered	6	 NoSound	50	2	497040779
497048666	Triggered	1	 Modulated Tone	25	2	497048666
497055085	Triggered	6	 NoSound	50	2	497055085
497063441	Triggered	1	 Modulated Tone	25	2	497063441
497073130	Triggered	4	 NoSound	50	2	497073130
497081153	Triggered	5	 Modulated Tone	25	2	497081153
497092314	Triggered	6	 NoSound	50	2	497092314
497098530	Triggered	8	 NoSound	50	2	497098530
497106350	Triggered	1	 Modulated Tone	25	2	497106350
497112901	Triggered	4	 NoSound	50	2	497112901
497123664	Triggered	1	 Modulated Tone	25	2	497123664
497130879	Triggered	4	 NoSound	50	2	497130879
497142710	Triggered	1	 Modulated Tone	25	2	497142710
497149129	Triggered	4	 NoSound	50	2	497149129
497159625	Triggered	1	 Modulated Tone	25	2	497159625
497166974	Triggered	5	 Modulated Tone	25	2	497166974
497171328	Triggered	8	 NoSound	50	2	497171328
497188700	Triggered	5	 Modulated Tone	25	2	497188700
497193846	Triggered	8	 NoSound	50	2	497193846
497210095	Triggered	5	 Modulated Tone	25	2	497210095
497215569	Triggered	8	 NoSound	50	2	497215569
497231676	Triggered	5	 Modulated Tone	25	2	497231676
497237157	Triggered	2	 NoSound	50	2	497237157
497247584	Triggered	5	 Modulated Tone	25	2	497247584
497254003	Triggered	2	 NoSound	50	2	497254003
497263292	Triggered	4	 NoSound	50	2	497263292
497268706	Triggered	5	 Modulated Tone	25	2	497268706
497275527	Triggered	8	 NoSound	50	2	497275527
497307075	Triggered	5	 Modulated Tone	25	2	497307075
497311623	Triggered	2	 NoSound	50	2	497311623
497321645	Triggered	5	 Modulated Tone	25	2	497321645
497327660	Triggered	2	 NoSound	50	2	497327660
497338622	Triggered	5	 Modulated Tone	25	2	497338622
497346780	Triggered	2	 NoSound	50	2	497346780
497356944	Triggered	5	 Modulated Tone	25	2	497356944
497362951	Triggered	8	 NoSound	50	2	497362951
497386681	Triggered	5	 Modulated Tone	25	2	497386681
497392095	Triggered	8	 NoSound	50	2	497392095
497413959	Triggered	5	 Modulated Tone	25	2	497413959
497418363	Triggered	8	 NoSound	50	2	497418363
497439426	Triggered	5	 Modulated Tone	25	2	497439426
497447172	Triggered	1	 Modulated Tone	25	2	497447172
497451721	Triggered	6	 NoSound	50	2	497451721
497459938	Triggered	8	 NoSound	50	2	497459938
497468561	Triggered	1	 Modulated Tone	25	2	497468561
497472711	Triggered	6	 NoSound	50	2	497472711
497482128	Triggered	8	 NoSound	50	2	497482128
497490019	Triggered	1	 Modulated Tone	25	2	497490019
497496969	Triggered	4	 NoSound	50	2	497496969
497503990	Triggered	6	 NoSound	50	2	497503990
497512010	Triggered	1	 Modulated Tone	25	2	497512010
497517688	Triggered	4	 NoSound	50	2	497517688
497531924	Triggered	1	 Modulated Tone	25	2	497531924
497538683	Triggered	4	 NoSound	50	2	497538683
497550046	Triggered	1	 Modulated Tone	25	2	497550046
497557058	Triggered	6	 NoSound	50	2	497557058
497564952	Triggered	8	 NoSound	50	2	497564952
497572170	Triggered	1	 Modulated Tone	25	2	497572170
497577915	Triggered	4	 NoSound	50	2	497577915
497591951	Triggered	1	 Modulated Tone	25	2	497591951
497597833	Triggered	4	 NoSound	50	2	497597833
497609463	Triggered	1	 Modulated Tone	25	2	497609463
497618153	Triggered	4	 NoSound	50	2	497618153
497633061	Triggered	1	 Modulated Tone	25	2	497633061
497640677	Triggered	4	 NoSound	50	2	497640677
497656051	Triggered	1	 Modulated Tone	25	2	497656051
497663202	Triggered	6	 NoSound	50	2	497663202
497671761	Triggered	8	 NoSound	50	2	497671761
497677841	Triggered	1	 Modulated Tone	25	2	497677841
497684992	Triggered	4	 NoSound	50	2	497684992
497709119	Triggered	1	 Modulated Tone	25	2	497709119
