Ver1.3	1276340886	StartFile	11/25/2020	1:02:57 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\112520\SoundData.txt	1276340886
1276843694	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1276843694
1276843895	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1276843895
1276881326	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1276881326
1276891686	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1276891686
1276891888	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1276891888
1276899975	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1276899975
1276904252	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1276904252
1276904452	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1276904452
1276911940	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1276911940
1276928115	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1276928115
1276928316	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1276928316
1276935740	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1276935740
1276935942	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1276935942
1276940214	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1276940214
1276940414	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1276940414
1276947900	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1276947900
1276948100	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1276948100
1276959730	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1276959730
1276963608	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1276963608
1276963810	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1276963810
1276975305	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1276975305
1276978646	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1276978646
1276978847	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1276978847
1276990076	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1276990076
1276993152	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1276993152
1276993355	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1276993355
1277004248	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1277004248
1277004450	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1277004450
1277007188	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1277007188
1277007389	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1277007389
1277018685	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1277018685
1277018888	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1277018888
1277021425	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1277021425
1277021626	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1277021626
1277033656	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1277033656
1277033858	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1277033858
1277036799	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1277036799
1277037000	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1277037000
1277048762	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1277048762
1277048964	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1277048964
1277052045	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1277052045
1277052247	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1277052247
1277064337	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1277064337
1277064538	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1277064538
1277067611	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1277067611
1277067813	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1277067813
1277079175	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1277079175
1277079377	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1277079377
1277082049	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1277082049
1277082251	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1277082251
1277093746	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1277093746
1277093947	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1277093947
1277116139	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1277116139
1277119481	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1277119481
1277119684	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1277119684
1277130040	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1277130040
1277133049	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1277133049
1277133250	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1277133250
1277143877	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1277143877
1277147019	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1277147019
