Monday, October 12, 2020	3:11:00 PM	Game1.txt	1195199204
Cued	Now	1195217244
9	BlinkStart	1195217278
9	BlinkEnd	1195607051
2,4	BlinkStart	1195607147
2,4	BlinkEnd	1195616511
2	Feed	1195616591
6,8	BlinkStart	1195616691
6,8	BlinkEnd	1195650399
8	Feed	1195650479
2,4	BlinkStart	1195650568
2,4	BlinkEnd	1195682550
4	Feed	1195682630
8,6	BlinkStart	1195682723
8,6	BlinkEnd	1195869773
6	Feed	1195869853
2,4	BlinkStart	1195869945
2,4	BlinkEnd	1195989483
4	Feed	1195989563
8,6	BlinkStart	1195989651
8,6	BlinkEnd	1196174567
8	Feed	1196174647
4,2	BlinkStart	1196174735
4,2	BlinkEnd	1196306109
2	Feed	1196306190
6,8	BlinkStart	1196306277
6,8	BlinkEnd	1196393871
8	Feed	1196393951
2,4	BlinkStart	1196394045
2,4	BlinkEnd	1196566521
2	Feed	1196566601
6,8	BlinkStart	1196566698
6,8	BlinkEnd	1196639712
6	Feed	1196639792
2,4	BlinkStart	1196639892
2,4	BlinkEnd	1196697061
2	Feed	1196697141
6,8	BlinkStart	1196697232
6,8	BlinkEnd	1196761362
8	Feed	1196761442
2,4	BlinkStart	1196761532
2,4	BlinkEnd	1196884015
4	Feed	1196884096
8,6	BlinkStart	1196884182
8,6	BlinkEnd	1196966564
8	Feed	1196966644
4,2	BlinkStart	1196966745
4,2	BlinkEnd	1197047776
4	Feed	1197047856
6,8	BlinkStart	1197047944
6,8	BlinkEnd	1197200508
8	Feed	1197200588
4,2	BlinkStart	1197200677
4,2	BlinkEnd	1197468071
2	Feed	1197468151
6,8	BlinkStart	1197468239
6,8	BlinkEnd	1197632902
6	Feed	1197632982
4,2	BlinkStart	1197633069
4,2	BlinkEnd	1197886161
4	Feed	1197886241
8,6	BlinkStart	1197886331
8,6	BlinkEnd	1197995914
8	Feed	1197995994
2,4	BlinkStart	1197996081
2,4	BlinkEnd	1198061484
4	Feed	1198061565
8,6	BlinkStart	1198061665
8,6	BlinkEnd	1198099985
8	Feed	1198100065
2,4	BlinkStart	1198100152
2,4	BlinkEnd	1198221703
4	Feed	1198221783
8,6	BlinkStart	1198221880
8,6	BlinkEnd	1198348634
6	Feed	1198348714
4,2	BlinkStart	1198348811
4,2	BlinkEnd	1198520482
4	Feed	1198520562
6,8	BlinkStart	1198520649
6,8	BlinkEnd	1198650955
8	Feed	1198651036
2,4	BlinkStart	1198651123
2,4	BlinkEnd	1199163973
0	StopTraining	1199164053
0	StopTraining	1199164053
