1	1	0
9	0	0	0	0
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
68	100	1	0	55
42	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
68	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
42	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
24	100	1	0	55
86	100	1	0	55
