Monday, September 7, 2020	9:40:33 AM	Game1.txt	1607664596
Cued	Now	1607683696
9	BlinkStart	1607683716
9	BlinkEnd	1607968720
23,5	BlinkStart	1607968807
23,5	BlinkEnd	1607969901
5	0DropFeed	1607969981
23	NoFeedAbort	1607970061
1	BlinkStart	1607980092
1	BlinkEnd	1608045966
1	NoFeedLowProb	1608046046
6,47	BlinkStart	1608046082
6,47	BlinkEnd	1608069169
6	Feed	1608069249
47	Feed	1608069329
1	BlinkStart	1608069431
1	BlinkEnd	1608079387
1	NoFeedLowProb	1608079467
4,44	BlinkStart	1608079493
4,44	BlinkEnd	1608127178
4	Feed	1608127258
44	Feed	1608127338
1	BlinkStart	1608127440
1	BlinkEnd	1608142886
1	NoFeedLowProb	1608142966
6,47	BlinkStart	1608142998
6,47	BlinkEnd	1608146094
6	Feed	1608146174
47	Feed	1608146254
1	BlinkStart	1608146343
1	BlinkEnd	1608154851
1	NoFeedLowProb	1608154931
6,47	BlinkStart	1608154965
6,47	BlinkEnd	1608159595
6	Feed	1608159675
47	Feed	1608159755
16,1	BlinkStart	1608159855
16,1	BlinkEnd	1608169086
1	0DropFeed	1608169166
16	Feed	1608169246
4,44,6,47	BlinkStart	1608169345
4,44,6,47	BlinkEnd	1608173505
6	Feed	1608173585
47	Feed	1608173665
15,1	BlinkStart	1608173769
15,1	BlinkEnd	1608193486
1	0DropFeed	1608193566
15	NoFeedAbort	1608193646
5	BlinkStart	1608203662
5	BlinkEnd	1608207722
5	NoFeedLowProb	1608207802
2,38	BlinkStart	1608207818
2,38	BlinkEnd	1608215008
2	Feed	1608215088
38	Feed	1608215168
5	BlinkStart	1608215257
5	BlinkEnd	1609709100
5	NoFeedLowProb	1609709181
8,52	BlinkStart	1609709208
8,52	BlinkEnd	1609720596
8	Feed	1609720676
52	Feed	1609720756
5	BlinkStart	1609720857
5	BlinkEnd	1610042970
5	NoFeedLowProb	1610043050
2,38	BlinkStart	1610043086
2,38	BlinkEnd	1610049854
2	Feed	1610049934
38	Feed	1610050014
5	BlinkStart	1610050102
5	BlinkEnd	1612283378
