Friday, December 27, 2019	2:48:34 PM	Game1.txt	403803528
cued	now	403811179
8	BlinkStart	403811259
8	BlinkEnd	403865084
8	ManualFeed	403865164
4	BlinkStart	403865394
4	BlinkEnd	403909966
4	Feed	403910046
8	BlinkStart	403910276
8	BlinkEnd	403954541
8	Feed	403954621
6	BlinkStart	403954852
1	KBWrong1	403981637
5	KBWrong5	404000984
2	KBWrong2	404052183
6	BlinkEnd	404126722
6	Feed	404126802
4	BlinkStart	404127032
3	KBWrong3	404174311
5	KBWrong5	404174791
2	KBWrong2	404216213
2	KBWrong2	404276322
4	BlinkEnd	404739448
0	StopTraining	404739529
