Ver1.3	1709444794	StartFile	11/30/2020	1:21:21 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\113020\SoundData.txt	1709444794
1709712422	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1709712422
1709712624	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1709712624
1709729859	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1709729859
1709734004	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1709734004
1709734206	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1709734206
1709747238	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1709747238
1709750580	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1709750580
1709750783	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1709750783
1709763281	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1709763281
1709766422	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1709766422
1709766624	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1709766624
1709778920	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1709778920
1709779123	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1709779123
1709781868	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1709781868
1709782070	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1709782070
1709793632	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1709793632
1709793836	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1709793836
1709796703	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1709796703
1709796905	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1709796905
1709807194	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1709807194
1709807398	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1709807398
1709811339	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1709811339
1709811542	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1709811542
1709821098	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1709821098
1709821302	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1709821302
1709825452	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1709825452
1709825654	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1709825654
1709836939	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1709836939
1709837141	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1709837141
