Ver1.3	1964586587	StartFile	9/11/2020	12:49:15 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\091120\SoundData.txt	1964586587
1965245978	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965245978
1965246179	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1965246179
1965532668	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1965532668
1965539888	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1965539888
1965540090	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1965540090
1965560645	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1965560645
1965566844	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1965566844
1965567045	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1965567045
1965582245	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1965582245
1965588862	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1965588862
1965589064	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1965589064
1965602763	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1965602763
1965607514	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1965607514
1965607716	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1965607716
1965619428	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1965619428
1965619629	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1965619629
1965626648	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1965626648
1965626849	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1965626849
1965645420	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1965645420
1965645622	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1965645622
1965662145	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965662145
1965666597	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1965666597
1965666799	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1965666799
1965680074	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965680074
1965684407	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1965684407
1965684609	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1965684609
1965705887	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965705887
1965710337	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1965710337
1965710539	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1965710539
1965730192	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965730192
1965734946	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1965734946
1965735147	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1965735147
1965807505	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965807505
1965807707	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1965807707
1965812019	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1965812019
1965812222	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1965812222
1965825615	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965825615
1965825829	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1965825829
1965830008	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1965830008
1965830210	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1965830210
1965838731	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965838731
1965838947	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1965838947
1965842883	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1965842883
1965843085	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1965843085
1965854918	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965854918
1965855119	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1965855119
1965859368	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1965859368
1965859568	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1965859568
1965869897	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965869897
1965870100	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1965870100
1965873634	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1965873634
1965873837	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1965873837
1965884638	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1965884638
1965884840	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1965884840
