Ver1.3	163961835	StartFile	7/27/2020	9:37:00 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\072720A\SoundData.txt	163961835
164489356	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164489356
164489558	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164489558
164504730	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164504730
164504933	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164504933
164508206	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164508206
164508408	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164508408
164523780	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164523780
164523983	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164523983
164527990	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164527990
164528192	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164528192
164544634	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164544634
164544837	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164544837
164547841	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164547841
164548043	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164548043
164563416	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164563416
164563619	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164563619
164566558	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164566558
164566760	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164566760
164580662	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164580662
164580864	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164580864
164583937	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164583937
164584138	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164584138
164598308	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164598308
164598511	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164598511
164601650	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164601650
164601851	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164601851
164615953	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164615953
164616156	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164616156
164619095	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164619095
164619296	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164619296
164637810	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164637810
164638013	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164638013
164641093	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164641093
164641295	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164641295
164655062	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164655062
164655265	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	164655265
164658397	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164658397
164658599	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164658599
164672299	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164672299
164672503	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	164672503
164675576	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164675576
164675777	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164675777
164688744	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164688744
164688960	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	164688960
164691750	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164691750
164691953	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164691953
164704851	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164704851
164705054	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	164705054
164707860	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164707860
164708074	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164708074
164721695	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164721695
164721910	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	164721910
164724703	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164724703
164724905	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164724905
164738404	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164738404
164738607	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	164738607
164741279	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164741279
164741481	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164741481
164753310	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164753310
164753511	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	164753511
164756451	Triggered	4,42,43,44,45,46,	 NoSound	40	2	164756451
164756654	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	164756654
164770621	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	164770621
164770822	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	164770822
164784458	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164784458
164788069	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164788069
164788270	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164788270
164799970	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164799970
164800173	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164800173
164803191	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164803191
164803393	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164803393
164813801	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164813801
164814006	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164814006
164817082	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164817082
164817285	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164817285
164828640	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164828640
164828845	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164828845
164832048	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164832048
164832250	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164832250
164843218	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164843218
164843421	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164843421
164846286	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164846286
164846488	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164846488
164864266	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164864266
164864470	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164864470
164867810	Triggered	8,52,53,54,55,56,	 NoSound	40	2	164867810
164868011	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	164868011
164878102	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164878102
164878307	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164878307
164881913	Triggered	8,52,53,54,55,56,	 NoSound	40	2	164881913
164882115	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	164882115
164891538	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164891538
164891743	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164891743
164895480	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164895480
164895682	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164895682
164904436	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164904436
164904639	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164904639
164907714	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164907714
164907916	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164907916
164919010	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164919010
164919213	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164919213
164922084	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164922084
164922286	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164922286
164932511	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164932511
164932715	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164932715
164935453	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164935453
164935654	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164935654
164945678	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164945678
164945884	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164945884
164948485	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164948485
164948688	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164948688
164959113	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164959113
164959333	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164959333
164961657	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164961657
164961858	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164961858
164971947	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164971947
164972151	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164972151
164974553	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164974553
164974755	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164974755
164983376	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164983376
164983579	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	164983579
164985983	Triggered	2,37,38,39,40,41,	 NoSound	40	2	164985983
164986184	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	164986184
164998081	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	164998081
164998284	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	164998284
165000828	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165000828
165001031	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	165001031
165010513	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165010513
165010718	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	165010718
165013588	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165013588
165013790	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	165013790
165024617	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165024617
165024819	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	165024819
165027157	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165027157
165027360	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	165027360
165038988	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165038988
165039192	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	165039192
165041929	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165041929
165042146	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	165042146
165052763	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165052763
165052966	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	165052966
165055833	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165055833
165056036	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	165056036
165065123	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165065123
165065325	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	165065325
165069135	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165069135
165069338	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	165069338
165077289	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165077289
165077504	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	165077504
165093530	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165093530
165097005	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165097005
165104357	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165104357
165104560	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165104560
165108974	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165108974
165114986	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165114986
165115190	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165115190
165120935	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165120935
165127353	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165127353
165127556	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165127556
165135574	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165135574
165144262	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165144262
165144466	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165144466
165150010	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165150010
165157770	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165157770
165157975	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165157975
165166455	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165166456
165173205	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165173205
165173409	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165173409
165179888	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165179888
165210709	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165210709
165210915	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165210915
165215717	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165215717
165221403	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165221403
165221606	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165221606
165228081	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165228081
165246261	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165246261
165246465	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165246465
165253094	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165253094
165259630	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165259630
165259833	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165259833
165277544	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165277544
165300736	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165300736
165300942	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165300942
165306152	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165306152
165311833	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165311833
165312036	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165312036
165324800	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165324800
165351202	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165351202
165351407	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165351407
165366042	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165366042
165373460	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165373460
165373664	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165373664
165379141	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165379141
165388433	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165388433
165388635	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	165388635
165393179	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165393179
165432680	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165432680
165432884	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	165432884
165440902	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165440902
165456075	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165456075
165456279	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	165456279
165472852	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165472852
165502201	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165502201
165502404	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	165502404
165508212	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165508212
165515698	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165515698
165515900	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	165515900
165523652	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165523652
165529400	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165529400
165529602	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	165529602
165535817	Triggered	6,47,48,49,50,51,	 NoSound	40	2	165535817
165545308	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165545308
165545510	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	165545510
165564960	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165564960
165572311	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165572311
165572512	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165572512
165585680	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165585680
165585883	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165585883
165589022	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165589022
165589237	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165589237
165598314	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165598314
165598516	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165598516
165601054	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165601054
165601255	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165601255
165611949	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165611949
165612152	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165612152
165614889	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165614889
165615090	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165615090
165641425	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165641425
165641630	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165641630
165644968	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165644968
165645169	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165645169
165661211	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165661211
165661414	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165661414
165665087	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165665087
165665287	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165665287
165674177	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165674177
165674380	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165674380
165677184	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165677184
165677386	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165677386
165686275	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165686275
165686478	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165686478
165689216	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165689216
165689418	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165689418
165699377	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165699377
165699580	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165699580
165702250	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165702250
165702450	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165702450
165713546	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165713546
165713750	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165713750
165716554	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165716554
165716755	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165716755
165726981	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165726981
165727199	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165727199
165729521	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165729521
165729722	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165729722
165741151	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165741151
165741354	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165741354
165743826	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165743826
165744029	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165744029
165753182	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165753182
165753386	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165753386
165755990	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165755990
165756192	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165756192
165767485	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165767485
165767688	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165767688
165770226	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165770226
165770429	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165770429
165780729	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165780729
165780934	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	165780934
165783595	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165783595
165783797	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165783797
165793223	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165793223
165793428	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	165793428
165796362	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165796362
165796563	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165796563
165805987	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165805987
165806191	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	165806191
165809664	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165809664
165809865	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165809865
165820827	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165820827
165821029	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	165821029
165824168	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165824168
165824369	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165824369
165836334	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165836334
165836535	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	165836535
165839340	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165839340
165839542	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165839542
165850971	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165850971
165851173	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	165851173
165853983	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165853983
165854184	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165854184
165864006	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165864006
165864207	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	165864207
165867682	Triggered	2,37,38,39,40,41,	 NoSound	40	2	165867682
165867885	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	165867885
165879382	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	165879382
165879583	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	165879583
165891276	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165891276
165896289	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165896289
165896490	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	165896490
165911328	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165911328
165911531	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165911531
165916007	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165916007
165916210	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	165916210
165930846	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	165930846
165931050	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	165931050
165934806	Triggered	4,42,43,44,45,46,	 NoSound	40	2	165934806
