Ver1.2	2656342435	StartFile	4/13/2020	12:26:38 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\041320\SoundData.txt	2656342435
2656636369	Triggered	5	 Modulated Tone	25	2	2656636369
2656642185	Triggered	8	 NoSound	50	2	2656642185
2656644726	Triggered	5	 Modulated Tone	25	2	2656644726
2656646024	Triggered	8	 NoSound	50	2	2656646024
2656654350	Triggered	7	 NoSound	50	2	2656654350
2656657424	Triggered	6	 NoSound	50	2	2656657424
2656662370	Triggered	8	 NoSound	50	2	2656662370
2656670927	Triggered	1	 Modulated Tone	25	2	2656670927
2656675338	Triggered	5	 Modulated Tone	25	2	2656675338
2656679150	Triggered	2	 NoSound	50	2	2656679150
2656688243	Triggered	5	 Modulated Tone	25	2	2656688243
2656691787	Triggered	2	 NoSound	50	2	2656691787
2656699403	Triggered	5	 Modulated Tone	25	2	2656699403
2656702943	Triggered	8	 NoSound	50	2	2656702943
2656708557	Triggered	5	 Modulated Tone	25	2	2656708557
2656713107	Triggered	2	 NoSound	50	2	2656713107
2656721793	Triggered	5	 Modulated Tone	25	2	2656721793
2656725602	Triggered	2	 NoSound	50	2	2656725602
2656733155	Triggered	5	 Modulated Tone	25	2	2656733155
2656736632	Triggered	8	 NoSound	50	2	2656736632
2656743314	Triggered	5	 Modulated Tone	25	2	2656743314
2656747393	Triggered	1	 Modulated Tone	25	2	2656747393
2656750270	Triggered	6	 NoSound	50	2	2656750270
2656757893	Triggered	1	 Modulated Tone	25	2	2656757893
2656761562	Triggered	6	 NoSound	50	2	2656761562
2656768516	Triggered	1	 Modulated Tone	25	2	2656768516
2656771588	Triggered	6	 NoSound	50	2	2656771588
2656777738	Triggered	1	 Modulated Tone	25	2	2656777738
2656780746	Triggered	4	 NoSound	50	2	2656780746
2656792846	Triggered	1	 Modulated Tone	25	2	2656792846
2656795926	Triggered	4	 NoSound	50	2	2656795926
2656826398	Triggered	1	 Modulated Tone	25	2	2656826398
2656829806	Triggered	4	 NoSound	50	2	2656829806
2656841506	Triggered	1	 Modulated Tone	25	2	2656841506
2656844378	Triggered	4	 NoSound	50	2	2656844378
2656854604	Triggered	1	 Modulated Tone	25	2	2656854604
2656857413	Triggered	4	 NoSound	50	2	2656857413
2656868641	Triggered	1	 Modulated Tone	25	2	2656868641
2656871382	Triggered	4	 NoSound	50	2	2656871382
2656881875	Triggered	1	 Modulated Tone	25	2	2656881875
