Ver1.3	65472034	StartFile	4/14/2021	3:58:51 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\041421\SoundData.txt	65472034
65932895	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	65932895
65933096	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	65933096
65969323	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	65969323
65974070	Triggered	4,42,43,44,45,46,	 NoSound	40	2	65974070
65974272	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	65974272
65991915	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	65991915
65994990	Triggered	4,42,43,44,45,46,	 NoSound	40	2	65994990
65995192	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	65995192
66008893	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66008893
66012370	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66012370
66012572	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	66012572
66023999	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66023999
66024203	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	66024203
66027347	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66027347
66027549	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	66027549
66039038	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66039038
66039241	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	66039241
66041846	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66041846
66042046	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	66042046
66050670	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66050670
66050872	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	66050872
66054084	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66054084
66054286	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	66054286
66065240	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66065240
66065441	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	66065441
66067980	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66067980
66068182	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	66068182
66079211	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66079211
66079414	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	66079414
66081886	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66081886
66082088	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	66082088
66092511	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66092511
66092713	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	66092713
66095585	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66095585
66095786	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	66095786
66104008	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66104008
66104209	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	66104209
66123391	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66123391
66127133	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66127133
66127335	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	66127335
66139767	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66139767
66143444	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66143444
66143646	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	66143646
66154874	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66154874
66158416	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66158416
66158618	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	66158618
66172787	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66172787
66172992	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	66172992
66176132	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66176132
66176334	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	66176334
66185353	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66185353
66185556	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	66185556
66188561	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66188561
66188763	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	66188763
66202798	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66202798
66203001	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	66203001
66205472	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66205472
66205674	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	66205674
66218172	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66218172
66218375	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	66218375
66221179	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66221179
66221382	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	66221382
66235817	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66235817
66236019	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	66236019
66239093	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66239093
66239295	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	66239295
66249387	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66249387
66249588	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	66249588
66252661	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66252661
66252862	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	66252862
66259412	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66259412
66259612	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	66259612
66279131	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66279131
66282205	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66282205
66282406	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	66282406
66289558	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66289558
66292631	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66292631
66292835	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	66292835
66303861	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66303861
66306401	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66306401
66306603	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	66306603
66317430	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66317430
66317633	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	66317633
66320371	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66320371
66325590	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66325590
66325793	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	66325793
66328926	Triggered	6,47,48,49,50,51,	 NoSound	40	2	66328926
66329126	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	66329126
66334540	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66334540
66334743	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	66334743
66337682	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66337682
66337883	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	66337883
66345169	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66345169
66345371	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	66345371
66348914	Triggered	6,47,48,49,50,51,	 NoSound	40	2	66348914
66349116	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	66349116
66364887	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66364887
66365090	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	66365090
66368099	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66368099
66368301	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	66368301
66378991	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66378991
66379192	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	66379192
66381463	Triggered	4,42,43,44,45,46,	 NoSound	40	2	66381463
66385608	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	66385608
66385809	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	66385809
66400647	Triggered	2,37,38,39,40,41,	 NoSound	40	2	66400647
66400851	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	66400851
66409075	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66409075
66412010	Triggered	2,37,38,39,40,41,	 NoSound	40	2	66412010
66412213	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	66412213
66421501	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66421501
66424843	Triggered	2,37,38,39,40,41,	 NoSound	40	2	66424843
66425046	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	66425046
66435537	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66435537
66435741	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	66435741
66438547	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66438547
66438748	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	66438748
66454052	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66454052
66454266	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	66454266
66457461	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66457461
66457661	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	66457661
66465415	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66465415
66465616	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	66465616
66468556	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66468556
66468759	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	66468759
66486205	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66486205
66486408	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	66486408
66489411	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66489411
66489612	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	66489612
66499838	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	66499838
66500041	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	66500041
66502912	Triggered	8,52,53,54,55,56,	 NoSound	40	2	66502912
