Ver1.3	198217134	StartFile	12/3/2020	9:46:53 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\120320\SoundData.txt	198217134
198419963	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	198419963
198420165	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	198420165
198433386	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	198433386
198438556	Triggered	4,42,43,44,45,46,	 NoSound	40	2	198438556
198453175	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	198453175
198458111	Triggered	4,42,43,44,45,46,	 NoSound	40	2	198458111
198486087	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	198486087
198493486	Triggered	4,42,43,44,45,46,	 NoSound	40	2	198493486
198498901	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	198498901
198499104	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	198499104
198506001	Triggered	6,47,48,49,50,51,	 NoSound	40	2	198506001
198506202	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	198506202
198518997	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	198518997
198519208	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	198519208
198533256	Triggered	2,37,38,39,40,41,	 NoSound	40	2	198533256
198533459	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	198533459
198542703	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	198542703
198546312	Triggered	2,37,38,39,40,41,	 NoSound	40	2	198546312
198546513	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	198546513
198555396	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	198555396
198558646	Triggered	2,37,38,39,40,41,	 NoSound	40	2	198558646
198558848	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	198558848
198567611	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	198567611
198567813	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	198567813
198571160	Triggered	8,52,53,54,55,56,	 NoSound	40	2	198571160
