Monday, July 27, 2020	4:01:04 PM	Game1.txt	187005932
Cued	Now	187021605
9	BlinkStart	187021607
9	BlinkEnd	187267689
23,5	BlinkStart	187267775
23,5	BlinkEnd	187281461
5	0DropFeed	187281541
23	NoFeedAbort	187281621
1	BlinkStart	187291640
1	BlinkEnd	187291903
1	NoFeedLowProb	187291983
6,51	BlinkStart	187291991
6,51	BlinkEnd	187301437
6	Feed	187301517
51	Feed	187301597
22,1	BlinkStart	187301684
22,1	BlinkEnd	187313892
1	0DropFeed	187313972
22	Feed	187314052
6,51,4,45	BlinkStart	187314139
6,51,4,45	BlinkEnd	187317743
6	Feed	187317823
51	Feed	187317903
22,1	BlinkStart	187317989
22,1	BlinkEnd	187330017
1	0DropFeed	187330097
22	Feed	187330177
6,51,4,45	BlinkStart	187330264
6,51,4,45	BlinkEnd	187333206
6	Feed	187333286
51	Feed	187333366
22,1	BlinkStart	187333459
22,1	BlinkEnd	187346503
1	0DropFeed	187346583
22	Feed	187346663
6,51,4,45	BlinkStart	187346750
6,51,4,45	BlinkEnd	187349392
6	Feed	187349472
51	Feed	187349552
22,1	BlinkStart	187349644
22,1	BlinkEnd	187362566
1	0DropFeed	187362646
22	Feed	187362726
6,51,4,45	BlinkStart	187362812
6,51,4,45	BlinkEnd	187365394
6	Feed	187365474
51	Feed	187365555
22,1	BlinkStart	187365648
22,1	BlinkEnd	187378028
1	0DropFeed	187378108
22	Feed	187378188
6,51,4,45	BlinkStart	187378294
6,51,4,45	BlinkEnd	187380917
6	Feed	187380997
51	Feed	187381077
22,1	BlinkStart	187381164
22,1	BlinkEnd	187393251
1	0DropFeed	187393331
22	Feed	187393411
6,51,4,45	BlinkStart	187393498
6,51,4,45	BlinkEnd	187396509
6	Feed	187396589
51	Feed	187396669
22,1	BlinkStart	187396759
22,1	BlinkEnd	187408954
1	0DropFeed	187409034
22	Feed	187409114
6,51,4,45	BlinkStart	187409200
6,51,4,45	BlinkEnd	187411842
6	Feed	187411922
51	Feed	187412002
22,1	BlinkStart	187412099
22,1	BlinkEnd	187424297
1	0DropFeed	187424378
22	Feed	187424459
6,51,4,45	BlinkStart	187424559
6,51,4,45	BlinkEnd	187427185
6	Feed	187427265
51	Feed	187427345
22,1	BlinkStart	187427438
22,1	BlinkEnd	187442045
1	0DropFeed	187442125
22	Feed	187442205
6,51,4,45	BlinkStart	187442291
6,51,4,45	BlinkEnd	187445474
6	Feed	187445554
51	Feed	187445634
22,1	BlinkStart	187445731
22,1	BlinkEnd	187458832
1	0DropFeed	187458912
22	Feed	187458992
6,51,4,45	BlinkStart	187459093
6,51,4,45	BlinkEnd	187461720
6	Feed	187461800
51	Feed	187461880
22,1	BlinkStart	187461975
22,1	BlinkEnd	187475016
1	0DropFeed	187475096
22	Feed	187475176
6,51,4,45	BlinkStart	187475277
6,51,4,45	BlinkEnd	187478024
6	Feed	187478104
51	Feed	187478184
22,1	BlinkStart	187478270
22,1	BlinkEnd	187490359
1	0DropFeed	187490439
22	Feed	187490519
6,51,4,45	BlinkStart	187490605
6,51,4,45	BlinkEnd	187493323
6	Feed	187493404
51	Feed	187493484
22,1	BlinkStart	187493569
22,1	BlinkEnd	187505280
1	0DropFeed	187505360
22	Feed	187505440
6,51,4,45	BlinkStart	187505606
6,51,4,45	BlinkEnd	187508169
6	Feed	187508249
51	Feed	187508329
22,1	BlinkStart	187508487
22,1	BlinkEnd	187520382
1	0DropFeed	187520463
22	Feed	187520543
6,51,4,45	BlinkStart	187520721
6,51,4,45	BlinkEnd	187523209
6	Feed	187523289
51	Feed	187523369
21,1	BlinkStart	187523529
21,1	BlinkEnd	187535182
1	0DropFeed	187535262
21	Feed	187535342
6,51,4,45	BlinkStart	187535512
6,51,4,45	BlinkEnd	187537950
6	Feed	187538030
51	Feed	187538110
20,1	BlinkStart	187538258
20,1	BlinkEnd	187550344
1	0DropFeed	187550424
20	Feed	187550504
6,51,4,45	BlinkStart	187550673
6,51,4,45	BlinkEnd	187553112
6	Feed	187553192
51	Feed	187553272
19,1	BlinkStart	187553413
19,1	BlinkEnd	187564181
1	0DropFeed	187564261
19	Feed	187564341
6,51,4,45	BlinkStart	187564502
6,51,4,45	BlinkEnd	187567190
6	Feed	187567270
51	Feed	187567350
18,1	BlinkStart	187567509
18,1	BlinkEnd	187579705
1	0DropFeed	187579785
18	Feed	187579865
6,51,4,45	BlinkStart	187580040
6,51,4,45	BlinkEnd	187582713
6	Feed	187582793
51	Feed	187582873
17,1	BlinkStart	187583022
17,1	BlinkEnd	187594686
1	0DropFeed	187594766
17	Feed	187594846
6,51,4,45	BlinkStart	187595009
6,51,4,45	BlinkEnd	187597635
6	Feed	187597715
51	Feed	187597795
16,1	BlinkStart	187597947
16,1	BlinkEnd	187609187
1	0DropFeed	187609267
16	Feed	187609347
6,51,4,45	BlinkStart	187609514
6,51,4,45	BlinkEnd	187612202
6	Feed	187612282
51	Feed	187612363
14,1	BlinkStart	187612515
14,1	BlinkEnd	187624107
1	0DropFeed	187624187
14	NoFeedAbort	187624267
5	BlinkStart	187634341
5	BlinkEnd	187640112
5	NoFeedLowProb	187640192
8,56	BlinkStart	187640259
8,56	BlinkEnd	187643361
8	Feed	187643441
56	Feed	187643521
31,5	BlinkStart	187643667
31,5	BlinkEnd	187661229
5	0DropFeed	187661309
31	Feed	187661389
8,56,2,40	BlinkStart	187661550
8,56,2,40	BlinkEnd	187664538
2	Feed	187664618
40	Feed	187664699
31,5	BlinkStart	187664842
31,5	BlinkEnd	187678016
5	0DropFeed	187678096
31	Feed	187678176
8,56,2,40	BlinkStart	187678334
8,56,2,40	BlinkEnd	187681685
8	Feed	187681765
56	Feed	187681845
31,5	BlinkStart	187681987
31,5	BlinkEnd	187695464
5	0DropFeed	187695544
31	Feed	187695624
8,56,2,40	BlinkStart	187695785
8,56,2,40	BlinkEnd	187699014
8	Feed	187699094
56	Feed	187699174
31,5	BlinkStart	187699326
31,5	BlinkEnd	187711287
5	0DropFeed	187711367
31	Feed	187711447
8,56,2,40	BlinkStart	187711605
8,56,2,40	BlinkEnd	187714415
8	Feed	187714495
56	Feed	187714575
31,5	BlinkStart	187714721
31,5	BlinkEnd	187728374
5	0DropFeed	187728454
31	Feed	187728534
8,56,2,40	BlinkStart	187728691
8,56,2,40	BlinkEnd	187731202
8	Feed	187731282
56	Feed	187731362
31,5	BlinkStart	187731512
31,5	BlinkEnd	187745221
5	0DropFeed	187745301
31	Feed	187745381
8,56,2,40	BlinkStart	187745537
8,56,2,40	BlinkEnd	187748116
8	Feed	187748196
56	Feed	187748276
31,5	BlinkStart	187748421
31,5	BlinkEnd	187762187
5	0DropFeed	187762267
31	Feed	187762347
8,56,2,40	BlinkStart	187762504
8,56,2,40	BlinkEnd	187765195
8	Feed	187765276
56	Feed	187765356
31,5	BlinkStart	187765499
31,5	BlinkEnd	187779101
5	0DropFeed	187779181
31	Feed	187779262
8,56,2,40	BlinkStart	187779422
