Ver1.3	1292230500	StartFile	4/12/2021	12:15:27 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\041221\SoundData.txt	1292230500
1292606094	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1292606094
1292606295	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1292606295
1292626881	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292626881
1292627086	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1292627086
1292631828	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1292631828
1292632029	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1292632029
1292641787	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292641787
1292641990	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1292641990
1292645530	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292645530
1292645732	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1292645732
1292659299	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292659299
1292659502	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1292659502
1292663110	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1292663110
1292663311	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1292663311
1292672137	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292672137
1292672339	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1292672339
1292675875	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292675875
1292676077	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1292676077
1292686103	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292686103
1292686304	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1292686304
1292689378	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292689378
1292689578	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1292689578
1292699805	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292699805
1292700006	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1292700006
1292703148	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292703148
1292703361	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1292703361
1292712973	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292712973
1292713174	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1292713174
1292716448	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292716448
1292716662	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1292716662
1292726541	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292726541
1292726742	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1292726742
1292770923	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1292770923
1292775807	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1292775807
1292776008	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1292776008
1292779947	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1292779947
1292780161	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1292780161
1292789104	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1292789104
1292789305	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1292789305
1292804276	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292804276
1292804480	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1292804480
1292807619	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292807619
1292807821	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1292807821
1292818781	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292818781
1292818983	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1292818983
1292821856	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292821856
1292822058	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1292822058
1292833085	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292833085
1292833287	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1292833287
1292835558	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292835558
1292835759	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1292835759
1292846586	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292846586
1292846789	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1292846789
1292849260	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292849261
1292849464	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1292849464
1292861023	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292861024
1292861226	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1292861226
1292863832	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292863832
1292864035	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1292864035
1292874993	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292874993
1292875196	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1292875196
1292877733	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292877733
1292877935	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1292877935
1292888762	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292888762
1292888964	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1292888964
1292894645	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1292894645
1292894847	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1292894847
1292907545	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292907545
1292907746	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1292907746
1292918038	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1292918038
1292918242	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1292918242
1292936419	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1292936419
1292936623	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1292936623
1292952262	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1292952262
1292952464	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1292952464
1292955603	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1292955603
1292955806	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1292955806
1292967634	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1292967634
1292967836	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1292967836
1292978328	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1292978328
1292978535	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1292978535
1292995307	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1292995307
1292995508	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1292995508
1293004403	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1293004403
1293004607	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1293004607
1293007272	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1293007272
1293007472	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1293007472
1293013488	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1293013488
1293013690	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1293013690
1293016629	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1293016629
1293016830	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1293016830
1293023314	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1293023314
1293023517	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1293023517
1293026655	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1293026655
1293026856	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1293026856
1293047910	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1293047910
1293048111	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1293048111
1293051121	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1293051121
1293051335	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1293051335
1293069835	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1293069835
1293070037	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1293070037
1293117758	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1293117758
1293117959	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1293117959
1293130326	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1293130326
1293130527	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1293130527
1293135006	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1293135006
1293135208	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1293135208
1293146100	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1293146100
1293146301	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1293146301
1293168693	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1293168693
1293168896	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1293168896
1293171768	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1293171768
1293175311	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1293175311
