Ver1.3	239421121	StartFile	11/10/2020	9:53:52 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\111020\SoundData.txt	239421121
239799302	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	239799302
239799503	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	239799503
239812805	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	239812805
239819895	Triggered	6,47,48,49,50,51,	 NoSound	40	2	239819895
239820096	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	239820096
239834260	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	239834260
239840543	Triggered	6,47,48,49,50,51,	 NoSound	40	2	239840543
239840745	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	239840745
239851639	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	239851639
239857988	Triggered	6,47,48,49,50,51,	 NoSound	40	2	239857988
239858190	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	239858190
239894484	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	239894484
239894686	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	239894686
239898897	Triggered	4,42,43,44,45,46,	 NoSound	40	2	239898897
239911796	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	239911796
239911996	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	239911996
239922823	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	239922823
239927169	Triggered	8,52,53,54,55,56,	 NoSound	40	2	239927169
239927372	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	239927372
239941007	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	239941007
239945015	Triggered	8,52,53,54,55,56,	 NoSound	40	2	239945015
239945217	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	239945217
239959389	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	239959389
239963196	Triggered	8,52,53,54,55,56,	 NoSound	40	2	239963196
239963398	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	239963398
239979105	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	239979105
239979306	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	239979306
239983316	Triggered	8,52,53,54,55,56,	 NoSound	40	2	239983316
239983517	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	239983517
