Tuesday, November 10, 2020	9:53:12 AM	Game1.txt	239380746
Cued	Now	239403779
9	BlinkStart	239403797
9	BlinkEnd	239784036
23,5	BlinkStart	239784129
23,5	BlinkEnd	239799301
5	0DropFeed	239799381
23	NoFeedAbort	239799461
1	BlinkStart	239809483
1	BlinkEnd	239812805
1	NoFeedLowProb	239812885
6,48	BlinkStart	239812899
6,48	BlinkEnd	239819894
6	Feed	239819974
48	Feed	239820054
1	BlinkStart	239820143
1	BlinkEnd	239834260
1	NoFeedLowProb	239834340
6,48	BlinkStart	239834353
6,48	BlinkEnd	239840542
6	Feed	239840623
48	Feed	239840703
1	BlinkStart	239840794
1	BlinkEnd	239851639
1	NoFeedLowProb	239851719
6,48	BlinkStart	239851735
6,48	BlinkEnd	239857988
6	Feed	239858068
48	Feed	239858149
16,1	BlinkStart	239858238
16,1	BlinkEnd	239894484
1	0DropFeed	239894564
16	Feed	239894644
6,48,4	BlinkStart	239894731
6,48,4	BlinkEnd	239898896
4	0DropFeed	239898976
14,1	BlinkStart	239899071
14,1	BlinkEnd	239911795
1	0DropFeed	239911875
14	NoFeedAbort	239911955
5	BlinkStart	239921971
5	BlinkEnd	239922823
5	NoFeedLowProb	239922903
8,55	BlinkStart	239922921
8,55	BlinkEnd	239927169
8	Feed	239927250
55	Feed	239927330
5	BlinkStart	239927419
5	BlinkEnd	239941006
5	NoFeedLowProb	239941086
8,55	BlinkStart	239941104
8,55	BlinkEnd	239945015
8	Feed	239945095
55	Feed	239945175
5	BlinkStart	239945264
5	BlinkEnd	239959389
5	NoFeedLowProb	239959470
8,55	BlinkStart	239959496
8,55	BlinkEnd	239963195
8	Feed	239963276
55	Feed	239963356
25,5	BlinkStart	239963447
25,5	BlinkEnd	239979104
5	0DropFeed	239979184
25	Feed	239979264
8,55,2,40	BlinkStart	239979365
8,55,2,40	BlinkEnd	239983315
8	Feed	239983396
55	Feed	239983476
23,5	BlinkStart	239983567
23,5	BlinkEnd	239997419
5	0DropFeed	239997499
23	NoFeedAbort	239997579
1	BlinkStart	240007596
1	BlinkEnd	240008113
1	NoFeedLowProb	240008193
4,44	BlinkStart	240008225
4,44	BlinkEnd	240011321
4	Feed	240011401
44	Feed	240011481
1	BlinkStart	240011578
1	BlinkEnd	240020678
1	NoFeedLowProb	240020758
4,44	BlinkStart	240020777
4,44	BlinkEnd	240024355
4	Feed	240024435
44	Feed	240024516
1	BlinkStart	240024608
1	BlinkEnd	240034582
1	NoFeedLowProb	240034662
4,44	BlinkStart	240034679
4,44	BlinkEnd	240037991
4	Feed	240038071
44	Feed	240038151
16,1	BlinkStart	240038237
16,1	BlinkEnd	240050090
