Ver1.3	147258184	StartFile	11/12/2020	11:24:55 AM	E:\BehavioralExperiments\Bobo\RawData\111220\SoundData.txt	147258184
148291012	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	148291012
148296357	Triggered	6,47,48,49,50,51,	 NoSound	40	2	148296357
148296558	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	148296558
148309458	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148309458
148309660	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	148309660
148316343	Triggered	6,47,48,49,50,51,	 NoSound	40	2	148316343
148316545	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	148316545
148376968	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148376968
148377169	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	148377169
148402235	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148402235
148410388	Triggered	8,52,53,54,55,56,	 NoSound	40	2	148410388
148410589	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	148410589
148420882	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148420882
148425427	Triggered	8,52,53,54,55,56,	 NoSound	40	2	148425427
148425629	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	148425629
148433582	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148433582
148493605	Triggered	2,37,38,39,40,41,	 NoSound	40	2	148493605
148493816	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	148493816
148531971	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148531971
148536719	Triggered	8,52,53,54,55,56,	 NoSound	40	2	148536719
148536920	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	148536920
148547018	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148547018
148547223	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	148547223
148551422	Triggered	8,52,53,54,55,56,	 NoSound	40	2	148551422
148551622	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	148551622
148560579	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148560579
148560781	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	148560781
148564991	Triggered	8,52,53,54,55,56,	 NoSound	40	2	148564991
148565192	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	148565192
148572879	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148572879
148573081	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	148573081
148577157	Triggered	2,37,38,39,40,41,	 NoSound	40	2	148577157
148577371	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	148577371
148589388	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148589388
148589591	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	148589591
148593741	Triggered	2,37,38,39,40,41,	 NoSound	40	2	148593741
148593943	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	148593943
148606366	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148606366
148606569	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	148606569
148615591	Triggered	2,37,38,39,40,41,	 NoSound	40	2	148615591
148615794	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	148615794
148629225	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148629225
148629426	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	148629426
148634639	Triggered	2,37,38,39,40,41,	 NoSound	40	2	148634639
148634841	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	148634841
148647673	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148647673
148647874	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	148647874
148675614	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148675614
148680361	Triggered	4,42,43,44,45,46,	 NoSound	40	2	148680361
148680563	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	148680563
148690718	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148690718
148698873	Triggered	6,47,48,49,50,51,	 NoSound	40	2	148698873
148699074	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	148699074
148709034	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148709034
148713446	Triggered	6,47,48,49,50,51,	 NoSound	40	2	148713446
148713647	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	148713647
148723944	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148723944
148730088	Triggered	4,42,43,44,45,46,	 NoSound	40	2	148730088
148730291	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	148730291
148743523	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148743523
148743728	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	148743728
148748403	Triggered	6,47,48,49,50,51,	 NoSound	40	2	148748403
148748604	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	148748604
148756965	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148756965
148757168	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	148757168
148761504	Triggered	4,42,43,44,45,46,	 NoSound	40	2	148761504
148761706	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	148761706
148773670	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148773670
148773873	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	148773873
148777745	Triggered	4,42,43,44,45,46,	 NoSound	40	2	148777745
148777947	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	148777947
148790981	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148790981
148791185	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	148791185
148795324	Triggered	4,42,43,44,45,46,	 NoSound	40	2	148795324
148795527	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	148795527
148807089	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148807089
148807290	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	148807290
148811701	Triggered	6,47,48,49,50,51,	 NoSound	40	2	148811701
148811914	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	148811914
148819923	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148819923
148820126	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	148820126
148824802	Triggered	4,42,43,44,45,46,	 NoSound	40	2	148824802
148825004	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	148825004
148836434	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	148836434
148836635	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	148836635
148849801	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148849801
148855148	Triggered	8,52,53,54,55,56,	 NoSound	40	2	148855148
148855351	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	148855351
148891575	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	148891575
149334932	Triggered	8,52,53,54,55,56,	 NoSound	40	2	149334932
149335133	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	149335133
149533917	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149533917
149538464	Triggered	2,37,38,39,40,41,	 NoSound	40	2	149538464
149538678	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	149538678
149573888	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149573888
149574091	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	149574091
149579904	Triggered	8,52,53,54,55,56,	 NoSound	40	2	149579904
149580108	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	149580108
149591668	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149591668
149591872	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	149591872
149596079	Triggered	8,52,53,54,55,56,	 NoSound	40	2	149596079
149596281	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	149596281
149608044	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149608044
149608248	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	149608248
149612723	Triggered	2,37,38,39,40,41,	 NoSound	40	2	149612723
149612924	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	149612924
149622883	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149622883
149623086	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	149623086
149627841	Triggered	2,37,38,39,40,41,	 NoSound	40	2	149627841
149628042	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	149628042
149649886	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149649886
149650088	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	149650088
149654230	Triggered	2,37,38,39,40,41,	 NoSound	40	2	149654230
149654431	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	149654431
149721008	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149721008
149721211	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	149721211
149732902	Triggered	8,52,53,54,55,56,	 NoSound	40	2	149732902
149733104	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	149733104
149744334	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149744334
149744534	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	149744534
149779359	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149779359
149783300	Triggered	4,42,43,44,45,46,	 NoSound	40	2	149783300
149783502	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	149783502
149793461	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149793461
149797806	Triggered	4,42,43,44,45,46,	 NoSound	40	2	149797806
149798007	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	149798007
149806495	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149806495
149811118	Triggered	6,47,48,49,50,51,	 NoSound	40	2	149811118
149811320	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	149811320
149848806	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149848806
149852682	Triggered	4,42,43,44,45,46,	 NoSound	40	2	149852682
149852883	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	149852883
149862106	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149862106
149862310	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	149862310
149866519	Triggered	4,42,43,44,45,46,	 NoSound	40	2	149866519
149866719	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	149866719
149875474	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149875474
149875678	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	149875678
149879753	Triggered	6,47,48,49,50,51,	 NoSound	40	2	149879753
149879954	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	149879954
149891322	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149891322
149891526	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	149891526
149895929	Triggered	4,42,43,44,45,46,	 NoSound	40	2	149895929
149896130	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	149896130
149903482	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149903482
149903684	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	149903684
149908226	Triggered	6,47,48,49,50,51,	 NoSound	40	2	149908226
149908428	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	149908428
149919990	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149919990
149920202	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	149920202
149924468	Triggered	4,42,43,44,45,46,	 NoSound	40	2	149924468
149924669	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	149924669
149933960	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149933960
149934162	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	149934162
149938312	Triggered	4,42,43,44,45,46,	 NoSound	40	2	149938312
149938514	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	149938514
149946529	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	149946529
149946729	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	149946729
149960830	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149960830
149964975	Triggered	8,52,53,54,55,56,	 NoSound	40	2	149964975
149965177	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	149965177
149978877	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149978877
149983022	Triggered	8,52,53,54,55,56,	 NoSound	40	2	149983022
149983223	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	149983223
149997659	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	149997659
150002206	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150002206
150002407	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150002407
150014035	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150014035
150018782	Triggered	2,37,38,39,40,41,	 NoSound	40	2	150018782
150018997	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	150018997
150028740	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150028740
150028945	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	150028945
150033286	Triggered	2,37,38,39,40,41,	 NoSound	40	2	150033286
150033487	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	150033487
150051067	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150051067
150051271	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	150051271
150055678	Triggered	2,37,38,39,40,41,	 NoSound	40	2	150055678
150055879	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	150055879
150063832	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150063832
150064035	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	150064035
150073256	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150073256
150073458	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150073458
150084552	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150084552
150084755	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	150084755
150089633	Triggered	2,37,38,39,40,41,	 NoSound	40	2	150089633
150089834	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	150089834
150097987	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150097987
150098190	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	150098190
150105005	Triggered	2,37,38,39,40,41,	 NoSound	40	2	150105005
150105206	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	150105206
150113027	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150113027
150113230	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	150113230
150159816	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150159816
150160029	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150160029
150172716	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150172716
150172917	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	150172917
150186286	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150186286
150190562	Triggered	4,42,43,44,45,46,	 NoSound	40	2	150190562
150190762	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	150190762
150199653	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150199653
150203864	Triggered	4,42,43,44,45,46,	 NoSound	40	2	150203864
150204079	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	150204079
150212021	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150212021
150216364	Triggered	4,42,43,44,45,46,	 NoSound	40	2	150216364
150216565	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	150216565
150224853	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150224853
150228795	Triggered	4,42,43,44,45,46,	 NoSound	40	2	150228795
150228996	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	150228996
150238754	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150238754
150238959	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	150238959
150243767	Triggered	6,47,48,49,50,51,	 NoSound	40	2	150243767
150243969	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	150243969
150255265	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150255265
150255468	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	150255468
150259877	Triggered	6,47,48,49,50,51,	 NoSound	40	2	150259877
150260078	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	150260078
150273244	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150273244
150273448	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	150273448
150278124	Triggered	6,47,48,49,50,51,	 NoSound	40	2	150278124
150278326	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	150278326
150290295	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150290295
150290498	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	150290498
150296439	Triggered	6,47,48,49,50,51,	 NoSound	40	2	150296439
150296640	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	150296640
150309339	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150309339
150309541	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	150309541
150314485	Triggered	6,47,48,49,50,51,	 NoSound	40	2	150314485
150314686	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	150314686
150350847	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150350847
150351059	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	150351059
150354924	Triggered	4,42,43,44,45,46,	 NoSound	40	2	150354924
150355125	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	150355125
150363613	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	150363613
150363814	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	150363814
150380190	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150380190
150385938	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150385938
150386140	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150386140
150397703	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150397703
150402050	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150402050
150402253	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150402253
150412406	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150412406
150419426	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150419426
150419629	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150419629
150432526	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150432526
150440012	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150440012
150440214	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150440214
150452645	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150452645
150452860	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	150452860
150457599	Triggered	2,37,38,39,40,41,	 NoSound	40	2	150457599
150457800	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	150457800
150466014	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150466014
150466217	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	150466217
150471833	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150471833
150472035	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150472035
150483058	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150483058
150483262	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	150483262
150488672	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150488672
150488875	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150488875
150499367	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150499367
150499570	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	150499570
150509461	Triggered	2,37,38,39,40,41,	 NoSound	40	2	150509461
150509662	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	150509662
150517549	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150517549
150517764	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	150517764
150524433	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150524433
150524635	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150524635
150535395	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150535395
150535596	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	150535596
150541150	Triggered	8,52,53,54,55,56,	 NoSound	40	2	150541150
150541351	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	150541351
150552640	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	150552640
150552850	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	150552850
