Wednesday, August 14, 2019	4:34:49 PM	GameNumber4.txt	62849219
cued	now	62864161
1	BlinkStart	62864242
1	BlinkEnd	62892625
1	Feed	62892706
4	BlinkStart	62892937
4	BlinkEnd	62902484
4	Feed	62902564
1	BlinkStart	62902794
1	BlinkEnd	62914717
1	Feed	62914797
6	BlinkStart	62915027
6	BlinkEnd	62922210
6	Feed	62922290
1	BlinkStart	62922521
1	BlinkEnd	62931168
1	Feed	62931248
4	BlinkStart	62931479
4	BlinkEnd	62937374
4	Feed	62937454
1	BlinkStart	62937684
1	BlinkEnd	62952814
1	Feed	62952894
6	BlinkStart	62953124
6	BlinkEnd	62965518
6	Feed	62965598
1	BlinkStart	62965828
1	BlinkEnd	62972940
1	Feed	62973021
6	BlinkStart	62973252
6	BlinkEnd	62980094
6	Feed	62980174
1	BlinkStart	62980404
1	BlinkEnd	62988372
1	Feed	62988452
4	BlinkStart	62988684
4	BlinkEnd	63305783
0	NoFeed	63305864
1	BlinkStart	63306096
1	BlinkEnd	63306367
0	NoFeed	63306447
