Ver1.3	78608294	StartFile	9/28/2020	12:15:21 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\092820\SoundData.txt	78608294
78788792	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	78788792
78789006	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	78789006
78811184	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78811184
78831838	Triggered	4,42,43,44,45,46,	 NoSound	40	2	78831838
78832052	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	78832052
78846074	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78846074
78853167	Triggered	6,47,48,49,50,51,	 NoSound	40	2	78853167
78853369	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	78853369
78876564	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78876564
78880965	Triggered	6,47,48,49,50,51,	 NoSound	40	2	78880965
78881167	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	78881167
78893598	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78893598
78896674	Triggered	6,47,48,49,50,51,	 NoSound	40	2	78896674
78896876	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	78896876
78908038	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78908038
78908243	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	78908244
78911847	Triggered	4,42,43,44,45,46,	 NoSound	40	2	78911847
78912049	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	78912049
78921472	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78921472
78921676	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	78921676
78924880	Triggered	4,42,43,44,45,46,	 NoSound	40	2	78924880
78925083	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	78925083
78935250	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78935250
78935459	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	78935459
78938252	Triggered	4,42,43,44,45,46,	 NoSound	40	2	78938252
78938454	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	78938454
78949611	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78949611
78949827	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	78949827
78952821	Triggered	4,42,43,44,45,46,	 NoSound	40	2	78952821
78953022	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	78953022
78982571	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78982571
78982773	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	78982773
78986240	Triggered	4,42,43,44,45,46,	 NoSound	40	2	78986240
78986442	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	78986442
78995666	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	78995666
78995867	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	78995867
78999743	Triggered	4,42,43,44,45,46,	 NoSound	40	2	78999743
78999944	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	78999944
