Monday, September 28, 2020	12:14:59 PM	Game1.txt	78586211
Cued	Now	78599130
9	BlinkStart	78599152
9	BlinkEnd	78780338
9	NoFeedLowProb	78780418
24,5	BlinkStart	78780443
24,5	BlinkEnd	78788792
5	0DropFeed	78788872
24	NoFeedAbort	78788952
1	BlinkStart	78798968
1	BlinkEnd	78811183
1	NoFeedLowProb	78811263
4,44	BlinkStart	78811298
4,44	BlinkEnd	78831838
4	Feed	78831918
44	Feed	78831998
1	BlinkStart	78832098
1	BlinkEnd	78846074
1	NoFeedLowProb	78846154
6,48	BlinkStart	78846192
6,48	BlinkEnd	78853166
6	Feed	78853246
48	Feed	78853326
1	BlinkStart	78853431
1	BlinkEnd	78876564
1	NoFeedLowProb	78876644
6,48	BlinkStart	78876668
6,48	BlinkEnd	78880964
6	Feed	78881045
48	Feed	78881126
1	BlinkStart	78881229
1	BlinkEnd	78893598
1	NoFeedLowProb	78893678
6,48	BlinkStart	78893716
6,48	BlinkEnd	78896674
6	Feed	78896754
48	Feed	78896834
21,1	BlinkStart	78896929
21,1	BlinkEnd	78908038
1	0DropFeed	78908118
21	Feed	78908198
6,48,4,44	BlinkStart	78908288
6,48,4,44	BlinkEnd	78911847
4	Feed	78911927
44	Feed	78912007
20,1	BlinkStart	78912112
20,1	BlinkEnd	78921471
1	0DropFeed	78921551
20	Feed	78921631
6,48,4,44	BlinkStart	78921739
6,48,4,44	BlinkEnd	78924880
4	Feed	78924960
44	Feed	78925040
19,1	BlinkStart	78925146
19,1	BlinkEnd	78935249
1	0DropFeed	78935329
19	Feed	78935409
6,48,4,44	BlinkStart	78935509
6,48,4,44	BlinkEnd	78938251
4	Feed	78938331
44	Feed	78938411
18,1	BlinkStart	78938506
18,1	BlinkEnd	78949610
1	0DropFeed	78949691
18	Feed	78949772
6,48,4,44	BlinkStart	78949877
6,48,4,44	BlinkEnd	78952820
4	Feed	78952900
44	Feed	78952980
17,1	BlinkStart	78953072
17,1	BlinkEnd	78982570
1	0DropFeed	78982650
17	Feed	78982730
6,48,4,44	BlinkStart	78982852
6,48,4,44	BlinkEnd	78986239
4	Feed	78986321
44	Feed	78986401
16,1	BlinkStart	78986502
16,1	BlinkEnd	78995665
1	0DropFeed	78995745
16	Feed	78995825
6,48,4,44	BlinkStart	78995929
6,48,4,44	BlinkEnd	78999742
4	Feed	78999822
44	Feed	78999902
14,1	BlinkStart	79000010
14,1	BlinkEnd	79010103
1	0DropFeed	79010183
14	NoFeedAbort	79010263
5	BlinkStart	79020279
5	BlinkEnd	79025475
5	NoFeedLowProb	79025555
2,37	BlinkStart	79025591
2,37	BlinkEnd	79028217
2	Feed	79028297
37	Feed	79028377
5	BlinkStart	79028479
5	BlinkEnd	79035100
5	NoFeedLowProb	79035180
8,53	BlinkStart	79035207
8,53	BlinkEnd	79037974
8	Feed	79038055
53	Feed	79038135
5	BlinkStart	79038237
5	BlinkEnd	79049940
5	NoFeedLowProb	79050020
2,37	BlinkStart	79050052
2,37	BlinkEnd	79052879
2	Feed	79052960
37	Feed	79053041
5	BlinkStart	79053217
5	BlinkEnd	79061034
5	NoFeedLowProb	79061114
2,37	BlinkStart	79061217
2,37	BlinkEnd	79063709
2	Feed	79063790
37	Feed	79063870
25,5	BlinkStart	79064058
25,5	BlinkEnd	79069857
5	0DropFeed	79069938
25	Feed	79070018
8,53,2,37	BlinkStart	79070212
8,53,2,37	BlinkEnd	79072873
8	Feed	79072953
53	Feed	79073033
24,5	BlinkStart	79073217
24,5	BlinkEnd	79082905
5	0DropFeed	79082985
24	NoFeedAbort	79083065
1	BlinkStart	79093132
1	BlinkEnd	79093987
1	NoFeedLowProb	79094067
6,49	BlinkStart	79094181
6,49	BlinkEnd	79097329
6	Feed	79097409
49	Feed	79097489
1	BlinkStart	79097665
1	BlinkEnd	79111633
1	NoFeedLowProb	79111713
6,49	BlinkStart	79111809
6,49	BlinkEnd	79114106
6	Feed	79114187
49	Feed	79114267
1	BlinkStart	79114438
1	BlinkEnd	79128077
1	NoFeedLowProb	79128157
6,49	BlinkStart	79128256
6,49	BlinkEnd	79131218
6	Feed	79131298
49	Feed	79131378
1	BlinkStart	79131541
1	BlinkEnd	79143716
1	NoFeedLowProb	79143796
4,43	BlinkStart	79143889
4,43	BlinkEnd	79146525
4	Feed	79146605
43	Feed	79146685
21,1	BlinkStart	79146845
21,1	BlinkEnd	79155215
1	0DropFeed	79155295
21	Feed	79155375
6,49,4,43	BlinkStart	79155564
6,49,4,43	BlinkEnd	79158557
4	Feed	79158637
43	Feed	79158717
20,1	BlinkStart	79158860
20,1	BlinkEnd	79165708
1	0DropFeed	79165788
20	Feed	79165868
6,49,4,43	BlinkStart	79166058
6,49,4,43	BlinkEnd	79168917
4	Feed	79168998
43	Feed	79169078
