Ver1.3	1362657531	StartFile	2/25/2021	1:05:15 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\022521\SoundData.txt	1362657531
1362817622	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1362817622
1362817823	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1362817823
1362834332	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1362834332
1362834535	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1362834535
1362846496	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362846496
1362849971	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1362849971
1362850173	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1362850173
1362861871	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362861871
1362865282	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1362865282
1362865484	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1362865484
1362875840	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362875840
1362876044	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1362876044
1362879523	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1362879523
1362879726	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1362879726
1362890745	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362890745
1362890950	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1362890950
1362893820	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1362893820
1362894023	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1362894023
1362904982	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362904982
1362905201	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1362905201
1362908727	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1362908727
1362908929	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1362908929
1362920957	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362920957
1362921162	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1362921162
1362923898	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1362923898
1362924099	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1362924099
1362936264	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362936264
1362936468	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1362936468
1362939338	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1362939338
1362939541	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1362939541
1362964604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362964604
1362964807	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1362964807
1362967813	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1362967813
1362968014	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1362968014
1362978241	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362978241
1362978444	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1362978444
1362981515	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1362981515
1362981718	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1362981718
1362991942	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1362991942
1362992148	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1362992148
1362995018	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1362995018
1362995220	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1362995220
1363005845	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1363005845
1363006049	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1363006049
1363009266	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1363009266
1363009468	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1363009468
1363020083	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1363020083
1363020287	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1363020287
1363025232	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1363025232
1363025434	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1363025434
1363034319	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1363034319
1363034533	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1363034533
1363037928	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1363037928
1363038130	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1363038130
1363056177	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1363056177
1363056379	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1363056379
1363059786	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1363059786
1363059988	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1363059988
1363077498	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1363077498
1363077700	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1363077700
1363081576	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1363081576
1363081779	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1363081779
1363094075	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1363094075
1363094278	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1363094278
1363097483	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1363097483
1363097685	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1363097685
1363109247	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1363109247
1363109449	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1363109449
1363113058	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1363113058
1363113260	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1363113260
