Ver1.2	1915309991	StartFile	4/4/2020	10:36:05 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\040420\SoundData.txt	1915309991
1916977279	Triggered	5	 PureTone-5kHz	50	2	1916977279
1916979955	Triggered	8	 NoSound	50	2	1916979955
1916999806	Triggered	5	 PureTone-5kHz	50	2	1916999806
1917003081	Triggered	1	 PureTone-5kHz	50	2	1917003081
1917006026	Triggered	4	 NoSound	50	2	1917006026
1917025340	Triggered	1	 PureTone-5kHz	50	2	1917025340
1917028215	Triggered	4	 NoSound	50	2	1917028215
1917044462	Triggered	1	 PureTone-5kHz	50	2	1917044462
1917046800	Triggered	4	 NoSound	50	2	1917046800
1917064710	Triggered	1	 PureTone-5kHz	50	2	1917064710
1917067382	Triggered	4	 NoSound	50	2	1917067382
1917082292	Triggered	1	 PureTone-5kHz	50	2	1917082292
1917088971	Triggered	5	 PureTone-5kHz	50	2	1917088971
1917091854	Triggered	2	 NoSound	50	2	1917091854
1917101072	Triggered	5	 PureTone-5kHz	50	2	1917101072
1917103943	Triggered	2	 NoSound	50	2	1917103943
1917132953	Triggered	5	 PureTone-5kHz	50	2	1917132953
1917135960	Triggered	2	 NoSound	50	2	1917135960
1917146186	Triggered	5	 PureTone-5kHz	50	2	1917146186
1917148999	Triggered	2	 NoSound	50	2	1917148999
1917159422	Triggered	5	 PureTone-5kHz	50	2	1917159422
1917162904	Triggered	1	 PureTone-5kHz	50	2	1917162904
1917165705	Triggered	6	 NoSound	50	2	1917165705
1917177068	Triggered	1	 PureTone-5kHz	50	2	1917177068
1917180079	Triggered	6	 NoSound	50	2	1917180079
1917190437	Triggered	1	 PureTone-5kHz	50	2	1917190437
1917193249	Triggered	6	 NoSound	50	2	1917193249
1917204004	Triggered	1	 PureTone-5kHz	50	2	1917204004
1917206884	Triggered	4	 NoSound	50	2	1917206884
1917218710	Triggered	1	 PureTone-5kHz	50	2	1917218710
1917222723	Triggered	5	 PureTone-5kHz	50	2	1917222723
1917225668	Triggered	8	 NoSound	50	2	1917225668
1917234284	Triggered	5	 PureTone-5kHz	50	2	1917234284
1917237892	Triggered	8	 NoSound	50	2	1917237892
1917245783	Triggered	5	 PureTone-5kHz	50	2	1917245783
1917249924	Triggered	8	 NoSound	50	2	1917249924
1917261222	Triggered	5	 PureTone-5kHz	50	2	1917261222
1917264031	Triggered	2	 NoSound	50	2	1917264031
1917277929	Triggered	5	 PureTone-5kHz	50	2	1917277929
1917283617	Triggered	1	 PureTone-5kHz	50	2	1917283617
1917286490	Triggered	6	 NoSound	50	2	1917286490
1917341096	Triggered	1	 PureTone-5kHz	50	2	1917341096
1917344444	Triggered	6	 NoSound	50	2	1917344444
1917354195	Triggered	1	 PureTone-5kHz	50	2	1917354195
1917401051	Triggered	6	 NoSound	50	2	1917401051
1917440158	Triggered	1	 PureTone-5kHz	50	2	1917440158
1917449044	Triggered	4	 NoSound	50	2	1917449044
1917474376	Triggered	5	 PureTone-5kHz	50	2	1917474376
1917485605	Triggered	4	 NoSound	50	2	1917485605
1917499114	Triggered	8	 NoSound	50	2	1917499114
1917597295	Triggered	1	 PureTone-5kHz	50	2	1917597295
1917615882	Triggered	5	 PureTone-5kHz	50	2	1917615882
1917619287	Triggered	2	 NoSound	50	2	1917619287
1917635472	Triggered	5	 PureTone-5kHz	50	2	1917635472
1917641484	Triggered	2	 NoSound	50	2	1917641484
1917701902	Triggered	5	 PureTone-5kHz	50	2	1917701902
1917707381	Triggered	2	 NoSound	50	2	1917707381
1917737997	Triggered	6	 NoSound	50	2	1917737997
1917748429	Triggered	7	 NoSound	50	2	1917748429
1917749698	Triggered	8	 NoSound	50	2	1917749698
1917796952	Triggered	5	 PureTone-5kHz	50	2	1917796952
1917802170	Triggered	2	 NoSound	50	2	1917802170
1917823624	Triggered	6	 NoSound	50	2	1917823624
1917853163	Triggered	1	 PureTone-5kHz	50	2	1917853163
1917863395	Triggered	5	 PureTone-5kHz	50	2	1917863395
1917867736	Triggered	3	 NoSound	50	2	1917867736
1917872211	Triggered	4	 NoSound	50	2	1917872211
1917917601	Triggered	5	 PureTone-5kHz	50	2	1917917601
1917957702	Triggered	3	 NoSound	50	2	1917957702
1917964927	Triggered	2	 NoSound	50	2	1917964927
1918690484	Triggered	2	 NoSound	50	2	1918690484
