Ver1.2	1422444390	StartFile	3/2/2020	1:48:17 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\030220\SoundData.txt	1422444390
1422865574	Triggered	4	 NoSound	50	2	1422865574
1422871254	Triggered	5	 Modulated Tone	25	2	1422871254
1422874330	Triggered	4	 NoSound	50	2	1422874330
1422877671	Triggered	3	 NoSound	50	2	1422877671
1422878746	Triggered	2	 NoSound	50	2	1422878746
1422904475	Triggered	8	 NoSound	50	2	1422904475
1422909287	Triggered	7	 NoSound	50	2	1422909287
1422910289	Triggered	6	 NoSound	50	2	1422910289
1422918382	Triggered	5	 Modulated Tone	25	2	1422918382
1422921919	Triggered	8	 NoSound	50	2	1422921919
1422934017	Triggered	5	 Modulated Tone	25	2	1422934017
1422937828	Triggered	2	 NoSound	50	2	1422937828
1422956750	Triggered	5	 Modulated Tone	25	2	1422956750
1422960420	Triggered	8	 NoSound	50	2	1422960420
1422969844	Triggered	5	 Modulated Tone	25	2	1422969844
1422973186	Triggered	2	 NoSound	50	2	1422973186
1422988362	Triggered	5	 Modulated Tone	25	2	1422988362
1422991300	Triggered	8	 NoSound	50	2	1422991300
1423001394	Triggered	5	 Modulated Tone	25	2	1423001394
1423005939	Triggered	2	 NoSound	50	2	1423005939
1423019774	Triggered	5	 Modulated Tone	25	2	1423019774
1423023520	Triggered	2	 NoSound	50	2	1423023520
1423038691	Triggered	5	 Modulated Tone	25	2	1423038691
1423042701	Triggered	2	 NoSound	50	2	1423042701
1423056536	Triggered	5	 Modulated Tone	25	2	1423056536
1423059814	Triggered	2	 NoSound	50	2	1423059814
1423072512	Triggered	5	 Modulated Tone	25	2	1423072512
1423076592	Triggered	2	 NoSound	50	2	1423076592
1423088955	Triggered	5	 Modulated Tone	25	2	1423088955
1423092965	Triggered	2	 NoSound	50	2	1423092965
1423104261	Triggered	5	 Modulated Tone	25	2	1423104261
1423110343	Triggered	1	 Modulated Tone	25	2	1423110343
1423114152	Triggered	4	 NoSound	50	2	1423114152
1423120436	Triggered	1	 Modulated Tone	25	2	1423120436
1423123444	Triggered	6	 NoSound	50	2	1423123444
1423131467	Triggered	1	 Modulated Tone	25	2	1423131467
1423134808	Triggered	6	 NoSound	50	2	1423134808
1423151457	Triggered	1	 Modulated Tone	25	2	1423151457
1423155060	Triggered	4	 NoSound	50	2	1423155060
1423159739	Triggered	2	 NoSound	50	2	1423159739
1423163549	Triggered	1	 Modulated Tone	25	2	1423163549
1423169163	Triggered	4	 NoSound	50	2	1423169163
1423175179	Triggered	1	 Modulated Tone	25	2	1423175179
1423178455	Triggered	6	 NoSound	50	2	1423178455
1423184805	Triggered	7	 NoSound	50	2	1423184805
1423188615	Triggered	1	 Modulated Tone	25	2	1423188615
1423192224	Triggered	6	 NoSound	50	2	1423192224
1423199377	Triggered	1	 Modulated Tone	25	2	1423199377
1423202450	Triggered	6	 NoSound	50	2	1423202450
1423211339	Triggered	1	 Modulated Tone	25	2	1423211339
1423214619	Triggered	6	 NoSound	50	2	1423214619
1423221836	Triggered	1	 Modulated Tone	25	2	1423221836
1423225176	Triggered	6	 NoSound	50	2	1423225176
1423231726	Triggered	1	 Modulated Tone	25	2	1423231726
1423235141	Triggered	6	 NoSound	50	2	1423235141
1423244559	Triggered	5	 Modulated Tone	25	2	1423244559
1423270026	Triggered	1	 Modulated Tone	25	2	1423270026
1423273640	Triggered	6	 NoSound	50	2	1423273640
1423280387	Triggered	1	 Modulated Tone	25	2	1423280387
1423286937	Triggered	5	 Modulated Tone	25	2	1423286937
1423290012	Triggered	8	 NoSound	50	2	1423290012
1423308460	Triggered	5	 Modulated Tone	25	2	1423308460
1423311607	Triggered	8	 NoSound	50	2	1423311607
1423329317	Triggered	5	 Modulated Tone	25	2	1423329317
1423349434	Triggered	2	 NoSound	50	2	1423349434
1423360061	Triggered	5	 Modulated Tone	25	2	1423360061
1423365143	Triggered	2	 NoSound	50	2	1423365143
1423373029	Triggered	5	 Modulated Tone	25	2	1423373029
1423377306	Triggered	8	 NoSound	50	2	1423377306
1423396156	Triggered	6	 NoSound	50	2	1423396156
1423407452	Triggered	5	 Modulated Tone	25	2	1423407452
1423410727	Triggered	2	 NoSound	50	2	1423410727
1423416879	Triggered	5	 Modulated Tone	25	2	1423416879
1423420886	Triggered	8	 NoSound	50	2	1423420886
1423438941	Triggered	5	 Modulated Tone	25	2	1423438941
1423441875	Triggered	8	 NoSound	50	2	1423441875
1423460456	Triggered	5	 Modulated Tone	25	2	1423460456
1423463531	Triggered	8	 NoSound	50	2	1423463531
1423479840	Triggered	5	 Modulated Tone	25	2	1423479840
1423482714	Triggered	8	 NoSound	50	2	1423482714
1423499157	Triggered	5	 Modulated Tone	25	2	1423499157
1423502031	Triggered	8	 NoSound	50	2	1423502031
1423520283	Triggered	5	 Modulated Tone	25	2	1423520283
1423523353	Triggered	8	 NoSound	50	2	1423523353
1423538732	Triggered	5	 Modulated Tone	25	2	1423538732
1423543339	Triggered	1	 Modulated Tone	25	2	1423543339
1423546212	Triggered	6	 NoSound	50	2	1423546212
1423553834	Triggered	1	 Modulated Tone	25	2	1423553834
1423557375	Triggered	4	 NoSound	50	2	1423557375
1423571011	Triggered	5	 Modulated Tone	25	2	1423571011
1423576760	Triggered	1	 Modulated Tone	25	2	1423576760
1423579838	Triggered	6	 NoSound	50	2	1423579838
1423588589	Triggered	1	 Modulated Tone	25	2	1423588589
1423591933	Triggered	4	 NoSound	50	2	1423591933
1423605367	Triggered	1	 Modulated Tone	25	2	1423605367
1423608442	Triggered	4	 NoSound	50	2	1423608442
1423622947	Triggered	1	 Modulated Tone	25	2	1423622947
1423627158	Triggered	6	 NoSound	50	2	1423627158
1423634711	Triggered	1	 Modulated Tone	25	2	1423634711
1423638053	Triggered	6	 NoSound	50	2	1423638053
1423647409	Triggered	1	 Modulated Tone	25	2	1423647409
1423650752	Triggered	6	 NoSound	50	2	1423650752
1423658038	Triggered	1	 Modulated Tone	25	2	1423658038
1423662049	Triggered	6	 NoSound	50	2	1423662049
1423670470	Triggered	1	 Modulated Tone	25	2	1423670470
1423673952	Triggered	6	 NoSound	50	2	1423673952
1423681164	Triggered	1	 Modulated Tone	25	2	1423681164
1423685174	Triggered	6	 NoSound	50	2	1423685174
1423693330	Triggered	1	 Modulated Tone	25	2	1423693330
1423697340	Triggered	4	 NoSound	50	2	1423697340
1423712788	Triggered	1	 Modulated Tone	25	2	1423712788
1423718128	Triggered	5	 Modulated Tone	25	2	1423718128
1423721269	Triggered	8	 NoSound	50	2	1423721269
1423730360	Triggered	5	 Modulated Tone	25	2	1423730360
1423734170	Triggered	8	 NoSound	50	2	1423734170
1423748474	Triggered	7	 NoSound	50	2	1423748474
1423749680	Triggered	6	 NoSound	50	2	1423749680
1423754493	Triggered	5	 Modulated Tone	25	2	1423754493
1423758574	Triggered	2	 NoSound	50	2	1423758574
1423774075	Triggered	5	 Modulated Tone	25	2	1423774075
1423778686	Triggered	2	 NoSound	50	2	1423778686
1423795471	Triggered	5	 Modulated Tone	25	2	1423795471
1423800008	Triggered	2	 NoSound	50	2	1423800008
1423817921	Triggered	5	 Modulated Tone	25	2	1423817921
1423822333	Triggered	8	 NoSound	50	2	1423822333
1423832960	Triggered	5	 Modulated Tone	25	2	1423832960
1423837371	Triggered	2	 NoSound	50	2	1423837371
1423854015	Triggered	5	 Modulated Tone	25	2	1423854015
1423858226	Triggered	2	 NoSound	50	2	1423858226
1423875473	Triggered	5	 Modulated Tone	25	2	1423875473
1423880020	Triggered	2	 NoSound	50	2	1423880020
1423899267	Triggered	5	 Modulated Tone	25	2	1423899267
1423903678	Triggered	2	 NoSound	50	2	1423903678
1423921858	Triggered	5	 Modulated Tone	25	2	1423921858
1423927406	Triggered	2	 NoSound	50	2	1423927406
1423950065	Triggered	5	 Modulated Tone	25	2	1423950065
1423955747	Triggered	2	 NoSound	50	2	1423955747
1423975531	Triggered	5	 Modulated Tone	25	2	1423975531
1423985691	Triggered	1	 Modulated Tone	25	2	1423985691
1423989635	Triggered	6	 NoSound	50	2	1423989635
1423999796	Triggered	1	 Modulated Tone	25	2	1423999796
1424004140	Triggered	4	 NoSound	50	2	1424004140
1424023124	Triggered	1	 Modulated Tone	25	2	1424023124
1424031878	Triggered	6	 NoSound	50	2	1424031878
1424041036	Triggered	1	 Modulated Tone	25	2	1424041036
1424046253	Triggered	4	 NoSound	50	2	1424046253
1424071983	Triggered	1	 Modulated Tone	25	2	1424071983
1424075859	Triggered	4	 NoSound	50	2	1424075859
1424098786	Triggered	1	 Modulated Tone	25	2	1424098786
1424108080	Triggered	6	 NoSound	50	2	1424108080
1424115163	Triggered	1	 Modulated Tone	25	2	1424115163
1424122783	Triggered	4	 NoSound	50	2	1424122783
1424148449	Triggered	1	 Modulated Tone	25	2	1424148449
1424155333	Triggered	4	 NoSound	50	2	1424155333
1424176926	Triggered	1	 Modulated Tone	25	2	1424176926
1425134285	Triggered	4	 NoSound	50	2	1425134285
1425150933	Triggered	3	 NoSound	50	2	1425150933
1425153803	Triggered	2	 NoSound	50	2	1425153803
1425160352	Triggered	1	 Modulated Tone	25	2	1425160352
1425166034	Triggered	4	 NoSound	50	2	1425166034
1425182545	Triggered	1	 Modulated Tone	25	2	1425182545
1425186754	Triggered	4	 NoSound	50	2	1425186754
1425204067	Triggered	1	 Modulated Tone	25	2	1425204067
1425208545	Triggered	4	 NoSound	50	2	1425208545
1425224520	Triggered	1	 Modulated Tone	25	2	1425224520
1425237822	Triggered	5	 Modulated Tone	25	2	1425237822
1425241833	Triggered	2	 NoSound	50	2	1425241833
1425250521	Triggered	5	 Modulated Tone	25	2	1425250521
1425254798	Triggered	8	 NoSound	50	2	1425254798
1425272979	Triggered	5	 Modulated Tone	25	2	1425272979
1425277191	Triggered	8	 NoSound	50	2	1425277191
1425296240	Triggered	5	 Modulated Tone	25	2	1425296240
1425300187	Triggered	8	 NoSound	50	2	1425300187
1425319234	Triggered	5	 Modulated Tone	25	2	1425319234
1425323780	Triggered	2	 NoSound	50	2	1425323780
1425335210	Triggered	5	 Modulated Tone	25	2	1425335210
1425340695	Triggered	2	 NoSound	50	2	1425340695
1425356531	Triggered	5	 Modulated Tone	25	2	1425356531
1425360542	Triggered	8	 NoSound	50	2	1425360542
1425381531	Triggered	5	 Modulated Tone	25	2	1425381531
1425385409	Triggered	8	 NoSound	50	2	1425385409
1425402517	Triggered	5	 Modulated Tone	25	2	1425402517
1425406127	Triggered	8	 NoSound	50	2	1425406127
1425423370	Triggered	5	 Modulated Tone	25	2	1425423370
1425426982	Triggered	8	 NoSound	50	2	1425426982
1425446437	Triggered	5	 Modulated Tone	25	2	1425446437
1425450175	Triggered	8	 NoSound	50	2	1425450175
1425468087	Triggered	5	 Modulated Tone	25	2	1425468087
1425471765	Triggered	8	 NoSound	50	2	1425471765
1425488541	Triggered	5	 Modulated Tone	25	2	1425488541
1425495564	Triggered	1	 Modulated Tone	25	2	1425495564
1425499505	Triggered	4	 NoSound	50	2	1425499505
1425516748	Triggered	1	 Modulated Tone	25	2	1425516748
1425521292	Triggered	4	 NoSound	50	2	1425521292
1425538808	Triggered	1	 Modulated Tone	25	2	1425538808
1425546626	Triggered	6	 NoSound	50	2	1425546626
1425555450	Triggered	1	 Modulated Tone	25	2	1425555450
1425652769	Triggered	4	 NoSound	50	2	1425652769
1425669947	Triggered	1	 Modulated Tone	25	2	1425669947
1425676098	Triggered	6	 NoSound	50	2	1425676098
1425685924	Triggered	1	 Modulated Tone	25	2	1425685924
1425691871	Triggered	6	 NoSound	50	2	1425691871
1425702565	Triggered	1	 Modulated Tone	25	2	1425702565
1425707779	Triggered	4	 NoSound	50	2	1425707779
1425738459	Triggered	1	 Modulated Tone	25	2	1425738459
1425746081	Triggered	4	 NoSound	50	2	1425746081
1425787661	Triggered	1	 Modulated Tone	25	2	1425787661
1425795340	Triggered	4	 NoSound	50	2	1425795340
1425824357	Triggered	2	 NoSound	50	2	1425824357
1425842263	Triggered	1	 Modulated Tone	25	2	1425842263
1425849820	Triggered	4	 NoSound	50	2	1425849820
1425877356	Triggered	1	 Modulated Tone	25	2	1425877356
1425893396	Triggered	4	 NoSound	50	2	1425893396
1425920334	Triggered	1	 Modulated Tone	25	2	1425920334
