Ver1.2	1436390782	StartFile	3/30/2020	9:34:06 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\033020\SoundData.txt	1436390782
1436466357	Triggered	1	 PureTone-5kHz	50	2	1436466357
1436471436	Triggered	4	 NoSound	50	2	1436471436
1436486935	Triggered	1	 PureTone-5kHz	50	2	1436486935
1436491149	Triggered	4	 NoSound	50	2	1436491149
1436562799	Triggered	1	 PureTone-5kHz	50	2	1436562799
1436568950	Triggered	4	 NoSound	50	2	1436568950
1436583322	Triggered	1	 PureTone-5kHz	50	2	1436583322
1436586868	Triggered	4	 NoSound	50	2	1436586868
1436598562	Triggered	1	 PureTone-5kHz	50	2	1436598562
1436602710	Triggered	5	 PureTone-5kHz	50	2	1436602710
1436605583	Triggered	2	 NoSound	50	2	1436605583
1436613471	Triggered	5	 PureTone-5kHz	50	2	1436613471
1436616609	Triggered	2	 NoSound	50	2	1436616609
1436625900	Triggered	5	 PureTone-5kHz	50	2	1436625900
1436628839	Triggered	2	 NoSound	50	2	1436628839
1436635994	Triggered	5	 PureTone-5kHz	50	2	1436635994
1436640739	Triggered	2	 NoSound	50	2	1436640739
1436648292	Triggered	5	 PureTone-5kHz	50	2	1436648292
1436652302	Triggered	1	 PureTone-5kHz	50	2	1436652302
1436655447	Triggered	4	 NoSound	50	2	1436655447
1436661657	Triggered	1	 PureTone-5kHz	50	2	1436661657
1436665069	Triggered	4	 NoSound	50	2	1436665069
1436670820	Triggered	1	 PureTone-5kHz	50	2	1436670820
1436677308	Triggered	4	 NoSound	50	2	1436677308
1436682584	Triggered	1	 PureTone-5kHz	50	2	1436682584
1436686257	Triggered	6	 NoSound	50	2	1436686257
1436694878	Triggered	1	 PureTone-5kHz	50	2	1436694878
1436699021	Triggered	5	 PureTone-5kHz	50	2	1436699021
1436702164	Triggered	2	 NoSound	50	2	1436702164
1436714531	Triggered	5	 PureTone-5kHz	50	2	1436714531
1436717407	Triggered	2	 NoSound	50	2	1436717407
1436728433	Triggered	5	 PureTone-5kHz	50	2	1436728433
1436731106	Triggered	2	 NoSound	50	2	1436731106
1436742339	Triggered	5	 PureTone-5kHz	50	2	1436742339
1436746684	Triggered	2	 NoSound	50	2	1436746684
1436757307	Triggered	5	 PureTone-5kHz	50	2	1436757307
1436761049	Triggered	1	 PureTone-5kHz	50	2	1436761049
1436763858	Triggered	6	 NoSound	50	2	1436763858
1436773618	Triggered	1	 PureTone-5kHz	50	2	1436773618
1436776757	Triggered	6	 NoSound	50	2	1436776757
1436788458	Triggered	1	 PureTone-5kHz	50	2	1436788458
1436791466	Triggered	6	 NoSound	50	2	1436791466
1436803237	Triggered	1	 PureTone-5kHz	50	2	1436803237
1436806502	Triggered	4	 NoSound	50	2	1436806502
1436812589	Triggered	1	 PureTone-5kHz	50	2	1436812589
1436817799	Triggered	5	 PureTone-5kHz	50	2	1436817799
1436820607	Triggered	8	 NoSound	50	2	1436820607
1436826823	Triggered	5	 PureTone-5kHz	50	2	1436826823
1436854229	Triggered	8	 NoSound	50	2	1436854229
1436860509	Triggered	5	 PureTone-5kHz	50	2	1436860509
1436876625	Triggered	1	 PureTone-5kHz	50	2	1436876625
1436881430	Triggered	8	 NoSound	50	2	1436881430
1436884506	Triggered	6	 NoSound	50	2	1436884506
1436891261	Triggered	5	 PureTone-5kHz	50	2	1436891261
1436894266	Triggered	2	 NoSound	50	2	1436894266
1436902085	Triggered	5	 PureTone-5kHz	50	2	1436902085
1436905694	Triggered	1	 PureTone-5kHz	50	2	1436905694
1436908700	Triggered	4	 NoSound	50	2	1436908700
1436915996	Triggered	1	 PureTone-5kHz	50	2	1436915996
1436919396	Triggered	4	 NoSound	50	2	1436919396
1436925352	Triggered	1	 PureTone-5kHz	50	2	1436925352
1436929096	Triggered	4	 NoSound	50	2	1436929096
1436935976	Triggered	1	 PureTone-5kHz	50	2	1436935976
1436939182	Triggered	6	 NoSound	50	2	1436939182
1436944999	Triggered	1	 PureTone-5kHz	50	2	1436944999
1436949007	Triggered	5	 PureTone-5kHz	50	2	1436949007
1436951883	Triggered	8	 NoSound	50	2	1436951883
1436961974	Triggered	5	 PureTone-5kHz	50	2	1436961974
1436978553	Triggered	8	 NoSound	50	2	1436978553
1437005563	Triggered	5	 PureTone-5kHz	50	2	1437005563
1437009904	Triggered	2	 NoSound	50	2	1437009904
1437015512	Triggered	8	 NoSound	50	2	1437015512
1437029753	Triggered	5	 PureTone-5kHz	50	2	1437029753
1437032625	Triggered	2	 NoSound	50	2	1437032625
1437039509	Triggered	5	 PureTone-5kHz	50	2	1437039509
1437043051	Triggered	1	 PureTone-5kHz	50	2	1437043051
1437045999	Triggered	4	 NoSound	50	2	1437045999
1437052611	Triggered	1	 PureTone-5kHz	50	2	1437052611
1437056286	Triggered	4	 NoSound	50	2	1437056286
1437064578	Triggered	8	 NoSound	50	2	1437064578
1437070066	Triggered	6	 NoSound	50	2	1437070066
1437074802	Triggered	1	 PureTone-5kHz	50	2	1437074802
1437079547	Triggered	4	 NoSound	50	2	1437079547
1437086030	Triggered	1	 PureTone-5kHz	50	2	1437086030
1437089238	Triggered	6	 NoSound	50	2	1437089238
1437095326	Triggered	1	 PureTone-5kHz	50	2	1437095326
1437099135	Triggered	5	 PureTone-5kHz	50	2	1437099135
1437102341	Triggered	8	 NoSound	50	2	1437102341
1437110965	Triggered	5	 PureTone-5kHz	50	2	1437110965
1437114042	Triggered	8	 NoSound	50	2	1437114042
1437121389	Triggered	5	 PureTone-5kHz	50	2	1437121389
1437126470	Triggered	8	 NoSound	50	2	1437126470
1437134155	Triggered	5	 PureTone-5kHz	50	2	1437134155
1437137096	Triggered	2	 NoSound	50	2	1437137096
1437142247	Triggered	5	 PureTone-5kHz	50	2	1437142247
1437145852	Triggered	1	 PureTone-5kHz	50	2	1437145852
1437148664	Triggered	4	 NoSound	50	2	1437148664
1437156280	Triggered	1	 PureTone-5kHz	50	2	1437156280
1437159690	Triggered	4	 NoSound	50	2	1437159690
1437170651	Triggered	1	 PureTone-5kHz	50	2	1437170651
1437173597	Triggered	4	 NoSound	50	2	1437173597
1437180744	Triggered	1	 PureTone-5kHz	50	2	1437180744
1437183952	Triggered	6	 NoSound	50	2	1437183952
1437195181	Triggered	1	 PureTone-5kHz	50	2	1437195181
1437200334	Triggered	5	 PureTone-5kHz	50	2	1437200334
1437210490	Triggered	8	 NoSound	50	2	1437210490
1437224391	Triggered	5	 PureTone-5kHz	50	2	1437224391
1437227402	Triggered	8	 NoSound	50	2	1437227402
1437234355	Triggered	5	 PureTone-5kHz	50	2	1437234355
1437238162	Triggered	2	 NoSound	50	2	1437238162
1437244714	Triggered	8	 NoSound	50	2	1437244714
1437248855	Triggered	6	 NoSound	50	2	1437248855
1437252001	Triggered	5	 PureTone-5kHz	50	2	1437252001
1437254736	Triggered	2	 NoSound	50	2	1437254736
1437261421	Triggered	5	 PureTone-5kHz	50	2	1437261421
1437265168	Triggered	1	 PureTone-5kHz	50	2	1437265168
1437268242	Triggered	4	 NoSound	50	2	1437268242
1437274389	Triggered	1	 PureTone-5kHz	50	2	1437274389
1437277798	Triggered	4	 NoSound	50	2	1437277798
1437283814	Triggered	1	 PureTone-5kHz	50	2	1437283814
1437287505	Triggered	4	 NoSound	50	2	1437287505
1437294513	Triggered	1	 PureTone-5kHz	50	2	1437294513
1437297720	Triggered	6	 NoSound	50	2	1437297720
1437305534	Triggered	1	 PureTone-5kHz	50	2	1437305534
1437309817	Triggered	5	 PureTone-5kHz	50	2	1437309817
1437312487	Triggered	2	 NoSound	50	2	1437312487
1437318839	Triggered	5	 PureTone-5kHz	50	2	1437318839
1437322118	Triggered	2	 NoSound	50	2	1437322118
1437329531	Triggered	5	 PureTone-5kHz	50	2	1437329531
1437332672	Triggered	2	 NoSound	50	2	1437332672
1437338888	Triggered	5	 PureTone-5kHz	50	2	1437338888
1437342299	Triggered	8	 NoSound	50	2	1437342299
1437353467	Triggered	5	 PureTone-5kHz	50	2	1437353467
1437357337	Triggered	1	 PureTone-5kHz	50	2	1437357337
1437360010	Triggered	6	 NoSound	50	2	1437360010
1437367095	Triggered	1	 PureTone-5kHz	50	2	1437367095
1437370042	Triggered	6	 NoSound	50	2	1437370042
1437376927	Triggered	1	 PureTone-5kHz	50	2	1437376927
1437379730	Triggered	6	 NoSound	50	2	1437379730
1437392562	Triggered	1	 PureTone-5kHz	50	2	1437392562
1437396506	Triggered	6	 NoSound	50	2	1437396506
1437404861	Triggered	1	 PureTone-5kHz	50	2	1437404861
1437408938	Triggered	5	 PureTone-5kHz	50	2	1437408938
1437411678	Triggered	2	 NoSound	50	2	1437411678
1437418364	Triggered	5	 PureTone-5kHz	50	2	1437418364
1437421639	Triggered	2	 NoSound	50	2	1437421639
1437448778	Triggered	5	 PureTone-5kHz	50	2	1437448778
1437452522	Triggered	2	 NoSound	50	2	1437452522
1437459537	Triggered	5	 PureTone-5kHz	50	2	1437459537
1437462946	Triggered	8	 NoSound	50	2	1437462946
1437474643	Triggered	5	 PureTone-5kHz	50	2	1437474643
1437478525	Triggered	1	 PureTone-5kHz	50	2	1437478525
1437481461	Triggered	4	 NoSound	50	2	1437481461
1437492692	Triggered	1	 PureTone-5kHz	50	2	1437492692
1437498106	Triggered	4	 NoSound	50	2	1437498106
1437504326	Triggered	1	 PureTone-5kHz	50	2	1437504326
1437508530	Triggered	6	 NoSound	50	2	1437508530
1437515489	Triggered	4	 NoSound	50	2	1437515489
1437521031	Triggered	1	 PureTone-5kHz	50	2	1437521031
1437523973	Triggered	6	 NoSound	50	2	1437523973
1437531661	Triggered	1	 PureTone-5kHz	50	2	1437531661
1437535473	Triggered	5	 PureTone-5kHz	50	2	1437535473
1437540083	Triggered	8	 NoSound	50	2	1437540083
1437547432	Triggered	5	 PureTone-5kHz	50	2	1437547432
1437550711	Triggered	8	 NoSound	50	2	1437550711
1437557861	Triggered	5	 PureTone-5kHz	50	2	1437557861
1437561603	Triggered	8	 NoSound	50	2	1437561603
1437568555	Triggered	5	 PureTone-5kHz	50	2	1437568555
1437571565	Triggered	2	 NoSound	50	2	1437571565
1437577514	Triggered	5	 PureTone-5kHz	50	2	1437577514
1437580920	Triggered	1	 PureTone-5kHz	50	2	1437580920
1437583935	Triggered	6	 NoSound	50	2	1437583935
1437588610	Triggered	1	 PureTone-5kHz	50	2	1437588610
1437592085	Triggered	6	 NoSound	50	2	1437592085
1437598030	Triggered	1	 PureTone-5kHz	50	2	1437598030
1437601842	Triggered	6	 NoSound	50	2	1437601842
1437607990	Triggered	1	 PureTone-5kHz	50	2	1437607990
1437611533	Triggered	4	 NoSound	50	2	1437611533
1437619957	Triggered	8	 NoSound	50	2	1437619957
1437623501	Triggered	1	 PureTone-5kHz	50	2	1437623501
1437628042	Triggered	5	 PureTone-5kHz	50	2	1437628042
1437630983	Triggered	2	 NoSound	50	2	1437630983
1437636400	Triggered	5	 PureTone-5kHz	50	2	1437636400
1437639541	Triggered	2	 NoSound	50	2	1437639541
1437643889	Triggered	5	 PureTone-5kHz	50	2	1437643889
1437648766	Triggered	2	 NoSound	50	2	1437648766
1437655450	Triggered	5	 PureTone-5kHz	50	2	1437655450
1437658589	Triggered	8	 NoSound	50	2	1437658589
1437665344	Triggered	5	 PureTone-5kHz	50	2	1437665344
1437671290	Triggered	8	 NoSound	50	2	1437671290
1437675166	Triggered	1	 PureTone-5kHz	50	2	1437675166
1437678311	Triggered	6	 NoSound	50	2	1437678311
1437683661	Triggered	1	 PureTone-5kHz	50	2	1437683661
1437689537	Triggered	6	 NoSound	50	2	1437689537
1437694890	Triggered	1	 PureTone-5kHz	50	2	1437694890
1437700699	Triggered	4	 NoSound	50	2	1437700699
1437706650	Triggered	6	 NoSound	50	2	1437706650
1437714136	Triggered	8	 NoSound	50	2	1437714136
1437716608	Triggered	1	 PureTone-5kHz	50	2	1437716608
1437720018	Triggered	4	 NoSound	50	2	1437720018
1437735656	Triggered	1	 PureTone-5kHz	50	2	1437735656
1437739466	Triggered	5	 PureTone-5kHz	50	2	1437739466
1437742876	Triggered	8	 NoSound	50	2	1437742876
1437777838	Triggered	5	 PureTone-5kHz	50	2	1437777838
1437781514	Triggered	8	 NoSound	50	2	1437781514
1437793741	Triggered	5	 PureTone-5kHz	50	2	1437793741
