Tuesday, August 11, 2020	11:52:39 AM	Game1.txt	1468100613
Cued	Now	1468110756
9	BlinkStart	1468110780
9	BlinkEnd	1468395550
24,5	BlinkStart	1468395636
24,5	BlinkEnd	1468411713
5	0DropFeed	1468411793
24	NoFeedAbort	1468411873
1	BlinkStart	1468421891
1	BlinkEnd	1468502142
1	NoFeedLowProb	1468502223
6,49	BlinkStart	1468502253
6,49	BlinkEnd	1468509843
6	Feed	1468509923
49	Feed	1468510003
1	BlinkStart	1468510092
1	BlinkEnd	1468543596
1	NoFeedLowProb	1468543677
4,42	BlinkStart	1468543690
4,42	BlinkEnd	1468546256
4	Feed	1468546336
42	Feed	1468546416
1	BlinkStart	1468546511
1	BlinkEnd	1468570671
1	NoFeedLowProb	1468570751
4,42	BlinkStart	1468570773
4,42	BlinkEnd	1468573990
4	Feed	1468574070
42	Feed	1468574150
1	BlinkStart	1468574242
1	BlinkEnd	1468598167
1	NoFeedLowProb	1468598247
6,49	BlinkStart	1468598259
6,49	BlinkEnd	1468603039
6	Feed	1468603119
49	Feed	1468603200
21,1	BlinkStart	1468603296
21,1	BlinkEnd	1468632341
1	0DropFeed	1468632421
21	Feed	1468632501
6,49,4,42	BlinkStart	1468632588
6,49,4,42	BlinkEnd	1468635891
4	Feed	1468635971
42	Feed	1468636051
20,1	BlinkStart	1468636144
20,1	BlinkEnd	1468650751
1	0DropFeed	1468650831
20	Feed	1468650911
6,49,4,42	BlinkStart	1468651028
6,49,4,42	BlinkEnd	1468657189
6	Feed	1468657269
49	Feed	1468657349
19,1	BlinkStart	1468657438
19,1	BlinkEnd	1468680473
1	0DropFeed	1468680553
19	Feed	1468680633
6,49,4,42	BlinkStart	1468680742
6,49,4,42	BlinkEnd	1468684024
4	Feed	1468684104
42	Feed	1468684184
18,1	BlinkStart	1468684279
18,1	BlinkEnd	1468694795
1	0DropFeed	1468694875
18	Feed	1468694955
6,49,4,42	BlinkStart	1468695059
6,49,4,42	BlinkEnd	1468698283
4	Feed	1468698363
42	Feed	1468698443
17,1	BlinkStart	1468698538
17,1	BlinkEnd	1468737332
1	0DropFeed	1468737412
17	Feed	1468737493
6,49,4,42	BlinkStart	1468737580
6,49,4,42	BlinkEnd	1468740702
4	Feed	1468740782
42	Feed	1468740862
16,1	BlinkStart	1468740956
16,1	BlinkEnd	1468751417
1	0DropFeed	1468751497
16	Feed	1468751577
6,49,4,42	BlinkStart	1468751678
6,49,4,42	BlinkEnd	1468754358
4	Feed	1468754438
42	Feed	1468754518
