Ver1.3	150641601	StartFile	8/21/2020	12:56:50 PM	E:\BehavioralExperiments\Twenty\RawData\082120\SoundData.txt	150641601
151373761	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151373761
151373961	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151373961
151387118	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151387118
151387318	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151387318
151396083	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151396083
151396283	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151396283
151402339	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151402339
151402539	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151402539
151407272	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151407272
151407474	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151407474
151419245	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151419245
151419446	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151419446
151424961	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151424961
151425161	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151425161
151429415	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151429415
151429615	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151429615
151435852	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151435852
151436053	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151436053
151442950	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151442950
151443151	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151443151
151448546	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151448546
151448746	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151448746
151455164	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151455164
151459316	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151459316
151459528	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151459528
151464202	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151464202
151464403	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151464403
151469255	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151469255
151473876	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151473876
151474076	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151474076
151481757	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151481757
151481957	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151481957
151487657	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151487657
151487858	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151487858
151493430	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151493430
151493631	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	151493631
151500168	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151500168
151500369	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151500369
151511599	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151511599
151515933	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151515933
151516134	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151516134
151524596	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151524596
151524796	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151524796
151531394	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151531394
151536267	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151536267
151536468	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	151536468
151541743	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151541743
151541943	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151541943
151550768	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151550768
151554256	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151554256
151554457	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151554457
151561117	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151561117
151561318	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151561318
151569419	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151569419
151569619	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151569619
151576819	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151576819
151577019	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	151577019
151585786	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151585786
151589761	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151589761
151589962	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151589962
151600649	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151600649
151600849	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	151600849
151616229	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151616229
151621282	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151621282
151621483	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151621483
151629705	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151629705
151633916	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151633916
151640957	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151640957
151648778	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151648778
151651605	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151651605
151651806	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151651806
151659729	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151659729
151663946	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151663946
151664147	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	151664147
151671953	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151671953
151672153	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151672153
151678861	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151678861
151679062	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151679062
151688065	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151688065
151691616	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151691616
151691816	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151691816
151698535	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151698535
151698737	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151698737
151703588	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151703588
151707860	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151707860
151708061	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151708061
151720916	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151720916
151721116	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151721116
151726933	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151726933
151727135	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151727135
151734756	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151734756
151734956	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151734956
151740110	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151740110
151742998	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151742998
151743199	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151743199
151750939	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151750939
151754670	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151754670
151754870	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151754870
151760386	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151760386
151763694	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151763694
151767365	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151767365
151771516	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151771516
151771716	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151771716
151775969	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151775969
151776169	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151776169
151785474	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151785474
151785674	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151785674
151790769	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151790769
151790969	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151790969
151799927	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151799927
151800127	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151800127
151806292	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151806292
151813583	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151813583
151813783	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151813783
151818987	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151818987
151821814	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151821814
151822015	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151822015
151828685	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151828685
151833186	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151833186
151833387	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	151833388
151845223	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151845223
151845424	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151845424
151850513	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151850513
151850714	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151850714
151855273	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151855273
151855474	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	151855474
151861464	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151861464
151921450	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151921450
151928367	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151928367
151928569	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	151928569
151947018	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151947018
151947219	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	151947219
151954480	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151954480
151954681	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	151954681
151960195	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151960195
151960396	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	151960396
151969701	Triggered	6,47,48,49,50,51,	 NoSound	40	2	151969701
151969902	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	151969902
151975779	Triggered	8,52,53,54,55,56,	 NoSound	40	2	151975779
151981862	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151981862
151982062	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151982062
151986307	Triggered	4,42,43,44,45,46,	 NoSound	40	2	151986307
151986507	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	151986507
151997319	Triggered	2,37,38,39,40,41,	 NoSound	40	2	151997319
151997519	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	151997519
152002433	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152002433
152007546	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152007546
152007747	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	152007747
152014165	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152014165
152014368	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	152014368
152022828	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152022828
152025897	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152025897
152026099	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	152026099
152035042	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152035042
152040998	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152040998
152045030	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152045030
152045230	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	152045230
152053514	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152053514
152053715	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	152053715
152063380	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152063380
152063592	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	152063592
152068434	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152068434
152068635	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	152068635
152081549	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152081549
152085468	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152085468
152089371	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152089371
152089573	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	152089573
152100021	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152100021
152104834	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152104834
152105035	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	152105035
152110684	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152110684
152115605	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152115605
152115806	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	152115806
152122643	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152122643
152122845	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	152122845
152132570	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152132570
152132772	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	152132772
152141354	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152141354
152141556	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	152141556
152155254	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152155254
152159466	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152159466
152159666	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	152159666
152171798	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152171798
152175829	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152175829
152176031	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	152176031
152185516	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152185516
152185718	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	152185718
152192084	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152192084
152192285	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	152192285
152202362	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152202362
152202564	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	152202564
152208138	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152208138
152212599	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152212599
152212800	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	152212800
152218065	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152218065
152218266	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	152218266
152224504	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152224504
152224704	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	152224704
152230400	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152230400
152230602	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	152230602
152242915	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152242915
152243116	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	152243116
152254469	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152254469
152254670	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	152254670
152263672	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152263672
152267162	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152267162
152272520	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152272520
152272720	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	152272720
152282563	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152282563
152282765	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	152282765
152289543	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152289543
152289745	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	152289745
152311624	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152311624
152311825	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	152311825
152323176	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152323176
152323377	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	152323377
152330335	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152330335
152330536	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	152330536
152339782	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152339782
152343210	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152343210
152343411	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	152343411
152365532	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152365532
152365733	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	152365733
152375887	Triggered	2,37,38,39,40,41,	 NoSound	40	2	152375887
152376089	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	152376089
152381235	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152381235
152381435	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	152381435
152398924	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152398924
152399125	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	152399125
152405483	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152405483
152413183	Triggered	4,42,43,44,45,46,	 NoSound	40	2	152413183
152419261	Triggered	6,47,48,49,50,51,	 NoSound	40	2	152419261
152419461	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	152419461
152438092	Triggered	8,52,53,54,55,56,	 NoSound	40	2	152438092
152438293	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	152438293
