Monday, July 20, 2020	12:51:56 PM	Game1.txt	1863172682
Cued	Now	1863191132
9	BlinkStart	1863191163
9	BlinkEnd	1863218876
6	BlinkStart	1863218962
6	BlinkEnd	1863334412
6	Feed	1863334492
2	BlinkStart	1863334582
2	BlinkEnd	1863376722
2	Feed	1863376802
4	BlinkStart	1863376889
4	BlinkEnd	1863390127
4	Feed	1863390207
2	BlinkStart	1863390307
2	BlinkEnd	1863404145
2	Feed	1863404225
8	BlinkStart	1863404320
8	BlinkEnd	1863413663
8	Feed	1863413743
2	BlinkStart	1863413831
2	BlinkEnd	1863428212
2	Feed	1863428292
6	BlinkStart	1863428393
6	BlinkEnd	1863447103
6	Feed	1863447183
2	BlinkStart	1863447281
2	BlinkEnd	1863518833
2	Feed	1863518913
8	BlinkStart	1863519018
8	BlinkEnd	1863530613
8	Feed	1863530693
2	BlinkStart	1863530793
2	BlinkEnd	1863540902
2	Feed	1863540983
6	BlinkStart	1863541081
6	BlinkEnd	1863555402
6	Feed	1863555482
8	BlinkStart	1863555571
8	BlinkEnd	1863566714
8	Feed	1863566794
4	BlinkStart	1863566894
4	BlinkEnd	1863578987
4	Feed	1863579067
8	BlinkStart	1863579154
8	BlinkEnd	1863601309
8	Feed	1863601389
6	BlinkStart	1863601476
6	BlinkEnd	1863612378
6	Feed	1863612459
2	BlinkStart	1863612555
2	BlinkEnd	1864020424
2	Feed	1864020504
4	BlinkStart	1864020586
4	BlinkEnd	1864029510
4	Feed	1864029590
2	BlinkStart	1864029672
2	BlinkEnd	1864041482
2	Feed	1864041562
4	BlinkStart	1864041644
4	BlinkEnd	1864048890
4	Feed	1864048970
8	BlinkStart	1864049053
8	BlinkEnd	1864063384
8	Feed	1864063464
2	BlinkStart	1864063546
2	BlinkEnd	1864078123
2	Feed	1864078204
4	BlinkStart	1864078286
4	BlinkEnd	1864083959
4	Feed	1864084040
2	BlinkStart	1864084122
2	BlinkEnd	1864091902
2	Feed	1864091982
4	BlinkStart	1864092064
4	BlinkEnd	1864098580
4	Feed	1864098660
6	BlinkStart	1864098742
6	BlinkEnd	1864114651
6	Feed	1864114731
4	BlinkStart	1864114813
4	BlinkEnd	1864135160
4	Feed	1864135240
6	BlinkStart	1864135322
6	BlinkEnd	1864145570
6	Feed	1864145650
4	BlinkStart	1864145732
4	BlinkEnd	1864158565
4	Feed	1864158645
6	BlinkStart	1864158766
6	BlinkEnd	1864166929
6	Feed	1864167009
4	BlinkStart	1864167158
4	BlinkEnd	1864177939
4	Feed	1864178019
6	BlinkStart	1864178158
6	BlinkEnd	1864186903
6	Feed	1864186984
2	BlinkStart	1864187120
2	BlinkEnd	1864203148
2	Feed	1864203229
6	BlinkStart	1864203389
6	BlinkEnd	1864210849
6	Feed	1864210929
2	BlinkStart	1864211055
2	BlinkEnd	1864224025
2	Feed	1864224105
6	BlinkStart	1864224244
6	BlinkEnd	1864231366
6	Feed	1864231447
8	BlinkStart	1864231597
8	BlinkEnd	1864244241
8	Feed	1864244321
6	BlinkStart	1864244456
6	BlinkEnd	1864251100
6	Feed	1864251180
4	BlinkStart	1864251326
4	BlinkEnd	1864259463
4	Feed	1864259543
2	BlinkStart	1864259699
2	BlinkEnd	1864267585
2	Feed	1864267665
6	BlinkStart	1864267803
6	BlinkEnd	1864277633
6	Feed	1864277713
8	BlinkStart	1864277859
8	BlinkEnd	1864287441
8	Feed	1864287521
4	BlinkStart	1864287663
4	BlinkEnd	1864295021
4	Feed	1864295101
6	BlinkStart	1864295262
6	BlinkEnd	1864301519
6	Feed	1864301599
2	BlinkStart	1864301751
2	BlinkEnd	1864315418
2	Feed	1864315499
6	BlinkStart	1864315636
6	BlinkEnd	1864327818
6	Feed	1864327898
8	BlinkStart	1864328068
8	BlinkEnd	1864336535
8	Feed	1864336616
4	BlinkStart	1864336756
4	BlinkEnd	1864344478
4	Feed	1864344558
6	BlinkStart	1864344681
6	BlinkEnd	1864352359
6	Feed	1864352439
8	BlinkStart	1864352568
8	BlinkEnd	1864360963
8	Feed	1864361043
2	BlinkStart	1864361198
2	BlinkEnd	1864377930
2	Feed	1864378011
8	BlinkStart	1864378153
8	BlinkEnd	1864384428
8	Feed	1864384508
2	BlinkStart	1864384658
2	BlinkEnd	1864390083
2	Feed	1864390163
4	BlinkStart	1864390289
4	BlinkEnd	1864396882
4	Feed	1864396962
8	BlinkStart	1864397111
8	BlinkEnd	1864406869
8	Feed	1864406950
4	BlinkStart	1864407091
4	BlinkEnd	1864414632
4	Feed	1864414712
2	BlinkStart	1864414853
2	BlinkEnd	1864425461
2	Feed	1864425541
8	BlinkStart	1864425704
8	BlinkEnd	1864434787
8	Feed	1864434867
4	BlinkStart	1864435015
4	BlinkEnd	1864443511
4	Feed	1864443591
2	BlinkStart	1864443738
2	BlinkEnd	1864451512
2	Feed	1864451592
4	BlinkStart	1864451748
4	BlinkEnd	1864531414
4	Feed	1864531494
8	BlinkStart	1864531617
8	BlinkEnd	1864547839
8	Feed	1864547919
2	BlinkStart	1864548063
2	BlinkEnd	1864561255
2	Feed	1864561335
4	BlinkStart	1864561475
4	BlinkEnd	1864567152
4	Feed	1864567232
2	BlinkStart	1864567371
2	BlinkEnd	1864575875
2	Feed	1864575956
6	BlinkStart	1864576102
6	BlinkEnd	1864583997
6	Feed	1864584077
4	BlinkStart	1864584221
