Sunday, July 14, 2019	9:48:09 PM	taskset_horizonv1_h10_20190714T204441.txt	431080538
cued	now	431103223
1	BlinkStart	431103304
1	BlinkEnd	431149722
1	Feed	431149802
6	BlinkStart	431150033
6	BlinkEnd	431182452
6	Feed	431182532
7	BlinkStart	431182762
7	BlinkEnd	431189369
7	Feed	431189450
8	BlinkStart	431189682
8	BlinkEnd	431291956
8	Feed	431292036
2	BlinkStart	431292266
2	BlinkEnd	431310425
2	Feed	431310506
7	BlinkStart	431310737
7	BlinkEnd	431322578
7	Feed	431322659
2	BlinkStart	431322889
2	BlinkEnd	431344183
2	Feed	431344263
4	BlinkStart	431344495
4	BlinkEnd	431353446
4	Feed	431353526
1	BlinkStart	431353757
1	BlinkEnd	431370833
1	Feed	431370914
5	BlinkStart	431371144
5	BlinkEnd	431384252
5	Feed	431384332
3	BlinkStart	431384562
3	BlinkEnd	431399168
3	Feed	431399249
6	BlinkStart	431399479
6	BlinkEnd	431412588
6	Feed	431412669
4	BlinkStart	431412899
4	BlinkEnd	431421906
4	Feed	431421986
8	BlinkStart	431422216
8	BlinkEnd	431445623
8	Feed	431445704
5	BlinkStart	431445935
5	BlinkEnd	431462045
5	Feed	431462126
3	BlinkStart	431462357
3	BlinkEnd	431471253
3	Feed	431471334
2	BlinkStart	431471565
2	BlinkEnd	431476907
2	NoFeedLowProb	431476987
57	BlinkStart	431477217
57	BlinkEnd	431487129
7	Feed	431487209
2	BlinkStart	431487440
2	BlinkEnd	431499884
2	NoFeedLowProb	431499964
57	BlinkStart	431500195
57	BlinkEnd	431508789
5	Feed	431508869
2	BlinkStart	431509099
2	BlinkEnd	431517876
2	NoFeedLowProb	431517956
57	BlinkStart	431518187
57	BlinkEnd	431525763
7	Feed	431525843
2	BlinkStart	431526073
2	BlinkEnd	431584658
2	NoFeedLowProb	431584738
57	BlinkStart	431584969
57	BlinkEnd	431592361
7	Feed	431592441
2	BlinkStart	431592671
2	BlinkEnd	431602345
2	NoFeedLowProb	431602425
57	BlinkStart	431602656
57	BlinkEnd	431611907
5	Feed	431611987
2	BlinkStart	431612218
2	BlinkEnd	431621720
2	NoFeedLowProb	431621800
57	BlinkStart	431622031
57	BlinkEnd	431630573
5	Feed	431630653
2	BlinkStart	431630883
2	BlinkEnd	431640436
2	NoFeedLowProb	431640516
57	BlinkStart	431640746
57	BlinkEnd	431648318
7	Feed	431648398
2	BlinkStart	431648628
2	BlinkEnd	431666009
2	NoFeedLowProb	431666089
57	BlinkStart	431666320
57	BlinkEnd	431671427
